time_hms,kb_per_sec_in,kb_per_sec_out
17:00:57,4.84,119.5
17:00:58,12.16,768.99
17:00:59,8.38,773.31
17:01:00,7.89,716.71
17:01:01,7.64,836.74
17:01:02,4.65,387.81
17:01:03,4.7,410.44
17:01:04,2.6,187.94
17:01:05,8.14,760.46
17:01:06,1.46,41.86
17:01:07,8.3,720.28
17:01:08,1.78,19.19
17:01:09,7.35,781.46
17:01:10,1.27,5.73
17:01:11,4.58,441.91
17:01:12,1.59,7.29
17:01:13,5.81,428.19
17:01:14,1.17,3.92
17:01:15,6.32,456.88
17:01:16,1.01,3.13
17:01:17,7.65,627.04
17:01:18,1.9,39.71
17:01:19,7.15,539.3
17:01:20,3.51,211.98
17:01:21,6.45,490.3
17:01:22,7.61,777.88
17:01:23,5.79,428.63
17:01:24,7.8,780.16
17:01:25,7.93,820.88
17:01:26,8.75,774.58
17:01:27,3.22,338.76
17:01:28,7.71,576.03
17:01:29,5.96,499.08
17:01:30,7.52,471.35
17:01:31,1.8,118.21
17:01:32,6.86,360.04
17:01:33,8.52,605.77
17:01:34,8.25,552.79
17:01:35,5.77,403.6
17:01:36,5.72,277.12
17:01:37,8.75,620.57
17:01:38,5.72,372.52
17:01:39,3.38,229.82
17:01:40,5.88,318.54
17:01:41,8.89,608.15
17:01:42,5.19,309.9
17:01:43,2.82,183.93
17:01:44,3.87,220.09
17:01:45,7.95,585.66
17:01:46,3.27,131.09
17:01:47,4.42,267.05
17:01:48,2.35,87.06
17:01:49,8.71,488.42
17:01:50,6.14,325.31
17:01:51,4.89,342.0
17:01:52,1.72,25.63
17:01:53,8.81,535.25
17:01:54,7.14,305.71
17:01:55,8.66,542.2
17:01:56,5.94,303.76
17:01:57,7.74,440.69
17:01:58,8.05,435.75
17:01:59,5.0,216.71
17:02:00,2.03,6.27
17:02:01,5.26,210.32
17:02:02,1.78,5.49
17:02:03,3.9,153.47
17:02:04,3.54,5.58
17:02:05,9.42,290.2
17:02:06,10.61,478.96
17:02:07,6.39,339.15
17:02:08,9.19,496.06
17:02:09,7.08,329.5
17:02:10,10.48,525.17
17:02:11,6.01,272.33
17:02:12,2.84,148.75
17:02:13,4.97,226.08
17:02:14,4.55,192.26
17:02:15,4.68,172.98
17:02:16,5.87,267.21
17:02:17,3.08,120.1
17:02:18,7.76,353.46
17:02:19,2.51,109.66
17:02:20,8.62,388.93
17:02:21,1.75,68.4
17:02:22,9.75,480.67
17:02:23,2.6,45.23
17:02:24,11.64,532.98
17:02:25,2.22,128.0
17:02:26,11.26,524.65
17:02:27,5.75,297.2
17:02:28,10.77,451.36
17:02:29,3.07,153.84
17:02:30,9.9,397.08
17:02:31,6.91,371.68
17:02:32,9.22,450.58
17:02:33,7.29,351.04
17:02:34,8.56,434.83
17:02:35,6.5,343.99
17:02:36,8.85,344.25
17:02:37,1.51,74.25
17:02:38,8.38,396.81
17:02:39,0.47,17.5
17:02:40,7.33,306.79
17:02:41,2.55,102.58
17:02:42,6.38,295.44
17:02:43,2.08,118.07
17:02:44,6.11,289.48
17:02:45,2.65,129.4
17:02:46,5.25,239.93
17:02:47,4.54,202.32
17:02:48,5.16,249.51
17:02:49,4.36,273.21
17:02:50,4.51,242.46
17:02:51,3.88,205.16
17:02:52,3.55,183.89
17:02:53,5.02,262.11
17:02:54,2.98,138.56
17:02:55,6.06,283.72
17:02:56,1.84,118.68
17:02:57,5.68,356.08
17:02:58,1.56,71.06
17:02:59,9.56,393.56
17:03:00,0.99,45.19
17:03:01,8.99,438.68
17:03:02,0.59,13.91
17:03:03,6.66,282.99
17:03:04,0.16,2.59
17:03:05,9.53,375.76
17:03:06,0.0,0.0
17:03:07,9.62,389.16
17:03:08,0.0,0.0
17:03:09,8.65,425.19
17:03:10,0.0,0.0
17:03:11,9.13,370.28
17:03:12,2.78,80.83
17:03:13,7.5,274.18
17:03:14,11.4,592.69
17:03:15,10.46,638.42
17:03:16,10.69,633.35
17:03:17,1.53,21.27
17:03:18,10.89,528.87
17:03:19,7.04,365.86
17:03:20,10.87,495.31
17:03:21,6.69,334.46
17:03:22,10.29,429.07
17:03:23,6.43,361.08
17:03:24,9.8,445.5
17:03:25,7.38,401.04
17:03:26,9.79,457.58
17:03:27,6.62,410.61
17:03:28,9.8,607.72
17:03:29,3.69,302.26
17:03:30,8.85,579.53
17:03:31,0.0,0.0
17:03:32,8.66,544.53
17:03:33,3.35,261.97
17:03:34,6.58,430.67
17:03:35,4.42,344.63
17:03:36,6.23,394.14
17:03:37,6.22,517.45
17:03:38,5.7,344.26
17:03:39,5.87,436.56
17:03:40,5.43,257.27
17:03:41,8.14,713.5
17:03:42,5.08,214.7
17:03:43,3.85,235.78
17:03:44,3.68,170.01
17:03:45,7.73,637.21
17:03:46,2.68,91.73
17:03:47,8.18,829.05
17:03:48,3.81,183.55
17:03:49,10.88,841.97
17:03:50,2.69,56.48
17:03:51,10.9,809.69
17:03:52,4.84,249.77
17:03:53,10.58,796.49
17:03:54,3.11,59.47
17:03:55,6.64,437.59
17:03:56,1.68,4.71
17:03:57,9.57,677.96
17:03:58,5.62,474.92
17:03:59,10.25,634.21
17:04:00,11.02,767.38
17:04:01,10.85,795.3
17:04:02,1.32,83.5
17:04:03,2.98,189.62
17:04:04,2.37,182.29
17:04:05,2.41,126.19
17:04:06,9.93,842.16
17:04:07,2.79,171.69
17:04:08,10.98,840.59
17:04:09,3.64,313.07
17:04:10,10.98,841.84
17:04:11,4.02,414.3
17:04:12,11.0,837.02
17:04:13,3.41,330.8
17:04:14,11.58,757.77
17:04:15,5.18,433.35
