time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo
0.006,3072,2,0,21.5,20.3,20.3,23.1,5.3,2258974,5,1,1,bbr1
0.006,6904,4,0,22.9,28.4,20.3,28.4,5.5,782901,7,1,1,bbr1
0.028,9752,6,4320,23.6,27.8,20.3,28.4,5.3,782901,12,1,1,bbr1
0.005,16354,11,55,23.6,21.9,20.3,28.4,3.2,782901,15,1,1,bbr1
0.005,17132,11,0,24.2,26.7,20.3,28.4,2.8,978626,16,1,1,bbr1
0.028,19980,13,14400,24.6,27.5,20.3,28.4,2.9,978626,28,1,1,bbr1
0.032,22828,15,17280,24.7,25.5,20.3,28.4,2.4,978626,32,1,1,bbr1
0.036,25676,17,17280,24.8,25.8,20.3,28.4,2.1,978626,34,1,1,bbr1
0.038,28524,19,17280,25.0,26.3,20.3,28.4,1.9,978626,36,1,1,bbr1
0.042,31372,21,18720,25.2,26.8,20.3,28.4,1.9,978626,39,1,1,bbr1
0.046,34220,23,18720,25.5,27.1,20.3,28.4,1.9,978626,41,1,1,bbr1
0.051,37068,25,21600,25.1,22.3,20.3,28.4,2.2,978626,45,1,1,bbr1
0.054,39916,27,21600,24.8,22.8,20.3,28.4,2.2,978626,47,1,1,bbr1
0.057,40468,28,21600,24.6,23.2,20.3,28.4,2.1,978626,49,1,1,bbr1
0.062,40468,28,23040,24.4,23.3,20.3,28.4,1.9,978626,52,1,1,bbr1
0.065,40468,28,23040,24.4,24.1,20.3,28.4,1.5,978626,54,1,1,bbr1
0.067,40468,28,23040,24.4,24.6,20.3,28.4,1.2,978626,56,1,1,bbr1
0.071,40468,28,23040,24.4,24.6,20.3,28.4,0.9,978626,58,1,1,bbr1
0.075,40468,28,24480,24.5,25.3,20.3,28.4,0.9,978626,61,1,1,bbr1
0.078,42867,29,24480,24.7,25.7,20.3,28.4,1.0,1052397,63,1,1,bbr1
0.082,42867,29,25920,24.9,26.3,20.3,28.4,1.1,1052397,66,1,1,bbr1
0.084,42971,29,25920,25.1,26.6,20.3,28.4,1.3,1055596,68,1,1,bbr1
0.087,43049,29,25920,25.3,27.0,20.3,28.4,1.4,1057983,70,1,1,bbr1
0.091,43049,29,27360,25.6,27.5,20.3,28.4,1.6,1057983,73,1,1,bbr1
0.094,43049,29,27360,25.9,27.7,20.3,28.4,1.7,1057983,75,1,1,bbr1
0.098,43117,29,28800,26.2,28.4,20.3,28.4,1.9,1060083,78,1,1,bbr1
0.101,43117,29,28800,26.5,28.8,20.3,28.8,2.1,1060083,80,1,1,bbr1
0.105,43117,29,30240,26.8,29.0,20.3,29.0,2.2,1060083,83,1,1,bbr1
0.109,43117,29,30240,27.2,29.8,20.3,29.8,2.4,636050,85,1,1,bbr1
0.111,43117,29,28800,27.6,30.5,20.3,30.5,2.6,636050,86,1,1,bbr1
0.115,43117,29,28800,28.0,31.1,20.3,31.1,2.8,636050,88,1,1,bbr1
0.118,43117,29,27360,28.5,31.8,20.3,31.8,3.1,636050,89,1,1,bbr1
0.122,43117,29,27360,29.0,32.4,20.3,32.4,3.3,636050,91,1,1,bbr1
0.127,43117,29,27360,29.5,33.1,20.3,33.1,3.5,636050,93,1,1,bbr1
0.129,43117,29,25920,30.0,33.8,20.3,33.8,3.7,636050,94,1,1,bbr1
0.131,43117,29,24480,30.6,34.4,20.3,34.4,3.8,636050,95,1,1,bbr1
0.006,43117,29,55,32.2,29.9,20.3,36.1,2.3,848067,99,1,1,bbr1
0.008,43117,29,0,31.6,27.6,20.3,36.1,2.9,848067,100,1,1,bbr1
0.030,43117,29,20160,31.4,29.8,20.3,36.1,2.6,1060083,117,1,1,bbr1
0.034,43117,29,21600,30.6,25.1,20.3,36.1,3.5,1060083,120,1,1,bbr1
0.037,43117,29,21600,29.9,25.1,20.3,36.1,4.0,1060083,122,1,1,bbr1
0.041,43117,29,23040,29.3,25.1,20.3,36.1,4.2,1060083,125,1,1,bbr1
0.043,43117,29,23040,28.8,25.1,20.3,36.1,4.2,1060083,127,1,1,bbr1
0.046,43117,29,24480,28.3,24.7,20.3,36.1,4.2,1060083,129,1,1,bbr1
