  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
13:57:21      7.90    223.79
13:57:22     14.29    848.23
13:57:23     13.88    779.68
13:57:24     12.91    731.11
13:57:25     14.07    848.38
13:57:26      7.71    416.86
13:57:27     13.25    751.61
13:57:28      6.19    337.13
13:57:29     13.15    750.00
13:57:30      4.93    248.97
13:57:31      6.12    338.99
13:57:32      3.24    116.45
13:57:33     13.91    849.73
13:57:34      5.48    232.29
13:57:35     12.56    745.09
13:57:36      1.78      7.29
13:57:37      7.61    434.72
13:57:38      1.52      6.50
13:57:39     10.17    589.26
13:57:40      1.02      5.14
13:57:41      7.56    368.09
13:57:42      1.27      4.13
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
13:57:43     12.42    704.74
13:57:44      4.58    151.99
13:57:45      8.28    411.69
13:57:46      1.43      3.92
13:57:47     10.39    566.84
13:57:48      5.94    247.50
13:57:49      8.63    422.65
13:57:50      1.52      6.18
13:57:51      9.13    249.13
13:57:52     10.55    287.74
13:57:53     12.84    327.28
13:57:54     13.82    313.85
13:57:55     13.19    295.18
13:57:56     11.83    267.34
13:57:57      8.21    145.48
13:57:58     12.63    290.40
13:57:59     12.58    298.26
13:58:00     12.39    306.27
13:58:01      7.14    142.29
13:58:02      4.42     99.85
13:58:03      2.73     40.21
13:58:04      2.93     61.21
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
13:58:05      1.09     22.74
13:58:06      8.24    182.18
13:58:07      0.51      3.37
13:58:08      6.68    115.75
13:58:09      0.76      2.35
13:58:10      5.25    111.15
13:58:11      0.00      0.00
13:58:12      5.60    111.50
13:58:13      0.00      0.00
13:58:14     11.95    251.33
13:58:15      7.54    172.48
13:58:16      6.01    116.05
13:58:17      0.00      0.00
13:58:18      6.29    112.40
13:58:19      0.00      0.00
13:58:20      4.97    117.81
13:58:21      0.00      0.00
13:58:22      3.17     71.94
13:58:23      0.00      0.00
13:58:24      3.64     74.38
13:58:25      0.00      0.00
13:58:26      4.97    101.87
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
13:58:27      0.00      0.00
13:58:28      3.26     69.65
13:58:29      0.00      0.00
