time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo
0.007,3072,2,0,21.6,20.2,20.2,23.0,5.3,1022648,5,1,1,cubic
0.006,19291,13,0,23.8,25.3,20.2,29.9,4.2,810921,9,1,1,cubic
0.005,17707,12,0,25.5,29.1,20.2,29.9,3.7,695237,16,1,1,cubic
0.006,17707,12,0,25.6,26.1,20.2,29.9,3.0,693006,17,1,1,cubic
0.028,17950,12,15840,25.9,28.1,20.2,29.9,2.8,694041,30,1,1,cubic
0.031,17964,12,15840,25.8,25.2,20.2,29.9,2.3,696900,32,1,1,cubic
0.035,17978,12,15840,26.1,28.6,20.2,29.9,2.4,688100,34,1,1,cubic
0.038,17993,12,15840,26.3,27.8,20.2,29.9,2.2,683261,36,1,1,cubic
0.042,18007,12,15840,26.4,26.9,20.2,29.9,1.8,682031,38,1,1,cubic
0.045,18022,12,15840,26.3,26.0,20.2,29.9,1.5,683972,40,1,1,cubic
0.049,18036,12,15840,25.6,20.2,20.2,29.9,2.6,704971,42,1,1,cubic
0.053,18050,12,15840,24.9,20.2,20.2,29.9,3.3,724405,44,1,1,cubic
0.057,18065,12,15840,24.3,20.3,20.2,29.9,3.6,742102,46,1,1,cubic
0.059,18079,12,14400,23.8,20.2,20.2,29.9,3.7,758697,47,1,1,cubic
0.063,18093,12,14400,23.4,20.3,20.2,29.9,3.7,773668,49,1,1,cubic
0.066,18107,12,14400,23.0,20.2,20.2,29.9,3.6,787534,51,1,1,cubic
0.070,18122,12,14400,22.6,20.2,20.2,29.9,3.4,800300,53,1,1,cubic
0.073,18139,12,14400,22.3,20.2,20.2,29.9,3.1,811951,55,1,1,cubic
0.079,18157,12,15840,22.1,20.2,20.2,29.9,2.9,822551,58,1,1,cubic
0.082,18171,12,15840,21.8,20.1,20.1,29.9,2.6,832348,60,1,1,cubic
0.086,18187,12,15840,21.7,20.5,20.1,29.9,2.3,839387,62,1,1,cubic
0.089,18202,12,15840,21.5,20.1,20.1,29.9,2.1,847708,64,1,1,cubic
0.092,18216,12,15840,21.4,20.5,20.1,29.9,1.8,853168,66,1,1,cubic
0.096,18231,12,15840,21.2,20.3,20.1,29.9,1.6,859061,68,1,1,cubic
0.099,18243,12,15840,21.1,20.3,20.1,29.9,1.4,864146,70,1,1,cubic
0.103,18258,12,15840,21.0,20.6,20.1,29.9,1.2,867693,72,1,1,cubic
0.106,18271,12,15840,20.9,20.1,20.1,29.9,1.1,873166,74,1,1,cubic
0.110,18284,12,15840,20.9,20.5,20.1,29.9,1.0,875922,76,1,1,cubic
0.113,18298,12,15840,20.8,20.5,20.1,29.9,0.8,878402,79,1,1,cubic
