time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo,ecn_ect1,ecn_ce,prague_alpha
0.009,15360,10,0,21.4,20.1,20.1,22.4,6.6,898371,5,1,1,prague,4,0,0.000
0.008,15360,10,0,28.4,69.5,20.1,69.5,17.1,676508,7,1,1,prague,7,0,0.000
0.007,15360,10,0,26.4,20.3,20.1,69.5,8.7,728017,14,1,1,prague,14,0,0.000
0.010,15360,10,0,26.6,28.1,20.1,69.5,6.9,722266,15,1,1,prague,15,0,0.000
0.031,18208,12,12960,27.1,30.4,20.1,69.5,6.2,840938,26,1,1,prague,17,0,0.000
0.034,18208,12,14400,26.6,23.7,20.1,69.5,5.5,854354,29,1,1,prague,19,0,0.000
0.040,18208,12,15840,26.5,25.5,20.1,69.5,4.4,858965,32,1,1,prague,21,0,0.000
0.040,18208,12,15840,26.1,23.0,20.1,69.5,4.2,873369,34,1,1,prague,23,0,0.000
0.044,18208,12,15840,25.7,22.8,20.1,69.5,3.9,887260,36,1,1,prague,25,0,0.000
0.051,21056,14,15840,25.0,20.4,20.1,69.5,4.3,1053137,38,1,1,prague,27,0,0.000
0.053,22392,15,18720,24.6,21.9,20.1,69.5,4.0,1137342,42,1,1,prague,29,0,0.000
0.057,22392,15,20160,24.3,22.0,20.1,69.5,3.6,1152420,45,1,1,prague,31,0,0.000
0.060,25240,17,20160,23.8,20.3,20.1,69.5,3.7,1325964,47,1,1,prague,33,0,0.000
0.063,25240,17,20160,23.6,22.5,20.1,69.5,3.1,1334941,49,1,1,prague,35,0,0.000
0.066,28088,19,23040,23.5,22.3,20.1,69.5,2.7,1496334,53,1,1,prague,37,0,0.000
0.072,30936,21,25920,23.1,20.4,20.1,69.5,2.8,1675839,57,1,1,prague,39,0,0.000
0.073,33784,23,28800,22.9,21.9,20.1,69.5,2.4,1842174,61,1,1,prague,41,0,0.000
0.077,36632,25,31680,23.0,23.5,20.1,69.5,1.9,1991215,65,1,1,prague,43,0,0.000
0.080,39480,27,34560,23.2,24.4,20.1,69.5,1.8,2130185,69,1,1,prague,45,0,0.000
