Segment,Actual_Bitrate_Kbps,Quality_Switches,Stall_Duration_Sec,Live_Latency,Playback_Rate
1,526.0,0,0.0,4.24,1.054
2,4406.0,0,0.0,4.17,1.0430000000000001
3,2371.0,2,0.0,4.11,1.03
4,4777.0,0,0.0,4.08,1.022
5,4977.0,0,0.0,4.05,1.015
6,4616.0,0,0.0,4.035,1.01
7,5090.0,0,0.0,4.015,1.005
8,4480.0,0,0.0,4.005,1.003
9,4927.0,0,0.0,4.0,1.001
10,4653.0,0,0.0,4.0,1.001
11,4864.0,0,0.0,4.0,1.001
12,3780.0,0,0.0,3.9933333333333336,1.001
13,4941.0,0,0.0,3.99,1.001
14,4769.0,0,0.0,3.99,1.001
15,4454.0,0,0.0,3.9850000000000003,1.001
16,5050.0,0,0.0,3.98,1.001
17,4205.0,0,0.0,3.98,1.001
18,3622.0,1,0.0,3.98,1.001
19,1893.0,0,0.0,3.98,0.997
20,2402.0,0,0.0,3.98,0.997
21,1475.0,1,0.0,3.99,0.997
22,1519.0,1,0.0,3.995,0.997
23,1667.0,0,0.0,4.0,0.997
24,1751.0,0,0.0,4.0,1.001
25,1697.0,0,0.0,4.0,1.001
26,1795.0,0,0.0,4.0,1.001
27,1203.0,0,0.0,4.0,1.001
28,1235.0,0,0.0,3.9933333333333336,1.001
29,1640.0,0,0.0,3.99,1.001
30,1638.0,0,0.0,3.99,1.001
31,1825.0,0,0.0,3.9850000000000003,1.001
32,1807.0,0,0.0,3.98,1.001
33,1947.0,0,0.0,3.98,1.001
34,1182.0,0,0.0,3.98,1.001
35,765.0,0,0.0,3.98,0.997
36,678.0,1,0.0,3.9850000000000003,0.997
37,655.0,0,0.0,3.99,0.997
38,512.0,0,0.0,4.0,0.997
39,662.0,0,0.0,4.0,0.997
40,857.0,0,0.0,4.0,1.001
41,692.0,0,0.0,4.0,1.001
42,721.0,0,0.0,4.0,1.001
43,754.0,0,0.0,3.995,1.001
44,788.0,0,0.0,3.99,1.001
45,786.0,0,0.0,3.99,1.001
46,786.0,0,0.0,3.99,1.001
47,783.0,0,0.0,3.9850000000000003,1.001
48,832.0,0,0.0,3.98,1.001
49,804.0,0,0.0,3.98,1.001
50,276.0,0,0.0,3.98,0.9996666666666666
51,378.0,0,0.0,3.9850000000000003,0.997
52,786.0,0,0.0,3.99,0.997
53,887.0,0,0.0,3.995,0.997
54,809.0,0,0.0,4.0,0.997
55,826.0,0,0.0,4.0,1.001
56,815.0,0,0.0,4.0,1.001
57,796.0,0,0.0,4.0,1.001
58,806.0,0,0.0,3.995,1.001
59,872.0,0,0.0,3.99,1.001
60,471.0,0,0.0,3.99,1.001
61,526.0,0,0.0,3.99,1.001
62,731.0,0,0.0,3.99,1.001
63,485.0,0,0.0,3.98,1.001
64,829.0,0,0.0,3.98,1.001
65,890.0,0,0.0,3.98,1.001
66,865.0,0,0.0,3.98,0.997
67,911.0,0,0.0,3.9850000000000003,0.997
68,781.0,0,0.0,3.99,0.997
69,733.0,0,0.0,4.0,0.997
70,734.0,0,0.0,4.0,0.9989999999999999
71,910.0,0,0.0,4.0,1.001
72,865.0,0,0.0,4.0,1.001
73,905.0,0,0.0,4.0,1.001
74,849.0,0,0.0,4.0,1.001
75,775.0,0,0.0,3.99,1.001
76,802.0,0,0.0,3.99,1.001
77,799.0,0,0.0,3.99,1.001
78,732.0,0,0.0,3.9850000000000003,1.001
79,878.0,0,0.0,3.98,1.001
80,470.0,0,0.0,3.98,1.001
81,551.0,0,0.0,3.98,0.9989999999999999
82,681.0,0,0.0,3.98,0.997
83,738.0,0,0.0,3.99,0.997
84,752.0,0,0.0,3.995,0.997
85,795.0,0,0.0,4.0,0.997
86,851.0,0,0.0,4.0,1.001
87,455.0,0,0.0,4.0,1.001
88,600.0,0,0.0,4.0,1.001
89,790.0,0,0.0,4.0,1.001
90,793.0,0,0.0,3.99,1.001
91,823.0,0,0.0,3.99,1.001
