time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo,ecn_ect1,ecn_ce,prague_alpha
0.006,15360,10,0,21.5,20.3,20.3,21.7,6.4,893729,5,1,1,prague,4,0,0.000
0.007,15360,10,0,22.9,27.4,20.3,27.4,6.0,839895,7,1,1,prague,7,0,0.000
0.005,15360,10,0,23.6,24.5,20.3,27.7,2.8,812010,14,1,1,prague,14,0,0.000
0.069,15360,10,0,24.0,26.4,20.3,27.7,2.8,800466,15,1,1,prague,15,0,0.000
0.089,18208,12,13955,32.1,88.9,20.3,88.9,18.3,708923,28,2,2,prague,17,0,0.000
0.092,20863,14,15588,31.0,23.3,20.3,88.9,15.9,841087,31,2,2,prague,19,0,0.000
0.096,20863,14,17404,30.1,24.1,20.3,88.9,13.7,865311,34,2,2,prague,21,0,0.000
0.099,20863,14,17780,29.4,24.5,20.3,88.9,11.7,886158,36,2,2,prague,23,0,0.000
0.102,20863,14,18156,28.8,24.3,20.3,88.9,10.1,906109,38,2,2,prague,25,0,0.000
0.105,20863,14,18532,28.1,23.5,20.3,88.9,8.9,927277,40,2,2,prague,27,0,0.000
0.109,23523,16,18720,27.1,20.2,20.2,88.9,8.6,1083689,42,2,2,prague,29,0,0.000
0.112,23523,16,20160,26.5,21.8,20.2,88.9,7.8,1110874,45,2,2,prague,31,0,0.000
0.115,23523,16,20160,25.9,22.0,20.2,88.9,7.0,1134841,47,2,2,prague,33,0,0.000
0.119,23523,16,21600,25.4,22.1,20.2,88.9,6.2,1156080,50,2,2,prague,35,0,0.000
0.121,23523,16,21600,25.0,21.7,20.2,88.9,5.5,1177421,52,2,2,prague,37,0,0.000
0.124,26371,18,21600,24.6,22.1,20.2,88.9,4.9,1339064,54,2,2,prague,39,0,0.000
0.128,29219,20,24480,24.4,22.6,20.2,88.9,4.2,1498902,58,2,2,prague,41,0,0.000
0.131,32067,22,27360,24.0,21.8,20.2,88.9,3.7,1666753,62,2,2,prague,43,0,0.000
0.135,32067,22,30240,24.0,23.8,20.2,88.9,2.9,1668696,66,2,2,prague,45,0,0.000
0.138,34915,24,30240,24.1,24.6,20.2,88.9,2.3,1811244,68,2,2,prague,47,0,0.000
0.141,37763,26,33120,24.3,25.5,20.2,88.9,2.1,1945102,72,2,2,prague,49,0,0.000
0.145,40611,28,36000,24.5,26.0,20.2,88.9,2.0,2073513,76,2,2,prague,51,0,0.000
0.148,43459,30,38880,24.8,27.2,20.2,88.9,2.2,2188003,80,2,2,prague,53,0,0.000
0.152,46307,32,41760,25.1,27.0,20.2,88.9,2.2,2305666,84,2,2,prague,55,0,0.000
0.155,49155,34,44640,25.6,29.3,20.2,88.9,2.7,2397430,88,2,2,prague,57,0,0.000
0.186,25834,17,24535,34.5,44.0,20.2,88.9,8.5,749593,93,2,2,prague,68,7,0.000
0.189,25974,18,23095,35.7,44.0,20.2,88.9,8.7,728358,94,2,2,prague,68,9,0.000
0.193,26109,18,23095,37.1,47.5,20.2,88.9,9.5,703083,96,2,2,prague,68,11,0.000
0.196,26240,18,24535,38.4,47.3,20.2,88.9,9.7,683155,99,2,2,prague,68,13,0.000
0.199,26368,18,24535,40.0,50.7,20.2,88.9,10.3,660008,101,2,2,prague,68,15,0.000
0.203,26492,18,24535,41.3,51.0,20.2,88.9,10.5,640956,103,2,2,prague,68,17,0.000
0.206,26612,18,24535,43.0,54.4,20.2,88.9,11.2,619416,105,2,2,prague,68,19,0.000
0.211,26729,18,24535,44.4,54.5,20.2,88.9,11.3,601855,107,2,2,prague,68,21,0.000
0.213,26843,18,23095,46.1,57.8,20.2,88.9,11.8,582441,108,2,2,prague,68,23,0.000
0.218,26900,18,24480,46.7,51.0,20.2,88.9,10.1,576078,110,2,2,prague,68,25,0.000
0.225,18446,12,17335,41.2,32.1,20.2,88.9,12.3,447707,112,2,2,prague,74,25,0.666
0.228,18611,12,15895,40.0,31.9,20.2,88.9,11.5,464786,113,2,2,prague,75,26,0.666
0.232,18775,13,15895,39.1,32.7,20.2,88.9,10.5,479958,116,2,2,prague,77,26,0.666
0.236,18939,13,15895,38.1,30.9,20.2,88.9,9.9,497151,118,2,2,prague,79,26,0.666
0.239,19102,13,14455,37.1,30.1,20.2,88.9,9.4,514934,119,2,2,prague,81,26,0.666
0.242,19265,13,13015,36.0,28.3,20.2,88.9,9.3,535213,120,2,2,prague,83,26,0.666
0.245,19427,13,11575,34.9,27.0,20.2,88.9,9.2,557046,121,2,2,prague,85,26,0.666
0.248,13459,9,11520,33.2,21.7,20.2,88.9,10.2,405123,122,2,2,prague,87,26,0.627
0.251,13694,9,10080,31.8,21.8,20.2,88.9,10.5,430696,123,2,2,prague,89,26,0.627
0.255,13926,9,8640,30.4,20.3,20.2,88.9,10.8,458710,124,2,2,prague,91,26,0.627
0.261,14156,9,8640,29.1,20.3,20.2,88.9,10.6,486510,126,2,2,prague,93,26,0.627
0.266,14383,9,8640,28.0,20.2,20.2,88.9,10.2,513898,128,2,2,prague,95,26,0.627
0.272,10481,7,8640,27.0,20.2,20.2,88.9,9.6,532329,130,2,2,prague,97,26,0.587
0.281,10946,7,7200,26.2,20.3,20.2,88.9,8.9,532329,132,2,2,prague,100,26,0.587
0.289,11244,7,8640,25.4,20.2,20.2,88.9,8.1,532329,135,2,2,prague,102,26,0.587
0.295,8757,6,7200,25.1,23.2,20.2,88.9,6.7,532329,137,2,2,prague,105,26,0.550
0.307,9323,6,5760,24.7,21.8,20.2,88.9,5.8,532329,139,2,2,prague,108,26,0.550
0.315,9678,6,7200,24.2,20.2,20.2,88.9,5.5,532329,142,2,2,prague,110,26,0.550
0.320,7650,5,7200,23.7,20.2,20.2,88.9,5.1,532329,144,2,2,prague,112,26,0.515
0.332,8305,5,4320,23.4,21.8,20.2,88.9,4.3,532329,145,2,2,prague,115,26,0.515
0.340,8708,6,5760,23.0,20.3,20.2,88.9,4.0,532329,148,2,2,prague,117,26,0.515
0.007,8081,5,55,23.0,21.8,20.2,88.9,2.6,532329,152,2,2,prague,124,26,0.482
0.012,6403,4,0,23.6,28.0,20.2,88.9,3.2,532329,153,2,2,prague,126,26,0.452
0.037,6741,4,0,25.3,37.2,20.2,88.9,5.8,532329,158,2,2,prague,131,26,0.424
0.063,6997,4,0,25.3,25.2,20.2,88.9,4.4,532329,163,2,2,prague,136,26,0.396
0.088,7217,5,0,25.3,25.2,20.2,88.9,3.3,532329,168,2,2,prague,141,26,0.371
0.113,7422,5,1440,25.3,25.3,20.2,88.9,2.5,532329,174,2,2,prague,146,26,0.348
0.120,7656,5,7200,25.5,26.9,20.2,88.9,2.3,532329,179,2,2,prague,147,26,0.348
0.138,7777,5,1440,25.5,25.2,20.2,88.9,1.8,532329,180,2,2,prague,152,26,0.325
0.145,8002,5,7200,25.4,25.3,20.2,88.9,1.4,532329,185,2,2,prague,153,26,0.325
0.164,8080,5,1440,25.4,25.3,20.2,88.9,1.1,532329,186,2,2,prague,158,26,0.305
0.171,8297,5,7200,24.8,20.2,20.2,88.9,2.1,532329,191,2,2,prague,159,26,0.305
0.189,8358,5,1440,24.8,25.2,20.2,88.9,1.7,532329,192,2,2,prague,164,26,0.285
0.196,8569,5,7200,24.9,25.3,20.2,88.9,1.4,532329,197,2,2,prague,165,26,0.285
0.214,8624,5,1440,24.9,25.3,20.2,88.9,1.1,532329,198,2,2,prague,170,26,0.267
0.221,8830,6,7200,25.0,25.3,20.2,88.9,0.9,532329,203,2,2,prague,171,26,0.267
0.240,8886,6,2880,25.0,25.1,20.2,88.9,0.8,532329,205,2,2,prague,176,26,0.249
0.247,9288,6,7200,24.6,21.7,20.2,88.9,1.4,532329,210,2,2,prague,178,26,0.249
0.265,9299,6,2880,24.7,25.2,20.2,88.9,1.2,532329,212,2,2,prague,183,26,0.233
0.272,9685,6,7200,24.3,21.6,20.2,88.9,1.7,532329,217,2,2,prague,185,26,0.233
0.290,9671,6,2880,24.4,25.3,20.2,88.9,1.5,532329,219,2,2,prague,190,26,0.219
0.297,10044,6,7200,24.1,21.7,20.2,88.9,1.8,532329,224,2,2,prague,192,26,0.219
0.316,10019,6,2880,24.2,25.3,20.2,88.9,1.7,532329,226,2,2,prague,197,26,0.205
0.323,10380,7,7200,23.9,21.6,20.2,88.9,1.9,532329,231,2,2,prague,199,26,0.205
0.341,10355,7,4320,24.0,25.2,20.2,88.9,1.7,532329,234,2,2,prague,204,26,0.191
0.348,10882,7,7200,23.9,23.3,20.2,88.9,1.5,532329,239,2,2,prague,207,26,0.191
0.366,10831,7,4320,24.1,25.3,20.2,88.9,1.5,532329,242,2,2,prague,212,26,0.179
0.374,11337,7,7200,24.0,23.1,20.2,88.9,1.3,532329,247,2,2,prague,215,26,0.179
0.392,11273,7,4320,24.1,25.2,20.2,88.9,1.3,532329,250,2,2,prague,220,26,0.167
0.399,11761,8,7200,24.0,23.0,20.2,88.9,1.3,490164,255,2,2,prague,223,26,0.167
0.417,11691,8,5760,24.2,25.3,20.2,88.9,1.3,483858,259,2,2,prague,228,26,0.156
0.426,12163,8,7200,23.9,22.2,20.2,88.9,1.5,508592,263,2,2,prague,231,26,0.156
0.432,12314,8,8640,24.1,25.2,20.2,88.9,1.4,511399,265,2,2,prague,232,26,0.156
0.442,11898,8,8640,23.8,22.2,20.2,88.9,1.6,499077,268,2,2,prague,235,26,0.146
0.449,12208,8,10080,23.7,22.9,20.2,88.9,1.4,514649,271,2,2,prague,237,26,0.146
0.454,12510,8,10080,23.6,22.5,20.2,88.9,1.4,530781,273,2,2,prague,239,26,0.146
0.460,12805,8,10080,23.2,20.2,20.2,88.9,1.9,553107,275,2,2,prague,241,26,0.146
0.468,12395,8,8640,23.0,21.9,20.2,88.9,1.7,539006,277,2,2,prague,244,26,0.137
0.474,12694,8,10080,22.9,22.2,20.2,88.9,1.5,554516,280,2,2,prague,246,26,0.137
0.479,12986,9,10080,22.6,20.2,20.2,88.9,1.8,575697,282,2,2,prague,248,26,0.137
0.485,13271,9,11520,22.6,23.1,20.2,88.9,1.5,586459,285,2,2,prague,250,26,0.137
0.493,12871,8,10080,22.7,23.0,20.2,88.9,1.2,567579,287,2,2,prague,253,26,0.128
0.499,13160,9,10080,22.8,24.0,20.2,88.9,1.2,576182,289,2,2,prague,255,26,0.128
0.505,13584,9,10080,22.7,22.0,20.2,88.9,1.1,597650,292,2,2,prague,258,26,0.128
0.511,13858,9,11520,22.8,22.9,20.2,88.9,0.9,609062,295,2,2,prague,260,26,0.128
0.519,13319,9,11520,22.4,20.2,20.2,88.9,1.3,593670,297,2,2,prague,262,26,0.119
0.525,13739,9,10080,22.5,23.2,20.2,88.9,1.2,609944,299,2,2,prague,265,26,0.119
0.530,14147,9,10080,22.2,20.3,20.2,88.9,1.4,635934,302,2,2,prague,268,26,0.119
0.536,14411,10,11520,22.3,23.0,20.2,88.9,1.2,645220,305,2,2,prague,270,26,0.119
0.544,13884,9,12960,22.1,20.5,20.2,88.9,1.4,628121,308,2,2,prague,272,26,0.111
0.550,14288,9,10080,21.9,20.3,20.2,88.9,1.5,652956,309,2,2,prague,275,26,0.111
0.556,14681,10,10080,22.0,22.7,20.2,88.9,1.3,667682,312,2,2,prague,278,26,0.111
0.563,15064,10,11520,21.8,20.2,20.2,88.9,1.4,691961,316,2,2,prague,281,26,0.111
0.570,15188,10,14400,21.6,20.3,20.2,88.9,1.5,703799,319,2,2,prague,282,26,0.111
0.576,14793,10,11520,21.5,20.6,20.2,88.9,1.3,689361,320,2,2,prague,285,26,0.104
0.581,15301,10,10080,21.4,21.0,20.2,88.9,1.1,714832,323,2,2,prague,289,26,0.104
0.588,15670,10,11520,21.4,21.0,20.2,88.9,0.9,733820,327,2,2,prague,292,26,0.104
0.595,15790,10,14400,21.8,25.3,20.2,88.9,1.7,722886,330,2,2,prague,293,26,0.104
0.601,15403,10,11520,21.7,20.5,20.2,88.9,1.6,710470,331,2,2,prague,296,26,0.097
0.607,15892,11,10080,21.7,21.7,20.2,88.9,1.2,732755,334,2,2,prague,300,26,0.097
0.614,16248,11,12960,21.5,20.2,20.2,88.9,1.3,755580,339,2,2,prague,303,26,0.097
0.620,16364,11,15840,22.0,25.3,20.2,88.9,1.9,744630,342,2,2,prague,304,26,0.097
0.627,15991,11,12960,21.8,20.6,20.2,88.9,1.8,733431,343,2,2,prague,307,26,0.090
0.632,16464,11,11520,21.8,21.9,20.2,88.9,1.4,754537,346,2,2,prague,311,26,0.090
0.637,16809,11,12960,21.8,21.7,20.2,88.9,1.0,770736,350,2,2,prague,314,26,0.090
0.643,17034,11,14400,21.9,22.7,20.2,88.9,1.0,776921,353,2,2,prague,316,26,0.090
0.652,16667,11,12960,21.8,21.3,20.2,88.9,0.9,762966,355,2,2,prague,319,26,0.084
0.657,17122,11,11520,21.9,22.0,20.2,88.9,0.7,783006,358,2,2,prague,323,26,0.084
0.663,17454,12,12960,21.9,22.0,20.2,88.9,0.6,797386,362,2,2,prague,326,26,0.084
0.669,17671,12,15840,22.2,24.2,20.2,88.9,1.0,796888,366,2,2,prague,328,26,0.084
0.678,17316,12,14400,22.1,21.6,20.2,88.9,0.9,783564,368,2,2,prague,331,26,0.078
0.683,17755,12,12960,22.0,21.0,20.2,88.9,1.0,808441,371,2,2,prague,335,26,0.078
0.688,18184,12,12960,21.8,20.8,20.2,88.9,1.0,833707,375,2,2,prague,339,26,0.078
0.694,18393,12,15840,22.0,23.6,20.2,88.9,1.2,834944,379,2,2,prague,341,26,0.078
0.703,18042,12,14400,22.0,21.8,20.2,88.9,1.0,820128,381,2,2,prague,344,26,0.073
0.708,18465,12,12960,21.9,21.2,20.2,88.9,0.9,842996,384,2,2,prague,348,26,0.073
0.714,18878,13,12960,21.9,21.5,20.2,88.9,0.8,863942,388,2,2,prague,352,26,0.073
0.720,19080,13,17280,21.8,21.5,20.2,88.9,0.7,875068,393,2,2,prague,354,26,0.073
0.729,18739,13,15840,21.8,21.8,20.2,88.9,0.5,859311,395,2,2,prague,357,26,0.068
0.734,19147,13,14400,21.9,22.2,20.2,88.9,0.5,876092,398,2,2,prague,361,26,0.068
0.739,19546,13,14400,21.8,21.8,20.2,88.9,0.4,894799,402,2,2,prague,365,26,0.068
0.746,19839,13,15840,21.9,22.5,20.2,88.9,0.4,904940,406,2,2,prague,368,26,0.068
0.754,19509,13,15840,21.9,21.9,20.2,88.9,0.4,890252,409,2,2,prague,371,26,0.063
0.759,20000,13,12960,21.7,20.3,20.2,88.9,0.7,921404,412,2,2,prague,376,26,0.063
0.766,20383,14,14400,21.5,20.2,20.2,88.9,0.9,947209,417,2,2,prague,380,26,0.063
0.773,20571,14,18720,21.7,23.1,20.2,88.9,1.1,947361,422,2,2,prague,382,26,0.063
0.779,20257,14,17280,21.7,21.8,20.2,88.9,0.8,932642,424,2,2,prague,385,26,0.059
0.785,20731,14,14400,21.9,22.8,20.2,88.9,0.9,948396,427,2,2,prague,390,26,0.059
0.791,21009,14,17280,22.0,23.3,20.2,88.9,1.0,953048,432,2,2,prague,393,26,0.059
0.796,21375,14,15840,22.2,23.7,20.2,88.9,1.2,960846,435,2,2,prague,397,26,0.059
0.805,21068,14,17280,22.2,22.1,20.2,88.9,0.9,947770,439,2,2,prague,400,26,0.055
0.810,21525,14,14400,22.3,23.1,20.2,88.9,0.9,963518,442,2,2,prague,405,26,0.055
0.817,21883,15,15840,22.1,20.2,20.2,88.9,1.2,991302,447,2,2,prague,409,26,0.055
0.824,22147,15,18720,22.3,24.1,20.2,88.9,1.4,991715,452,2,2,prague,412,26,0.055
0.830,21853,15,18720,22.3,22.1,20.2,88.9,1.1,979999,455,2,2,prague,415,26,0.051
0.835,22294,15,15840,22.4,23.4,20.2,88.9,1.1,993493,458,2,2,prague,420,26,0.051
0.842,22640,15,17280,22.6,24.1,20.2,88.9,1.3,999911,463,2,2,prague,424,26,0.051
