  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:54:46      5.59    135.74
12:54:47     11.88    783.96
12:54:48     12.36    825.90
12:54:49     11.81    826.42
12:54:50     11.83    853.80
12:54:51      5.72    373.77
12:54:52     11.83    854.00
12:54:53      5.25    327.91
12:54:54     11.92    853.61
12:54:55      3.92    247.03
12:54:56     11.93    852.67
12:54:57     11.97    829.38
12:54:58     11.90    828.72
12:54:59     12.02    853.62
12:55:00      2.79    167.80
12:55:01     11.07    719.33
12:55:02      6.95    475.47
12:55:03      8.97    606.01
12:55:04      0.52      2.68
12:55:05     12.11    855.12
12:55:06      1.77    113.23
12:55:07     11.53    811.12
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:55:08      4.35    311.76
12:55:09     10.93    766.59
12:55:10      6.72    459.32
12:55:11      9.42    586.29
12:55:12      8.42    577.89
12:55:13      9.79    649.74
12:55:14      9.18    643.87
12:55:15      9.04    631.10
12:55:16     12.49    503.97
12:55:17     12.06    408.86
12:55:18     12.46    414.72
12:55:19     10.08    265.10
12:55:20     13.44    426.02
12:55:21     10.09    309.70
12:55:22     13.25    426.22
12:55:23     12.17    380.40
12:55:24     13.44    425.79
12:55:25     11.47    353.28
12:55:26      9.56    291.14
12:55:27      5.25    158.60
12:55:28      9.80    308.84
12:55:29      4.49    133.94
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:55:30     11.68    369.31
12:55:31      3.83    113.74
12:55:32      6.06    192.69
12:55:33      2.03     64.55
12:55:34     11.36    357.59
12:55:35      2.39     63.19
12:55:36     10.60    333.61
12:55:37      1.56     41.45
12:55:38     12.49    397.71
12:55:39      0.90     19.89
12:55:40     13.32    414.61
12:55:41      7.62    226.71
12:55:42     13.63    427.10
12:55:43      1.01     21.86
12:55:44     12.66    403.71
12:55:45      0.19      5.16
12:55:46     12.44    386.69
12:55:47      0.57     11.89
12:55:48     11.78    362.07
12:55:49      1.89     57.26
12:55:50     11.12    338.81
12:55:51      2.84     88.51
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:55:52     10.36    317.30
12:55:53      4.26    128.95
12:55:54      8.56    268.06
12:55:55      5.87    178.78
12:55:56      8.94    274.08
12:55:57      5.58    176.12
12:55:58      8.18    252.31
12:55:59      6.63    207.61
12:56:00      7.43    226.56
12:56:01      7.29    236.22
12:56:02      5.25    151.75
12:56:03      0.00      0.00
12:56:04      6.01    179.58
12:56:05      0.00      0.00
12:56:06      5.34    161.49
12:56:07      9.19    282.23
12:56:08      4.68    136.83
12:56:09     10.69    334.99
12:56:10      2.88     89.00
12:56:11     10.69    335.61
12:56:12      3.07     89.18
12:56:13     11.15    337.20
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:56:14      2.32     64.58
12:56:15     11.26    357.41
12:56:16      1.56     42.93
12:56:17     12.87    400.94
12:56:18      0.99     24.19
12:56:19     13.53    427.10
12:56:20      1.28     29.17
12:56:21     13.53    425.70
12:56:22      2.72     73.94
12:56:23      9.25    287.87
12:56:24      0.00      0.00
12:56:25     11.68    363.01
12:56:26      0.00      0.00
12:56:27     11.59    360.45
12:56:28      2.46     71.55
12:56:29     10.36    320.36
12:56:30      0.00      0.00
12:56:31     10.18    319.09
12:56:32      4.92    149.99
12:56:33      9.42    288.62
12:56:34      6.72    202.96
12:56:35      8.75    269.90
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:56:36      6.24    204.41
12:56:37      7.97    242.33
12:56:38      5.87    179.23
12:56:39      7.24    222.01
12:56:40      6.15    196.71
12:56:41      6.29    197.49
12:56:42      6.91    216.13
12:56:43      5.82    177.36
12:56:44      7.95    243.29
12:56:45      4.97    155.67
12:56:46      8.61    268.58
12:56:47      4.30    128.18
12:56:48     10.22    318.47
12:56:49      3.74    108.06
12:56:50     13.34    422.36
12:56:51      2.89     82.13
12:56:52     11.54    371.90
12:56:53      2.22     63.29
12:56:54     12.49    388.89
12:56:55      1.56     41.55
12:56:56     13.38    417.57
12:56:57     13.79    426.01
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:56:58     13.36    417.29
12:56:59      2.46     74.16
12:57:00     11.87    373.85
12:57:01      3.88    115.59
12:57:02      9.60    299.90
12:57:03      0.00      0.00
12:57:04     10.36    322.97
12:57:05      1.80     58.58
12:57:06      9.89    304.59
12:57:07      2.93     88.74
12:57:08      8.76    278.35
12:57:09      4.73    152.94
12:57:10      8.28    255.00
12:57:11      6.34    197.40
12:57:12      7.80    236.45
12:57:13      6.53    202.38
12:57:14      6.76    210.39
12:57:15      8.04    253.59
12:57:16      6.10    311.94
12:57:17      0.00      0.00
12:57:18      5.72    320.17
12:57:19      0.00      0.09
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:57:20      4.68    263.96
12:57:21      3.00    161.13
12:57:22      4.30    239.51
12:57:23      9.65    560.72
12:57:24      3.64    194.70
12:57:25     11.27    663.89
12:57:26      2.32    125.26
12:57:27     12.87    756.90
12:57:28      2.13    102.26
12:57:29     14.39    824.96
12:57:30      1.28     57.46
12:57:31      9.34    533.23
12:57:32      0.52     11.18
12:57:33     14.95    853.91
12:57:34      5.46    296.02
12:57:35     14.08    817.67
12:57:36      2.08    114.17
12:57:37     12.16    664.09
12:57:38      9.08    528.30
12:57:39     12.91    730.59
12:57:40      1.18     62.77
12:57:41     11.59    662.74
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:57:42      5.68    323.14
12:57:43     10.69    616.82
12:57:44     11.07    637.46
12:57:45      9.98    573.19
12:57:46      4.35    254.51
12:57:47      9.13    525.58
12:57:48      9.46    552.36
12:57:49      8.56    482.06
12:57:50      8.14    468.69
12:57:51      8.09    459.26
12:57:52     11.45    671.03
12:57:53      7.33    415.56
12:57:54     13.25    756.06
12:57:55      6.67    370.97
12:57:56     13.81    812.44
12:57:57      4.40    220.71
12:57:58     14.48    853.53
12:57:59      6.67    375.00
12:58:00     14.67    853.88
12:58:01      5.34    291.18
12:58:02     14.76    853.52
12:58:03      4.68    249.00
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:58:04      2.27    128.54
12:58:05      2.32    119.48
