time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo,ecn_ect1,ecn_ce,prague_alpha
0.006,15360,10,0,21.3,20.7,20.7,22.0,6.3,900056,5,1,1,prague,4,0,0.000
0.006,15360,10,0,22.6,26.9,20.7,26.9,5.8,847981,7,1,1,prague,7,0,0.000
0.006,15360,10,0,23.4,24.5,20.7,26.9,2.8,820022,14,1,1,prague,14,0,0.000
0.009,15360,10,0,23.8,26.6,20.7,26.9,2.9,806451,15,1,1,prague,15,0,0.000
0.029,18208,12,12960,24.5,29.3,20.7,29.3,3.5,929169,26,1,1,prague,17,0,0.000
0.033,21056,14,15840,24.4,23.4,20.7,29.3,2.9,1080725,30,1,1,prague,19,0,0.000
0.036,21056,14,17280,24.4,24.4,20.7,29.3,2.2,1080681,33,1,1,prague,21,0,0.000
0.041,21056,14,18720,24.3,24.2,20.7,29.3,1.7,1081525,36,1,1,prague,23,0,0.000
0.043,21056,14,18720,24.3,24.0,20.7,29.3,1.3,1083439,38,1,1,prague,25,0,0.000
0.050,23904,16,18720,23.8,20.2,20.2,29.3,2.0,1256676,40,1,1,prague,27,0,0.000
0.051,26752,18,21600,23.5,21.8,20.2,29.3,2.0,1421406,44,1,1,prague,29,0,0.000
0.055,26752,18,24480,23.3,21.9,20.2,29.3,1.9,1433716,48,1,1,prague,31,0,0.000
0.058,29600,20,24480,23.3,23.2,20.2,29.3,1.5,1587778,50,1,1,prague,33,0,0.000
0.061,32448,22,27360,23.4,24.0,20.2,29.3,1.3,1734148,54,1,1,prague,35,0,0.000
0.065,35296,24,30240,23.5,24.2,20.2,29.3,1.2,1878405,58,1,1,prague,37,0,0.000
0.068,38144,26,33120,23.7,25.3,20.2,29.3,1.3,2010457,62,1,1,prague,39,0,0.000
0.071,40992,28,36000,23.5,21.8,20.2,29.3,1.5,2182468,66,1,1,prague,41,0,0.000
0.075,43840,30,38880,23.7,25.2,20.2,29.3,1.5,2312724,70,1,1,prague,43,0,0.000
0.078,46688,32,41760,24.1,27.1,20.2,29.3,2.0,2419067,74,1,1,prague,45,0,0.000
0.082,49536,34,44640,24.7,29.1,20.2,29.3,2.7,2502627,78,1,1,prague,47,0,0.000
0.085,52384,36,47520,25.4,30.4,20.2,30.4,3.5,2573595,82,1,1,prague,49,0,0.000
0.088,55232,38,50400,26.1,30.3,20.2,30.4,3.8,2649779,86,1,1,prague,51,0,0.000
0.092,58080,40,53280,27.0,33.6,20.2,33.6,4.7,2689386,90,1,1,prague,53,0,0.000
0.095,60928,42,56160,27.8,33.8,20.2,33.8,5.3,2735435,94,1,1,prague,55,0,0.000
0.099,63776,44,59040,29.0,36.9,20.2,36.9,6.2,2751242,98,1,1,prague,57,0,0.000
0.102,66624,46,61920,30.0,37.1,20.2,37.1,6.7,2776370,102,1,1,prague,59,0,0.000
