time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo
0.006,3072,2,0,21.2,20.4,20.4,21.3,4.7,417025,5,1,1,bbr1
0.005,6904,4,0,22.5,27.0,20.4,27.0,5.0,150676,7,1,1,bbr1
0.029,9752,6,2880,22.9,25.5,20.4,27.0,4.5,150676,11,1,1,bbr1
0.038,11176,7,2880,23.2,25.6,20.4,27.0,4.0,150676,12,1,1,bbr1
0.048,12600,8,2880,23.5,25.5,20.4,27.0,3.6,150676,13,1,1,bbr1
0.006,14712,10,0,23.4,20.2,20.2,27.0,2.9,301450,16,1,1,bbr1
0.029,14783,10,5760,23.5,21.7,20.2,27.0,2.7,304997,24,1,1,bbr1
0.038,14783,10,5760,23.0,20.2,20.2,27.0,2.8,304997,26,1,1,bbr1
0.048,14783,10,5760,22.7,20.2,20.2,27.0,2.8,304997,28,1,1,bbr1
0.055,17631,12,5760,22.4,20.2,20.2,27.0,2.7,611925,30,1,1,bbr1
0.064,20479,14,8640,22.1,20.2,20.2,27.0,2.6,611925,34,1,1,bbr1
0.074,20966,14,11520,21.9,20.2,20.2,27.0,2.4,611925,38,1,1,bbr1
0.078,23557,16,11520,21.6,20.1,20.1,27.0,2.3,741135,40,1,1,bbr1
0.083,25158,17,12960,21.5,20.2,20.1,27.0,2.1,820719,43,1,1,bbr1
0.087,28006,19,12960,21.3,20.2,20.1,27.0,1.9,984892,45,1,1,bbr1
0.092,29231,20,15840,21.2,20.2,20.1,27.0,1.7,1023063,49,1,1,bbr1
0.096,32079,22,17280,21.0,20.1,20.1,27.0,1.5,1215255,52,1,1,bbr1
0.100,33865,23,18720,20.9,20.2,20.1,27.0,1.4,1253265,55,1,1,bbr1
0.105,35036,24,21600,20.8,20.2,20.1,27.0,1.2,1311478,59,1,1,bbr1
0.107,36975,25,21600,20.8,20.2,20.1,27.0,1.1,1407780,61,1,1,bbr1
0.110,38118,26,23040,20.7,20.4,20.1,27.0,0.9,1464616,64,1,1,bbr1
0.113,40928,28,24480,20.6,20.2,20.1,27.0,0.8,1604200,67,1,1,bbr1
0.116,40938,28,27360,20.7,20.9,20.1,27.0,0.7,1604706,71,1,1,bbr1
0.120,43581,30,30240,20.8,21.7,20.1,27.0,0.8,1736015,75,1,1,bbr1
0.123,43826,30,33120,21.0,22.7,20.1,27.0,1.0,1748191,79,1,1,bbr1
0.127,43826,30,37440,21.4,23.9,20.1,27.0,1.5,1748191,84,1,1,bbr1
0.006,44178,30,55,34.2,35.9,20.1,43.9,7.8,1765680,87,1,1,bbr1
0.024,44178,30,0,33.3,26.9,20.1,43.9,7.7,1765680,88,1,1,bbr1
0.045,44178,30,37440,34.8,44.7,20.1,44.7,8.6,1765680,117,1,1,bbr1
0.047,44178,30,37440,33.1,21.7,20.1,44.7,9.7,1765680,119,1,1,bbr1
0.051,44178,30,41760,32.1,25.2,20.1,44.7,9.3,1765680,124,1,1,bbr1
0.055,44178,30,41760,31.5,26.9,20.1,44.7,8.3,1765680,126,1,1,bbr1
0.058,44178,30,41760,31.1,28.6,20.1,44.7,6.9,1765680,128,1,1,bbr1
0.062,44178,30,41760,31.0,30.4,20.1,44.7,5.4,1765680,130,1,1,bbr1
