  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:42:49      7.83    234.27
12:42:50     11.34    800.16
12:42:51      9.80    769.70
12:42:52      9.69    750.06
12:42:53      9.92    843.96
12:42:54      3.51    228.78
12:42:55      7.44    658.18
12:42:56      2.57    161.50
12:42:57      8.05    768.78
12:42:58      2.03    114.79
12:42:59      8.80    800.67
12:43:00      0.93      4.15
12:43:01      9.28    823.31
12:43:02      1.83    116.37
12:43:03      4.02    293.71
12:43:04      0.92      2.35
12:43:05      8.28    721.55
12:43:06      1.07     71.11
12:43:07      6.23    387.34
12:43:08      0.00      0.07
12:43:09      6.61    639.48
12:43:10      1.83    159.95
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:43:11      7.10    474.35
12:43:12      8.32    778.75
12:43:13      6.61    482.37
12:43:14      8.05    744.80
12:43:15      6.71    518.42
12:43:16      2.05    180.42
12:43:17      6.01    469.84
12:43:18      2.93    276.07
12:43:19      4.97    302.11
12:43:20      9.46    459.66
12:43:21      5.44    314.02
12:43:22      8.58    539.32
12:43:23      3.93    202.34
12:43:24     10.17    520.09
12:43:25      9.19    537.30
12:43:26      9.85    600.65
12:43:27      5.44    290.20
12:43:28      9.57    539.54
12:43:29      5.07    348.11
12:43:30      9.65    556.09
12:43:31      0.44     12.39
12:43:32      8.69    373.54
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:43:33      6.91    435.61
12:43:34      9.61    488.91
12:43:35      4.73    292.09
12:43:36      8.37    378.44
12:43:37     10.03    498.04
12:43:38      8.83    477.39
12:43:39      2.08    148.03
12:43:40      7.72    425.38
12:43:41      5.49    319.71
12:43:42      6.23    298.90
12:43:43      8.42    538.17
12:43:44      5.88    222.72
12:43:45      3.94    184.36
12:43:46      6.20    267.76
12:43:47      2.71    129.21
12:43:48      4.78    204.30
12:43:49      3.85    212.45
12:43:50      4.53    174.37
12:43:51      5.05    252.12
12:43:52      4.31    104.98
12:43:53      9.75    573.69
12:43:54      5.76    315.53
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:43:55      5.27    309.14
12:43:56      3.87     74.62
12:43:57      9.18    537.76
12:43:58      5.73    398.78
12:43:59      5.74    323.75
12:44:00      3.18     43.79
12:44:01      8.29    421.26
12:44:02      2.03      8.07
12:44:03      3.73    148.33
12:44:04      2.44      8.86
12:44:05      4.82    176.78
12:44:06      2.74      7.89
12:44:07      8.18    428.25
12:44:08      6.95    402.60
12:44:09      4.53    228.75
12:44:10      1.94      5.49
12:44:11      7.55    288.82
12:44:12      9.03    563.92
12:44:13      9.41    635.37
12:44:14      7.01    564.14
12:44:15      4.22    257.87
12:44:16      6.43    581.52
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:44:17      3.08    164.27
12:44:18      8.52    625.88
12:44:19      4.97    231.61
12:44:20      9.65    572.06
12:44:21      7.43    438.95
12:44:22      6.91    440.76
12:44:23      1.37     59.75
12:44:24      9.84    588.51
12:44:25      1.84     85.75
12:44:26     10.04    570.55
12:44:27      3.74    222.01
12:44:28     10.13    582.15
12:44:29      0.79     20.72
12:44:30      7.94    463.39
12:44:31      0.00      0.00
12:44:32      8.66    446.35
12:44:33      0.70     39.13
12:44:34     11.11    431.87
12:44:35      0.95     36.48
12:44:36      8.75    283.65
12:44:37      3.41    134.51
12:44:38      8.09    395.81
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:44:39      0.73     20.74
12:44:40      6.45    235.09
12:44:41      4.13    175.70
12:44:42      6.07    208.57
12:44:43     10.31    588.33
12:44:44      4.50    255.52
12:44:45      3.09    164.02
12:44:46      4.59    161.62
12:44:47      5.65    281.53
12:44:48      4.06    123.50
12:44:49      9.34    405.82
12:44:50      4.48     81.13
12:44:51     11.45    495.05
12:44:52      6.80    363.15
12:44:53      5.46    372.07
12:44:54      2.18     25.68
12:44:55     11.08    549.33
12:44:56      5.94    268.42
12:44:57     11.33    562.67
12:44:58      7.77    374.79
12:44:59      4.08    189.50
12:45:00      1.62      6.92
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:45:01      9.29    363.70
12:45:02     10.76    583.64
12:45:03      9.84    572.29
12:45:04      7.86    513.06
12:45:05      5.73    268.22
12:45:06      7.85    494.55
12:45:07      4.75    213.60
12:45:08     10.35    586.86
12:45:09      4.21    179.94
12:45:10      9.84    659.66
12:45:11      4.40    218.79
12:45:12     12.40    613.23
12:45:13      3.74    168.32
12:45:15     10.22    658.87
12:45:16      3.74    203.55
12:45:17      9.46    525.64
12:45:18      1.65     59.59
12:45:19     11.45    609.19
12:45:20      2.80     86.58
12:45:21      9.90    819.45
12:45:22      0.71     28.86
12:45:23     11.45    842.46
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:45:24      3.93    336.11
12:45:25     10.69    818.31
12:45:26      4.42    409.88
12:45:27      9.88    696.04
12:45:28      4.26    399.69
12:45:29     10.05    694.90
12:45:30      2.81    215.19
12:45:31     10.27    587.37
12:45:32      0.00      0.00
12:45:33      8.28    555.15
12:45:34      2.43    252.68
12:45:35      8.12    505.25
12:45:36      5.59    411.32
12:45:37      8.34    493.23
12:45:38      6.31    417.65
12:45:39      6.83    396.40
12:45:40      5.11    383.55
12:45:41      5.73    336.41
12:45:42      5.27    404.96
12:45:43      5.57    292.66
12:45:44      7.15    543.50
12:45:45      4.82    231.85
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:45:46      7.66    581.92
12:45:47      4.75    168.89
12:45:48     11.16    838.09
12:45:49      4.50    187.38
12:45:50     10.10    687.24
12:45:51      3.59     94.08
12:45:52     10.19    718.82
12:45:53      2.55     32.82
12:45:54     10.09    821.67
12:45:55      2.13      8.87
12:45:56      7.33    436.89
12:45:57      2.54      9.66
12:45:58      6.19    439.13
12:45:59      1.94      8.08
12:46:00     10.08    759.71
12:46:01      9.14    767.41
12:46:02      9.67    727.18
12:46:03      1.51    111.58
12:46:04      4.11    238.98
12:46:05      1.89    136.23
12:46:06      3.17    189.81
12:46:07      9.27    836.19
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:46:08      2.79    155.93
12:46:09     10.03    846.36
