Segment,Actual_Bitrate_Kbps,Quality_Switches,Stall_Duration_Sec,Live_Latency,Playback_Rate
1,878.0,0,0.0,4.24,1.055
2,2546.0,0,0.0,4.165,1.0419999999999998
3,3125.0,1,0.0,4.095000000000001,1.0270000000000001
4,3004.0,0,0.0,4.053333333333334,1.0146666666666666
5,4758.0,1,0.0,4.03,1.007
6,3447.0,1,0.0,4.015,1.007
7,3191.0,0,0.0,4.01,1.003
8,3456.0,0,0.0,4.0,1.003
9,1203.0,0,0.0,3.995,1.003
10,1235.0,0,0.0,3.99,0.999
11,3255.0,1,0.0,3.9966666666666666,0.999
12,4771.0,1,0.0,4.0,0.999
13,1825.0,0,0.0,4.0,0.999
14,1807.0,0,0.0,4.0,0.999
15,1947.0,0,0.0,4.0,0.999
16,2314.0,1,0.0,4.01,0.999
17,3176.0,1,0.0,4.01,0.999
18,1531.0,0,0.0,4.01,0.999
19,1697.0,1,0.0,4.01,0.999
20,1115.0,0,0.0,4.01,1.003
21,1433.0,0,0.0,4.0,1.003
22,1747.0,0,0.0,3.995,1.003
23,1581.0,0,0.0,3.99,0.999
24,1540.0,0,0.0,4.0,0.999
25,1622.0,0,0.0,4.0,0.999
26,1653.0,0,0.0,4.0,0.999
27,1726.0,0,0.0,4.0,0.999
28,1729.0,0,0.0,4.0,0.999
29,1741.0,0,0.0,4.01,0.999
30,1779.0,0,0.0,4.01,0.999
31,1790.0,0,0.0,4.01,0.999
32,581.0,0,0.0,4.01,1.003
33,687.0,0,0.0,4.0,1.003
34,786.0,0,0.0,3.9966666666666666,1.003
35,887.0,1,0.0,3.99,0.999
36,809.0,0,0.0,4.0,0.999
37,826.0,0,0.0,4.0,0.999
38,815.0,0,0.0,4.0,0.999
39,796.0,0,0.0,4.0,0.999
40,806.0,0,0.0,4.0,0.999
41,872.0,0,0.0,4.01,0.999
42,471.0,0,0.0,4.01,0.999
43,526.0,0,0.0,4.01,1.001
44,731.0,0,0.0,4.005,1.003
45,485.0,0,0.0,4.0,1.003
46,829.0,0,0.0,3.995,1.003
47,890.0,0,0.0,3.99,0.999
48,865.0,0,0.0,3.995,0.999
49,911.0,0,0.0,4.0,0.999
50,781.0,0,0.0,4.0,0.999
51,733.0,0,0.0,4.0,0.999
52,734.0,0,0.0,4.0,0.999
53,910.0,0,0.0,4.005,0.999
54,865.0,0,0.0,4.01,0.999
55,905.0,0,0.0,4.01,0.999
56,849.0,0,0.0,4.01,1.003
57,775.0,0,0.0,4.0,1.003
58,802.0,0,0.0,4.0,1.003
59,799.0,0,0.0,3.99,1.001
60,732.0,0,0.0,3.99,0.999
61,878.0,0,0.0,4.0,0.999
62,470.0,0,0.0,4.0,0.999
63,551.0,0,0.0,4.0,0.999
64,681.0,0,0.0,4.0,0.999
65,738.0,0,0.0,4.0,0.999
66,752.0,0,0.0,4.01,0.999
67,795.0,0,0.0,4.01,0.999
68,851.0,0,0.0,4.01,0.999
69,455.0,0,0.0,4.006666666666667,1.003
70,600.0,0,0.0,4.0,1.003
71,790.0,0,0.0,3.995,1.003
72,793.0,0,0.0,3.99,0.999
73,823.0,0,0.0,3.995,0.999
74,747.0,0,0.0,4.0,0.999
75,871.0,0,0.0,4.0,0.999
76,474.0,0,0.0,4.0,0.999
77,765.0,0,0.0,4.0,0.999
78,655.0,0,0.0,4.005,0.999
79,512.0,0,0.0,4.01,0.999
80,662.0,0,0.0,4.01,0.999
81,857.0,0,0.0,4.01,1.003
82,692.0,0,0.0,4.0,1.003
83,721.0,0,0.0,3.995,1.003
84,754.0,0,0.0,3.99,1.001
85,788.0,0,0.0,3.99,0.999
86,786.0,0,0.0,4.0,0.999
87,786.0,0,0.0,4.0,0.999
88,783.0,0,0.0,4.0,0.999
89,832.0,0,0.0,4.0,0.999
90,804.0,0,0.0,4.0,0.999
