  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
12:47:33      0.00      0.00
12:47:34      0.00      0.00
12:47:35      0.00      0.00
12:47:36      0.00      0.14
12:47:37      0.07      0.20
12:47:38      0.00      0.10
12:47:39      0.00      0.10
12:47:40      0.00      0.00
12:47:41      0.00      0.00
12:47:42      0.00      0.00
12:47:43      0.00      0.00
12:47:44      0.00      0.00
12:47:45      0.00      0.00
12:47:46      0.00      0.00
12:47:47      0.00      0.00
12:47:48      0.00      0.00
12:47:49      0.00      0.00
12:47:50      0.00      0.00
12:47:51      0.00      0.00
12:47:52      0.00      0.07
12:47:53      0.00      0.00
12:47:54      0.07      0.31
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
12:47:55      0.00      0.10
12:47:56      0.00      0.07
12:47:57      0.00      0.00
12:47:58      0.00      0.00
12:47:59      0.00      0.00
12:48:00      0.00      0.00
12:48:01      0.00      0.00
12:48:02      0.04      0.04
12:48:03     14.15    411.71
12:48:04     20.85    788.67
12:48:05     14.16    666.55
12:48:06     14.78    840.12
12:48:07     13.54    667.72
12:48:08     11.55    553.84
12:48:09     11.74    561.21
12:48:10     11.19    559.55
12:48:11     12.33    560.14
12:48:12     11.88    654.24
12:48:13     13.20    539.49
12:48:14     10.98    561.27
12:48:15     11.50    561.21
12:48:16     12.15    539.43
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
12:48:17     14.66    759.11
12:48:18     11.40    564.17
12:48:19     13.84    667.53
12:48:20     12.69    524.42
12:48:21     11.43    685.17
12:48:22     12.63    561.19
12:48:23     11.95    562.65
12:48:24     12.25    549.42
12:48:25     11.54    590.96
12:48:26     14.34    763.72
12:48:27     11.17    561.25
12:48:28     13.44    716.27
12:48:29     11.69    561.28
12:48:30     14.73    762.02
12:48:31     11.39    543.86
12:48:32     13.47    694.04
12:48:33     11.43    539.07
12:48:34     12.27    626.72
12:48:35     12.09    544.97
12:48:36     12.04    659.31
12:48:37     12.25    528.67
12:48:38     13.05    756.13
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
12:48:39     12.23    537.56
12:48:40     12.11    719.69
12:48:41     12.34    577.46
12:48:42     12.78    700.12
12:48:43     13.09    600.98
12:48:44     12.84    675.28
12:48:45     12.67    623.24
12:48:46     11.58    639.50
12:48:47     13.65    629.13
12:48:48     12.42    608.73
12:48:49     13.72    643.91
12:48:50     11.45    533.43
12:48:51     12.23    617.32
12:48:52     12.00    589.21
12:48:53     13.33    682.35
12:48:54     12.24    543.42
12:48:55     13.55    682.30
12:48:56     10.96    573.47
12:48:57     14.09    708.87
12:48:58     11.24    543.48
12:48:59     13.43    661.63
12:49:00     10.69    533.40
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
12:49:01     13.49    713.33
12:49:02     11.66    540.53
12:49:03     13.21    689.55
12:49:04     13.27    623.09
12:49:05     14.94    778.30
12:49:06     11.38    546.43
12:49:07     14.06    777.04
12:49:08     12.23    503.41
12:49:09     13.69    776.60
12:49:10     11.78    530.23
12:49:11     13.24    759.13
12:49:12     12.56    527.77
12:49:13     11.27    553.83
12:49:14     11.20    559.73
12:49:15     11.11    548.21
12:49:16     12.96    691.70
12:49:17     10.81    565.75
12:49:18     15.83    827.02
12:49:19     12.12    544.97
12:49:20     14.21    829.04
12:49:21     13.25    528.61
12:49:22     13.93    728.07
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
12:49:23     12.23    539.09
12:49:24     12.32    724.22
12:49:25     12.48    586.30
12:49:26     12.05    612.90
12:49:27     12.31    562.66
12:49:28     12.67    639.81
12:49:29     13.26    589.27
12:49:30     11.39    590.97
12:49:31     12.92    595.08
12:49:32     13.64    780.35
12:49:33     13.29    632.09
12:49:34     12.86    625.34
12:49:35     14.05    646.91
12:49:36     12.01    620.27
12:49:37     14.02    647.32
12:49:38     11.53    587.74
12:49:39     13.72    680.90
12:49:40     12.67    711.98
12:49:41     14.13    695.85
12:49:42     12.17    624.71
12:49:43     15.12    715.43
12:49:44     11.05    540.52
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
12:49:45     14.17    707.81
12:49:46     11.14    558.38
12:49:47     15.16    751.78
12:49:48     12.29    558.46
12:49:49     14.02    723.93
12:49:50     11.01    537.87
12:49:51     13.90    707.74
12:49:52     11.12    547.89
12:49:53     13.43    736.96
12:49:54     11.50    534.62
12:49:55     13.35    715.20
12:49:56     11.42    536.10
12:49:57     11.75    556.76
12:49:58     10.91    556.78
12:49:59     11.57    551.17
12:50:00     13.60    691.21
12:50:01     12.42    530.15
12:50:02     13.06    720.71
12:50:03      3.11     64.52
12:50:04      0.00      0.00
12:50:05      0.00      0.00
12:50:06      0.00      0.00
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
12:50:07      0.00      0.00
12:50:08      0.00      0.00
12:50:09      0.00      0.00
12:50:10      0.00      0.00
12:50:11      0.00      0.00
12:50:12      0.00      0.00
12:50:13      0.00      0.00
12:50:14      0.00      0.00
12:50:15      0.00      0.00
12:50:16      0.00      0.00
12:50:17      0.00      0.00
12:50:18      0.00      0.00
12:50:19      0.00      0.00
12:50:20      0.00      0.00
12:50:21      0.00      0.00
12:50:22      0.00      0.00
12:50:23      0.00      0.00
12:50:24      0.00      0.00
12:50:25      0.00      0.00
12:50:26      0.00      0.00
12:50:27      0.00      0.00
12:50:28      0.00      0.00
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
12:50:29      0.00      0.00
12:50:30      0.00      0.00
12:50:31      0.00      0.00
12:50:32      0.00      0.00
12:50:33      0.00      0.00
12:50:34      0.00      0.00
12:50:35      0.00      0.00
12:50:36      0.00      0.00
12:50:37      0.00      0.00
12:50:38      0.00      0.00
12:50:39      0.00      0.00
12:50:40      0.00      0.00
12:50:41      0.00      0.00
12:50:42      0.00      0.00
12:50:43      0.00      0.00
12:50:44      0.00      0.00
12:50:45      0.00      0.00
12:50:46      0.00      0.00
12:50:47      0.00      0.00
12:50:48      0.00      0.00
12:50:49      0.00      0.00
12:50:50      0.00      0.00
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
12:50:51      0.00      0.00
