time_hms,kb_per_sec_in,kb_per_sec_out
13:48:08,0.9,3.3
13:48:09,16.0,668.7
13:48:10,18.0,771.3
13:48:11,20.0,677.2
13:48:12,18.7,810.3
13:48:13,19.0,828.4
13:48:14,18.6,854.5
13:48:15,17.7,766.7
13:48:16,11.9,543.1
13:48:17,14.5,622.4
13:48:18,12.6,574.2
13:48:19,13.8,592.5
13:48:20,13.5,614.6
13:48:21,13.5,573.0
13:48:22,7.2,330.2
13:48:23,12.9,550.9
13:48:24,6.1,276.4
13:48:25,12.2,515.6
13:48:26,13.5,612.2
13:48:27,11.7,493.4
13:48:28,6.6,297.1
13:48:29,11.2,471.3
13:48:30,16.4,751.2
13:48:31,10.7,447.5
13:48:32,18.1,825.9
13:48:33,10.1,419.9
13:48:34,16.6,761.7
13:48:35,9.4,387.0
13:48:36,18.6,854.2
13:48:37,10.2,425.6
13:48:38,17.1,781.8
13:48:39,8.2,335.3
13:48:40,18.7,855.4
13:48:41,9.4,385.9
13:48:42,18.6,854.3
13:48:43,7.8,314.5
13:48:44,18.6,854.1
13:48:45,9.0,363.9
13:48:46,15.3,700.8
13:48:47,6.3,245.1
13:48:48,18.6,854.3
13:48:49,9.2,382.1
13:48:50,18.7,855.7
13:48:51,8.5,348.3
13:48:52,18.6,855.0
13:48:53,6.6,259.1
13:48:54,18.6,854.3
13:48:55,10.0,406.7
13:48:56,18.7,854.4
13:48:57,5.4,201.5
13:48:58,18.7,854.5
13:48:59,4.8,172.5
13:49:00,18.6,853.9
13:49:01,8.7,350.3
13:49:02,12.9,587.0
13:49:03,2.0,45.6
13:49:04,18.7,854.4
13:49:05,2.8,84.5
13:49:06,18.6,853.8
13:49:07,6.3,243.6
13:49:08,18.4,844.9
13:49:09,8.6,369.6
13:49:10,18.5,826.0
13:49:11,7.3,330.2
13:49:12,18.7,805.4
13:49:13,10.5,479.6
13:49:14,17.8,772.8
13:49:15,10.3,471.1
13:49:16,16.4,706.4
13:49:17,0.0,0.0
13:49:18,16.7,718.0
13:49:19,4.3,196.8
13:49:20,16.0,692.9
13:49:21,12.9,591.3
13:49:22,15.6,667.8
13:49:23,12.1,552.9
13:49:24,15.0,644.2
13:49:25,13.1,602.1
13:49:26,14.5,624.7
13:49:27,10.6,485.3
13:49:28,14.1,601.4
13:49:29,10.7,486.3
13:49:30,13.6,561.0
13:49:31,1.1,27.4
13:49:32,12.8,543.3
13:49:33,13.3,606.7
13:49:34,14.0,516.9
13:49:35,9.1,415.6
13:49:36,11.9,499.2
13:49:37,14.9,685.0
13:49:38,14.1,485.3
13:49:39,6.8,309.6
13:49:40,11.8,454.1
13:49:41,11.5,527.2
13:49:42,10.3,431.2
13:49:43,17.8,814.0
13:49:44,14.4,411.2
13:49:45,9.3,421.9
13:49:46,10.0,372.9
13:49:47,15.3,699.7
13:49:48,12.7,373.5
13:49:49,15.6,585.3
13:49:50,17.2,364.6
13:49:51,13.8,482.5
13:49:52,16.6,335.7
13:49:53,18.5,847.8
13:49:54,15.5,319.9
13:49:55,13.4,549.2
13:49:56,15.5,298.5
13:49:57,18.6,854.0
13:49:58,14.7,314.2
13:49:59,4.8,194.1
13:50:00,13.4,247.8
13:50:01,14.7,650.0
13:50:02,11.0,221.3
13:50:03,1.7,54.6
13:50:04,13.5,213.1
13:50:05,4.1,184.3
13:50:06,11.2,169.9
13:50:07,15.3,681.3
13:50:08,13.7,161.8
13:50:09,15.9,705.4
13:50:10,11.5,136.6
13:50:11,16.6,740.7
13:50:12,14.3,101.0
13:50:13,18.6,854.0
13:50:14,19.1,369.0
13:50:15,8.1,348.8
13:50:16,9.5,69.0
13:50:17,17.9,797.1
13:50:18,12.4,57.4
13:50:19,10.2,444.3
13:50:20,10.3,24.8
13:50:21,11.4,497.7
13:50:22,12.6,30.3
13:50:23,7.2,286.1
13:50:24,10.2,21.9
13:50:25,18.3,816.4
13:50:26,13.7,42.6
13:50:27,11.9,434.2
13:50:28,10.2,24.1
13:50:29,9.9,323.4
13:50:30,12.5,29.6
13:50:31,18.9,743.0
13:50:32,18.5,808.9
13:50:33,19.1,827.0
13:50:34,18.6,850.5
13:50:35,16.3,706.1
13:50:36,13.0,596.2
13:50:37,15.6,670.7
13:50:38,10.4,476.0
13:50:39,15.2,651.5
13:50:40,13.3,609.3
13:50:41,14.7,630.8
13:50:42,12.2,560.1
13:50:43,13.9,595.3
13:50:44,14.2,649.3
13:50:45,13.6,579.1
13:50:46,8.5,388.9
13:50:47,13.0,555.4
13:50:48,15.5,709.0
13:50:49,12.5,530.3
13:50:50,15.1,690.0
13:50:51,11.9,506.6
13:50:52,13.9,633.4
13:50:53,11.3,477.1
13:50:54,17.8,814.8
13:50:55,10.9,456.5
13:50:56,14.1,621.1
13:50:57,10.4,431.3
13:50:58,10.8,496.5
13:50:59,9.8,406.1
13:51:00,12.0,546.5
13:51:01,9.1,373.6
13:51:02,5.3,242.7
13:51:03,8.5,347.1
13:51:04,10.0,453.9
13:51:05,8.0,321.8
13:51:06,9.8,448.1
13:51:07,7.5,302.7
13:51:08,11.0,505.3
13:51:09,7.0,279.1
13:51:10,13.2,604.0
13:51:11,6.4,250.9
13:51:12,12.4,566.6
13:51:13,5.8,225.7
13:51:14,14.4,659.5
13:51:15,5.4,203.6
13:51:16,10.2,465.7
13:51:17,4.9,179.9
13:51:18,12.7,576.5
13:51:19,4.2,147.5
13:51:20,15.0,686.3
13:51:21,3.8,126.8
13:51:22,14.6,668.3
13:51:23,3.3,103.2
13:51:24,16.4,749.4
13:51:25,2.7,79.6
13:51:26,17.4,797.2
13:51:27,2.2,57.4
