Segment,Actual_Bitrate_Kbps,Quality_Switches,Stall_Duration_Sec,Live_Latency,Playback_Rate
1,273.0,0,0.0,4.3,1.065
2,4363.0,0,0.0,4.215,1.0510000000000002
3,4758.0,0,0.0,4.135,1.0325
4,4517.0,0,0.0,4.08,1.021
5,5021.0,0,0.0,4.045,1.0114999999999998
6,3456.0,0,0.0,4.025,1.007
7,2610.0,0,0.0,4.01,1.005
8,2952.0,0,0.0,4.0,1.003
9,3255.0,0,0.0,4.0,1.001
10,3102.0,0,0.0,4.0,1.001
11,3328.0,0,0.0,4.0,1.0
12,3422.0,0,0.0,4.0,1.0
13,3595.0,0,0.0,4.0,1.0
14,2284.0,0,0.0,4.0,1.0
15,3176.0,0,0.0,4.0,1.0
16,3057.0,0,0.0,4.0,1.0
17,3595.0,0,0.0,4.0,1.0
18,1115.0,1,0.0,4.0,1.0
19,2922.0,1,0.0,4.0,1.0
20,1747.0,1,0.0,4.0,1.0
21,1581.0,0,0.0,4.0,1.0
22,1540.0,0,0.0,4.0,1.0
23,1622.0,0,0.0,4.0,1.0
24,788.0,1,0.0,4.0,1.0
25,786.0,0,0.0,4.0,1.0
26,4593.0,1,0.0,4.0,1.0
27,4549.0,0,0.0,4.0,1.0
28,4701.0,0,0.0,4.0,1.0
29,1230.0,0,0.0,4.0,1.0
30,1270.0,1,0.0,4.0,1.0
31,3253.0,0,0.0,4.0,1.0
32,3289.0,0,0.0,4.0,1.0
33,3348.0,0,0.0,4.0,1.0
34,3176.0,0,0.0,4.0,1.0
35,3264.0,0,0.0,4.0,1.0
36,3309.0,0,0.0,4.0,1.0
37,3680.0,0,0.0,4.0,1.0
38,1944.0,0,0.0,4.0,1.0
39,2152.0,1,0.0,4.0,1.0
40,1403.0,1,0.0,4.0,1.0
41,3235.0,1,0.0,4.0,1.0
42,2371.0,0,0.0,4.0,1.0
43,3013.0,0,0.0,4.0,1.0
44,3142.0,0,0.0,4.0,1.0
45,1834.0,1,0.0,4.0,1.0
46,3090.0,1,0.0,4.0,1.0
47,1618.0,1,0.0,4.0,1.0
48,1599.0,0,0.0,4.0,1.0
49,1624.0,0,0.0,4.0,1.0
50,910.0,1,0.0,4.0,1.0
51,3137.0,0,0.0,4.0,1.0
52,3692.0,0,0.0,4.0,1.0
53,3387.0,0,0.0,4.0,1.0
54,3539.0,0,0.0,4.0,1.0
55,1650.0,0,0.0,4.0,1.0
56,3682.0,1,0.0,4.0,1.0
57,1816.0,1,0.0,4.0,1.0
58,1893.0,1,0.0,4.0,1.0
59,1157.0,0,0.0,4.0,1.0
60,1475.0,0,0.0,4.0,1.0
61,1519.0,0,0.0,4.0,1.0
62,1667.0,0,0.0,4.0,1.0
63,1751.0,0,0.0,4.0,1.0
64,1697.0,0,0.0,4.0,1.0
65,3456.0,1,0.0,4.0,1.0
66,2610.0,0,0.0,4.0,1.0
67,2952.0,0,0.0,4.0,1.0
68,1640.0,1,0.0,4.0,1.0
69,3102.0,1,0.0,4.0,1.0
70,1825.0,1,0.0,4.0,1.0
71,3422.0,1,0.0,4.0,1.0
72,3595.0,0,0.0,4.0,1.0
73,2284.0,0,0.0,4.0,1.0
74,1631.0,1,0.0,4.0,1.0
75,1531.0,0,0.0,4.0,1.0
76,1697.0,0,0.0,4.0,1.0
77,2302.0,1,0.0,4.0,1.0
78,2922.0,0,0.0,4.0,1.0
79,1747.0,1,0.0,4.0,1.0
80,3208.0,1,0.0,4.0,1.0
81,3127.0,1,0.0,4.0,1.0
82,3688.0,1,0.0,4.0,1.0
83,3191.0,1,0.0,4.0,1.0
84,4547.0,1,0.0,4.0,1.0
85,3311.0,1,0.0,4.0,1.0
86,4549.0,1,0.0,4.0,1.0
87,4701.0,0,0.0,4.0,1.0
88,4358.0,0,0.0,4.0,1.0
89,1230.0,0,0.0,4.0,1.0
90,1466.0,0,0.0,4.0,1.0
