      Time     KB/s_in    KB/s_out
  18:58:25         0.0         0.0
  18:58:26         0.0         0.4
  18:58:27         0.0         0.0
  18:58:28         0.0         0.0
  18:58:29         0.0         0.0
  18:58:30         0.0         0.1
  18:58:31         0.1         0.1
  18:58:32         0.0         0.1
  18:58:33         0.0         0.0
  18:58:34         0.0         0.4
  18:58:35         0.0         0.0
  18:58:36         0.0         0.0
  18:58:37         0.0         0.0
  18:58:38         0.0         0.0
  18:58:39         0.0         0.0
  18:58:40         0.0         0.0
  18:58:41         0.0         0.0
  18:58:42         0.0         0.0
  18:58:43         0.0         0.0
  18:58:44         0.0         0.0
  18:58:45         0.1         0.1
  18:58:46         0.0         0.0
  18:58:47         0.0         0.1
  18:58:48         0.0         0.0
  18:58:49         0.0         0.0
  18:58:50         0.0         0.4
  18:58:51         0.0         0.1
  18:58:52         0.0         0.0
  18:58:53         0.0         0.0
  18:58:54         0.0         0.0
  18:58:55         8.9       290.4
  18:58:56        16.2       444.0
  18:58:57         8.7       424.2
  18:58:58         8.7       418.0
  18:58:59         8.4       422.7
  18:59:00         8.1       387.2
  18:59:01         8.2       410.9
  18:59:02         7.6       407.9
  18:59:03        10.8       434.4
  18:59:04        13.7       426.9
  18:59:05         8.7       433.0
  18:59:06         7.2       409.2
  18:59:07         8.1       421.1
  18:59:08         8.8       430.0
  18:59:09         7.2       406.4
  18:59:10         7.2       400.5
  18:59:11         7.9       403.4
  18:59:12         7.9       409.4
  18:59:13         8.1       409.3
  18:59:14         8.2       434.3
  18:59:15         7.2       424.1
  18:59:16         7.4       428.6
  18:59:17         7.2       422.6
  18:59:18         8.6       527.5
  18:59:19         7.8       400.5
  18:59:20         8.5       443.4
  18:59:21         8.5       412.2
  18:59:22         7.5       440.7
  18:59:23         7.9       426.9
  18:59:24         8.7       452.1
  18:59:25         8.5       435.9
  18:59:26         8.2       400.4
  18:59:27         7.7       412.4
  18:59:28         7.7       387.3
  18:59:29         8.6       437.4
  18:59:30         7.8       412.4
  18:59:31         8.0       418.3
  18:59:32         9.0       458.0
  18:59:33         9.5       489.2
  18:59:34         8.0       397.5
  18:59:35         9.1       469.8
  18:59:36         7.6       424.2
  18:59:37         8.3       428.3
  18:59:38         7.5       381.3
  18:59:39         7.4       410.8
  18:59:40         7.1       413.8
  18:59:41         7.6       410.9
  18:59:42         8.1       432.9
  18:59:43         7.4       385.6
  18:59:44         7.9       413.6
  18:59:45         8.4       419.7
