  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
13:13:25      0.00      0.00
13:13:26      0.00      0.07
13:13:27      0.00      0.07
13:13:28      0.00      0.07
13:13:29      0.07      0.14
13:13:30      0.00      0.00
13:13:31      0.00      0.43
13:13:32      0.00      0.00
13:13:33      0.00      0.00
13:13:34      0.00      0.00
13:13:35      0.00      0.00
13:13:36      0.00      0.00
13:13:37      0.00      0.00
13:13:38      0.00      0.00
13:13:39      0.00      0.00
13:13:40      0.00      0.00
13:13:41      0.00      0.07
13:13:42      0.00      0.07
13:13:43      0.00      0.00
13:13:44      0.00      0.00
13:13:45      0.00      0.00
13:13:46      0.07      0.20
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
13:13:47      0.00      0.43
13:13:48      0.00      0.00
13:13:49      0.00      0.00
13:13:50      0.00      0.00
13:13:51      0.00      0.00
13:13:52      0.00      0.00
13:13:53      0.00      0.00
13:13:54      0.04      0.04
13:13:55     14.17    384.30
13:13:56     17.84    537.35
13:13:57     11.71    554.37
13:13:58     11.60    547.92
13:13:59     11.13    525.77
13:14:00     11.51    530.09
13:14:01     13.26    647.38
13:14:02     14.06    580.41
13:14:03     11.75    522.77
13:14:04     12.46    610.01
13:14:05     14.23    852.53
13:14:06     13.51    607.00
13:14:07     12.63    632.10
13:14:08     12.95    624.72
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
13:14:09     11.29    610.26
13:14:10     14.50    676.41
13:14:11     11.03    582.56
13:14:12     13.70    694.14
13:14:13     11.85    577.46
13:14:14     14.74    689.78
13:14:15     11.43    580.56
13:14:16     13.44    719.46
13:14:17     11.56    562.92
13:14:18     13.18    652.77
13:14:19     11.50    530.77
13:14:20     13.48    708.90
13:14:21     11.77    558.50
13:14:22     13.21    672.07
13:14:23     11.64    648.35
13:14:24     15.28    780.56
13:14:25     11.07    547.94
13:14:26     14.38    783.32
13:14:27     11.64    537.60
13:14:28     12.94    721.34
13:14:29     12.69    548.25
13:14:30     14.55    807.84
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
13:14:31     12.03    535.15
13:14:32     13.51    712.26
13:14:33     12.11    552.35
13:14:34     11.65    641.28
13:14:35     12.39    559.73
13:14:36     12.36    650.50
13:14:37     12.56    567.12
13:14:38     13.18    683.79
13:14:39     12.44    591.13
13:14:40     11.79    683.78
13:14:41     12.81    583.35
13:14:42     10.63    537.59
13:14:43     11.35    561.47
13:14:44     12.17    547.91
13:14:45     12.77    719.23
13:14:46     12.13    536.19
13:14:47     13.16    731.30
13:14:48     11.71    547.99
13:14:49     11.54    567.11
13:14:50     12.14    539.59
13:14:51     11.90    706.65
13:14:52     12.79    595.19
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
13:14:53     11.29    639.77
13:14:54     12.44    605.51
13:14:55     11.95    664.59
13:14:56     13.15    608.63
13:14:57     11.79    616.09
13:14:58     13.82    624.72
13:14:59     12.00    596.65
13:15:00     13.13    627.67
13:15:01     12.51    573.29
13:15:02     13.42    648.35
13:15:03     13.23    694.11
13:15:04     13.34    674.93
13:15:05     11.56    645.41
13:15:06     13.69    688.14
13:15:07     12.00    609.94
13:15:08     14.17    717.81
13:15:09     10.96    558.82
13:15:10     13.34    725.21
13:15:11     12.27    540.53
13:15:12     13.57    681.52
13:15:13     10.77    547.91
13:15:14     13.50    701.49
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
13:15:15     11.04    539.07
13:15:16     13.48    717.78
13:15:17     11.37    599.63
13:15:18     14.14    793.85
13:15:19     12.13    591.34
13:15:20     16.01    807.82
13:15:21     11.17    546.91
13:15:22     13.31    734.09
13:15:23     12.24    537.07
13:15:24     12.99    734.06
13:15:25     11.58    555.30
13:15:26     12.83    689.76
13:15:27     12.12    559.73
13:15:28     12.49    673.72
13:15:29     11.88    567.10
13:15:30     12.58    622.28
13:15:31     12.63    571.54
13:15:32     11.65    556.80
13:15:33     11.53    557.19
13:15:34     12.54    589.27
13:15:35     14.42    711.79
13:15:36     11.77    533.16
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
13:15:37     13.73    718.22
13:15:38     12.56    648.34
13:15:39     15.31    769.44
13:15:40     11.77    546.44
13:15:41     14.39    769.78
13:15:42     11.75    522.80
13:15:43     13.93    738.43
13:15:44     11.76    524.81
13:15:45     13.60    770.21
13:15:46     11.76    561.21
13:15:47     11.96    672.43
13:15:48     12.33    509.52
13:15:49     13.88    775.38
13:15:50     12.34    552.35
13:15:51     12.61    725.49
13:15:52     12.10    537.59
