  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
11:21:21      6.82    164.21
11:21:22     13.29    778.57
11:21:23     10.79    618.20
11:21:24     14.07    848.36
11:21:25     14.05    823.82
11:21:26     13.89    821.46
11:21:27     14.01    847.31
11:21:28      4.30    221.63
11:21:29     14.00    846.87
11:21:30      3.73    197.71
11:21:31      9.09    538.17
11:21:32      0.42      8.28
11:21:33     14.10    847.10
11:21:34      5.27    298.55
11:21:35     13.61    808.76
11:21:36      2.08    118.00
11:21:37     13.01    766.35
11:21:38      7.29    418.65
11:21:39     12.26    723.58
11:21:40      1.49     65.19
11:21:41     11.50    677.65
11:21:42      5.20    302.42
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
11:21:43     10.83    631.79
11:21:44     10.31    614.89
11:21:45     10.17    587.02
11:21:46      4.07    235.64
11:21:47      9.22    541.04
11:21:48      9.09    530.70
11:21:49      8.19    475.30
11:21:50      8.14    470.17
11:21:51      7.43    430.56
11:21:52     11.83    692.63
11:21:53      6.67    386.03
11:21:54     12.97    778.98
11:21:55      5.91    340.11
11:21:56     14.00    836.13
11:21:57      5.25    295.61
11:21:58     14.00    848.30
11:21:59      5.16    270.86
11:22:00     14.01    848.62
11:22:01      5.63    308.24
11:22:02     14.00    848.31
11:22:03      4.34    224.84
11:22:04      9.64    533.63
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
11:22:05      2.22    111.88
11:22:06     14.00    851.02
11:22:07      3.02    150.61
11:22:08     14.20    847.53
11:22:09      6.29    342.82
11:22:10     14.00    848.47
11:22:11      7.73    432.46
11:22:12     13.59    820.75
11:22:13      6.53    378.09
11:22:14     13.11    778.57
11:22:15      7.57    442.50
11:22:16     12.45    731.35
11:22:17      8.04    467.96
11:22:18     11.68    686.04
11:22:19      8.71    511.36
11:22:20     10.93    641.58
11:22:21      9.75    566.49
11:22:22     10.18    599.12
11:22:23      5.20    305.46
11:22:24      9.42    552.87
11:22:25      4.83    275.34
11:22:26      8.66    508.06
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
11:22:27     10.60    620.44
11:22:28      8.00    460.91
11:22:29      5.68    330.01
11:22:30      7.14    414.73
11:22:31     13.72    808.66
11:22:32      6.39    369.03
11:22:33     14.10    848.32
11:22:34      6.86    381.80
11:22:35     13.91    848.31
11:22:36      5.34    287.91
