time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo
0.006,3072,2,0,21.1,20.3,20.3,21.3,4.7,909607,5,1,1,cubic
0.007,3072,2,55,22.5,27.3,20.3,27.3,5.2,909607,8,1,1,cubic
0.028,7383,5,0,23.8,27.8,20.3,27.8,5.0,909607,11,1,1,cubic
0.005,7383,5,0,22.9,20.3,20.3,27.8,4.2,909607,15,1,1,cubic
0.005,7383,5,0,23.3,26.0,20.3,27.8,3.9,909607,16,1,1,cubic
0.026,11759,8,0,24.2,25.9,20.3,27.8,2.9,486834,22,1,1,cubic
0.047,11830,8,8640,23.7,20.5,20.3,27.8,3.1,499345,30,1,1,cubic
0.053,11851,8,8640,23.3,20.5,20.3,27.8,3.1,508692,32,1,1,cubic
0.058,11871,8,8640,23.0,20.6,20.3,27.8,3.0,517074,34,1,1,cubic
0.066,11890,8,10080,22.7,20.5,20.3,27.8,2.9,524898,37,1,1,cubic
0.072,11909,8,10080,22.4,20.5,20.3,27.8,2.7,532126,39,1,1,cubic
0.077,11928,8,10080,22.1,20.5,20.3,27.8,2.5,538510,41,1,1,cubic
0.083,11948,8,10080,21.9,20.6,20.3,27.8,2.3,544328,43,1,1,cubic
0.087,11966,8,10080,21.8,20.6,20.3,27.8,2.0,549478,45,1,1,cubic
0.093,11982,8,10080,21.6,20.5,20.3,27.8,1.8,554183,47,1,1,cubic
0.098,11999,8,10080,21.5,20.5,20.3,27.8,1.7,558690,49,1,1,cubic
0.103,12017,8,10080,21.3,20.4,20.3,27.8,1.5,562962,51,1,1,cubic
0.108,12331,8,10080,21.2,20.4,20.3,27.8,1.4,580774,53,1,1,cubic
0.113,12664,8,10080,21.1,20.5,20.3,27.8,1.2,599167,55,1,1,cubic
0.119,12988,9,10080,21.1,20.5,20.3,27.8,1.1,616684,57,1,1,cubic
0.125,13303,9,11520,21.0,20.6,20.3,27.8,0.9,633355,60,1,1,cubic
0.129,13612,9,11520,20.9,20.5,20.3,27.8,0.8,649892,62,1,1,cubic
0.134,13913,9,11520,20.9,20.6,20.3,27.8,0.7,665725,64,1,1,cubic
0.139,14208,9,11520,20.8,20.5,20.3,27.8,0.6,681471,66,1,1,cubic
0.143,14496,10,11520,20.8,20.4,20.3,27.8,0.6,697023,68,1,1,cubic
0.148,14779,10,12960,20.8,20.5,20.3,27.8,0.5,712069,71,1,1,cubic
0.152,15057,10,12960,20.7,20.5,20.3,27.8,0.4,726619,73,1,1,cubic
0.156,15329,10,12960,20.7,20.4,20.3,27.8,0.4,741211,75,1,1,cubic
0.160,15597,10,12960,20.6,20.3,20.3,27.8,0.4,755815,77,1,1,cubic
0.165,15860,11,12960,20.6,20.5,20.3,27.8,0.3,769380,79,1,1,cubic
0.170,16118,11,14400,20.6,20.4,20.3,27.8,0.3,783149,82,1,1,cubic
0.173,16373,11,14400,20.6,20.4,20.3,27.8,0.3,796390,84,1,1,cubic
0.177,16623,11,14400,20.5,20.4,20.3,27.8,0.3,809456,86,1,1,cubic
0.181,16870,11,14400,20.5,20.4,20.3,27.8,0.2,822405,88,1,1,cubic
0.185,17113,11,14400,20.5,20.3,20.3,27.8,0.2,835228,90,1,1,cubic
0.188,17352,12,14400,20.5,20.3,20.3,27.8,0.2,847638,92,1,1,cubic
0.192,17589,12,15840,20.5,20.3,20.3,27.8,0.2,859929,95,1,1,cubic
0.195,17822,12,15840,20.4,20.3,20.3,27.8,0.2,872344,97,1,1,cubic
0.199,18052,12,15840,20.4,20.2,20.2,27.8,0.2,884815,99,1,1,cubic
0.202,18279,12,15840,20.4,20.2,20.2,27.8,0.2,897084,101,1,1,cubic
0.206,18504,12,15840,20.4,20.2,20.2,27.8,0.2,909064,103,1,1,cubic
0.209,18725,13,15840,20.4,20.3,20.2,27.8,0.1,920056,105,1,1,cubic
0.216,19161,13,17280,20.3,20.2,20.2,27.8,0.1,942591,110,1,1,cubic
0.219,19375,13,17280,20.3,20.5,20.2,27.8,0.1,952369,112,1,1,cubic
0.223,19586,13,17280,20.3,20.3,20.2,27.8,0.1,963214,114,1,1,cubic
0.226,19796,13,17280,20.3,20.2,20.2,27.8,0.1,974644,116,1,1,cubic
0.229,20003,13,17280,20.3,20.2,20.2,27.8,0.1,985369,118,1,1,cubic
0.233,20208,14,17280,20.4,21.3,20.2,27.8,0.3,989424,120,1,1,cubic
0.236,20411,14,18720,20.6,21.6,20.2,27.8,0.6,992029,123,1,1,cubic
0.239,20612,14,18720,20.8,22.0,20.2,27.8,0.8,993301,125,1,1,cubic
0.243,20811,14,18720,20.9,22.3,20.2,27.8,1.0,993744,127,1,1,cubic
0.246,21008,14,18720,21.1,22.5,20.2,27.8,1.1,994132,129,1,1,cubic
0.250,21203,14,18720,21.4,23.2,20.2,27.8,1.3,991396,131,1,1,cubic
0.253,21397,14,18720,21.7,23.6,20.2,27.8,1.6,987629,133,1,1,cubic
0.255,21588,14,18720,21.7,22.1,20.2,27.8,1.3,994151,135,1,1,cubic
0.260,21778,15,18720,22.0,23.7,20.2,27.8,1.4,991621,137,1,1,cubic
0.267,22155,15,17280,22.2,23.8,20.2,27.8,1.5,998422,140,1,1,cubic
0.272,22432,15,18720,22.4,23.7,20.2,27.8,1.5,1002368,144,1,1,cubic
0.006,22432,15,0,23.2,23.7,20.2,27.8,1.6,967689,147,1,1,cubic
0.009,22432,15,0,23.6,26.6,20.2,27.8,2.1,950186,148,1,1,cubic
0.033,22798,15,17280,23.6,23.4,20.2,27.8,1.6,966918,164,1,1,cubic
0.038,23068,16,18720,24.2,28.3,20.2,28.3,2.4,954366,169,1,1,cubic
0.044,23423,16,18720,24.8,29.0,20.2,29.0,3.0,945276,173,1,1,cubic
0.051,23774,16,18720,25.4,29.8,20.2,29.8,3.5,935984,177,1,1,cubic
0.055,24119,16,18720,25.0,21.9,20.2,29.8,3.5,966073,181,1,1,cubic
0.061,24374,16,20160,24.8,23.6,20.2,29.8,3.0,982822,185,1,1,cubic
0.066,24542,17,21600,25.1,27.6,20.2,29.8,2.9,975941,188,1,1,cubic
0.073,24876,17,20160,25.6,28.4,20.2,29.8,3.0,973544,191,1,1,cubic
0.075,25206,17,20160,25.3,23.7,20.2,29.8,2.7,995536,195,1,1,cubic
0.087,25531,17,20160,25.9,30.1,20.2,30.1,3.2,985296,199,1,1,cubic
0.094,25933,18,18720,26.1,27.1,20.2,30.1,2.7,995317,203,1,1,cubic
0.099,26170,18,23040,26.0,25.4,20.2,30.1,2.2,1007429,209,1,1,cubic
0.104,26327,18,24480,25.9,25.4,20.2,30.1,1.8,1016054,212,1,1,cubic
0.111,26638,18,21600,26.7,32.1,20.2,32.1,2.9,998313,214,1,1,cubic
0.117,26946,18,21600,26.5,25.1,20.2,32.1,2.5,1017406,218,1,1,cubic
0.124,27251,18,21600,26.3,25.4,20.2,32.1,2.2,1034468,222,1,1,cubic
0.131,27552,19,21600,26.9,30.5,20.2,32.1,2.7,1025839,226,1,1,cubic
0.138,27849,19,23040,26.9,26.8,20.2,32.1,2.0,1037206,231,1,1,cubic
0.143,28070,19,24480,26.9,26.9,20.2,32.1,1.5,1045204,235,1,1,cubic
0.149,28362,19,23040,26.9,27.0,20.2,32.1,1.2,1055251,238,1,1,cubic
0.156,28652,19,23040,26.9,27.0,20.2,32.1,0.9,1065367,242,1,1,cubic
0.163,28938,20,23040,26.9,26.9,20.2,32.1,0.7,1075882,246,1,1,cubic
0.166,29292,20,23040,27.1,28.8,20.2,32.1,1.0,1079372,251,1,1,cubic
0.178,29642,20,23040,27.3,28.7,20.2,32.1,1.1,1084436,256,1,1,cubic
0.183,29780,20,27360,27.5,28.8,20.2,32.1,1.2,1082436,261,1,1,cubic
0.190,30056,20,24480,27.7,28.8,20.2,32.1,1.2,1086348,263,1,1,cubic
0.192,30397,21,23040,27.8,28.8,20.2,32.1,1.2,1093181,267,1,1,cubic
0.205,30667,21,25920,28.9,36.6,20.2,36.6,3.1,1060884,273,1,1,cubic
0.209,31001,21,24480,29.1,30.5,20.2,36.6,2.7,1064997,277,1,1,cubic
0.214,31067,21,30240,29.3,30.5,20.2,36.6,2.4,1060886,282,1,1,cubic
0.221,31397,21,24480,29.4,30.5,20.2,36.6,2.1,1066727,283,1,1,cubic
0.226,31463,21,30240,29.6,30.8,20.2,36.6,1.9,1062939,288,1,1,cubic
0.233,31723,22,25920,30.7,38.7,20.2,38.7,3.7,1032112,289,1,1,cubic
0.238,32111,22,24480,31.0,32.6,20.2,38.7,3.2,1037009,294,1,1,cubic
0.250,32367,22,27360,32.2,40.6,20.2,40.6,4.8,1005998,300,1,1,cubic
0.255,32747,22,24480,32.4,34.2,20.2,40.6,4.1,1009868,304,1,1,cubic
0.260,32809,22,31680,32.7,34.4,20.2,40.6,3.6,1004285,311,1,1,cubic
0.265,33184,23,24480,32.6,32.3,20.2,40.6,2.8,1017258,312,1,1,cubic
0.279,33431,23,28800,33.0,35.3,20.2,40.6,2.8,1014505,319,1,1,cubic
0.284,33799,23,25920,33.1,33.7,20.2,40.6,2.3,1022631,323,1,1,cubic
0.296,34103,23,27360,33.3,35.4,20.2,40.6,2.3,1022732,329,1,1,cubic
0.302,34403,23,27360,33.8,37.0,20.2,40.6,2.6,1017719,334,1,1,cubic
0.308,34523,23,31680,34.2,37.2,20.2,40.6,2.8,1008471,339,1,1,cubic
0.314,34879,24,25920,34.4,35.5,20.2,40.6,2.4,1014248,341,1,1,cubic
0.326,35173,24,28800,34.7,36.9,20.2,40.6,2.5,1013455,348,1,1,cubic
0.331,35523,24,27360,34.8,35.2,20.2,40.6,2.0,1021832,353,1,1,cubic
0.344,35811,24,28800,35.0,36.9,20.2,40.6,2.0,1022207,359,1,1,cubic
0.351,36155,25,27360,35.3,36.9,20.2,40.6,2.0,1025179,364,1,1,cubic
0.356,36268,25,34560,35.5,36.9,20.2,40.6,1.9,1022411,371,1,1,cubic
0.363,36608,25,28800,35.7,37.0,20.2,40.6,1.8,1026440,373,1,1,cubic
0.376,36832,25,31680,36.3,40.4,20.2,40.6,2.5,1015830,379,1,1,cubic
0.382,37166,25,28800,36.4,37.0,20.2,40.6,2.1,1022279,383,1,1,cubic
0.387,37221,25,36000,36.4,37.1,20.2,40.6,1.8,1021264,389,1,1,cubic
0.395,37496,26,30240,36.7,38.8,20.2,40.6,1.9,1020465,390,1,1,cubic
0.404,37715,26,33120,37.8,45.6,20.2,45.6,3.6,996538,396,1,1,cubic
0.410,37987,26,31680,38.4,42.3,20.2,45.6,3.8,989296,400,1,1,cubic
0.419,38257,26,31680,38.5,38.9,20.2,45.6,3.0,994644,405,1,1,cubic
0.428,38525,26,31680,38.7,40.7,20.2,45.6,2.8,994244,410,1,1,cubic
0.435,38897,27,28800,38.8,39.2,20.2,45.6,2.2,1002344,415,1,1,cubic
0.440,38950,27,38880,38.9,39.3,20.2,45.6,1.8,1002109,423,1,1,cubic
0.450,39161,27,34560,39.1,40.8,20.2,45.6,1.8,1001227,424,1,1,cubic
0.457,39423,27,33120,39.3,40.9,20.2,45.6,1.8,1002084,428,1,1,cubic
0.465,39683,27,33120,39.5,41.0,20.2,45.6,1.8,1003565,433,1,1,cubic
0.473,39941,27,33120,39.7,40.6,20.2,45.6,1.6,1006805,438,1,1,cubic
0.482,40249,27,31680,40.0,42.1,20.2,45.6,1.8,1006980,443,1,1,cubic
0.492,40453,28,34560,40.2,41.9,20.2,45.6,1.8,1005943,449,1,1,cubic
0.497,40605,28,37440,40.4,42.1,20.2,45.6,1.8,1003881,454,1,1,cubic
0.504,40857,28,34560,40.6,41.8,20.2,45.6,1.7,1005760,457,1,1,cubic
0.512,41108,28,34560,40.8,42.1,20.2,45.6,1.7,1007450,462,1,1,cubic
0.520,41358,28,34560,41.0,42.1,20.2,45.6,1.6,1009421,467,1,1,cubic
0.529,41655,28,33120,41.1,42.2,20.2,45.6,1.5,1012961,472,1,1,cubic
0.539,41901,29,34560,41.2,42.1,20.2,45.6,1.4,1015954,478,1,1,cubic
0.548,42097,29,37440,41.6,44.0,20.2,45.6,1.7,1012385,484,1,1,cubic
0.553,42292,29,37440,41.9,44.0,20.2,45.6,1.9,1009620,488,1,1,cubic
0.561,42534,29,36000,42.1,43.9,20.2,45.6,1.9,1009277,492,1,1,cubic
0.570,42775,29,36000,42.4,44.1,20.2,45.6,1.9,1009177,497,1,1,cubic
0.578,43063,29,34560,42.6,44.0,20.2,45.6,1.8,1011224,502,1,1,cubic
0.588,43349,30,34560,42.8,44.1,20.2,45.6,1.8,1013584,508,1,1,cubic
0.598,43538,30,38880,43.1,45.7,20.2,45.7,2.0,1009459,515,1,1,cubic
0.605,43726,30,38880,43.6,47.3,20.2,47.3,2.6,1001809,519,1,1,cubic
0.612,43961,30,37440,43.9,45.6,20.2,47.3,2.4,1001480,523,1,1,cubic
0.620,44194,30,37440,44.1,45.6,20.2,47.3,2.2,1001995,528,1,1,cubic
0.629,44472,30,36000,44.3,45.7,20.2,47.3,2.1,1003769,533,1,1,cubic
0.639,44795,31,34560,44.5,45.7,20.2,47.3,1.9,1007104,539,1,1,cubic
0.651,44978,31,40320,44.8,47.4,20.2,47.4,2.2,1003055,547,1,1,cubic
0.658,45161,31,40320,45.2,47.5,20.2,47.5,2.3,999800,551,1,1,cubic
0.664,45388,31,38880,45.4,47.3,20.2,47.5,2.2,998877,555,1,1,cubic
0.673,45614,31,38880,45.7,47.5,20.2,47.5,2.2,998205,560,1,1,cubic
0.681,45883,31,37440,45.9,47.3,20.2,47.5,2.1,999607,565,1,1,cubic
0.691,46196,32,36000,46.1,47.4,20.2,47.5,1.9,1002452,571,1,1,cubic
0.703,46418,32,40320,46.5,49.1,20.2,49.1,2.2,999225,579,1,1,cubic
0.712,46595,32,41760,46.8,49.0,20.2,49.1,2.3,996343,584,1,1,cubic
0.719,46815,32,40320,47.1,49.1,20.2,49.1,2.3,994730,588,1,1,cubic
0.727,47034,32,40320,47.3,49.0,20.2,49.1,2.2,994145,593,1,1,cubic
0.736,47295,32,38880,47.6,49.3,20.2,49.3,2.2,994469,598,1,1,cubic
0.741,47642,33,36000,47.8,49.2,20.2,49.3,2.0,997550,604,1,1,cubic
0.759,47857,33,41760,48.1,50.8,20.2,50.8,2.3,994121,613,1,1,cubic
0.768,48029,33,43200,48.5,50.8,20.2,50.8,2.4,990901,618,1,1,cubic
0.774,48242,33,41760,48.8,50.7,20.2,50.8,2.3,989518,622,1,1,cubic
0.783,48455,33,41760,49.0,50.8,20.2,50.8,2.3,988695,627,1,1,cubic
0.791,48709,33,40320,49.2,50.7,20.2,50.8,2.1,989678,632,1,1,cubic
0.802,48919,33,41760,50.0,55.8,20.2,55.8,3.2,977558,638,1,1,cubic
0.810,49087,34,43200,51.8,64.5,20.2,64.5,6.0,946766,643,1,1,cubic
0.817,49296,34,43200,51.9,52.6,20.2,64.5,4.7,949095,648,1,1,cubic
0.825,49462,34,44640,52.0,52.4,20.2,64.5,3.7,951192,653,1,1,cubic
0.832,49669,34,43200,52.1,52.6,20.2,64.5,2.9,953815,657,1,1,cubic
0.841,49876,34,43200,52.1,52.4,20.2,64.5,2.2,957129,662,1,1,cubic
0.849,50122,34,41760,52.2,52.4,20.2,64.5,1.8,961093,667,1,1,cubic
0.859,50327,34,43200,52.2,52.4,20.2,64.5,1.4,964414,673,1,1,cubic
0.868,50531,35,43200,52.2,52.6,20.2,64.5,1.2,967267,678,1,1,cubic
0.876,50734,35,44640,52.5,54.1,20.2,64.5,1.3,966859,684,1,1,cubic
0.885,50895,35,46080,52.7,54.2,20.2,64.5,1.4,965969,689,1,1,cubic
0.891,51097,35,44640,52.9,54.1,20.2,64.5,1.4,966556,693,1,1,cubic
0.900,51297,35,44640,53.0,54.2,20.2,64.5,1.4,967265,698,1,1,cubic
0.908,51537,35,43200,53.2,54.2,20.2,64.5,1.3,969141,703,1,1,cubic
0.918,51736,35,44640,53.3,54.2,20.2,64.5,1.3,970583,709,1,1,cubic
0.927,51974,36,43200,53.4,54.1,20.2,64.5,1.1,973241,714,1,1,cubic
0.937,52171,36,46080,53.7,55.9,20.2,64.5,1.5,971183,721,1,1,cubic
0.946,52329,36,47520,54.0,55.8,20.2,64.5,1.6,969468,726,1,1,cubic
0.952,52524,36,46080,54.2,55.7,20.2,64.5,1.7,969166,730,1,1,cubic
0.961,52720,36,46080,54.4,55.8,20.2,64.5,1.6,969242,735,1,1,cubic
0.969,52953,36,44640,54.6,55.8,20.2,64.5,1.6,970314,740,1,1,cubic
0.979,53147,36,46080,54.7,55.8,20.2,64.5,1.5,971164,746,1,1,cubic
0.988,53417,37,43200,54.9,55.8,20.2,64.5,1.4,973749,751,1,1,cubic
1.000,53609,37,47520,55.2,57.5,20.2,64.5,1.7,971371,759,1,1,cubic
1.008,53762,37,48960,55.5,57.5,20.2,64.5,1.9,969033,764,1,1,cubic
1.015,53952,37,47520,55.7,57.6,20.2,64.5,1.9,967835,768,1,1,cubic
1.023,54142,37,47520,56.0,57.5,20.2,64.5,1.9,967408,773,1,1,cubic
1.032,54370,37,46080,56.2,57.5,20.2,64.5,1.8,968109,778,1,1,cubic
1.042,54558,37,47520,56.3,57.6,20.2,64.5,1.7,968319,784,1,1,cubic
1.051,54859,38,43200,56.5,57.6,20.2,64.5,1.6,970955,789,1,1,cubic
1.064,55046,38,48960,56.8,59.3,20.2,64.5,1.9,968318,798,1,1,cubic
1.073,55195,38,50400,57.1,59.3,20.2,64.5,2.0,965808,803,1,1,cubic
1.079,55381,38,48960,57.4,59.3,20.2,64.5,2.1,964489,807,1,1,cubic
1.088,55566,38,48960,57.6,59.3,20.2,64.5,2.0,963867,812,1,1,cubic
1.096,55787,38,47520,57.9,59.3,20.2,64.5,1.9,964205,817,1,1,cubic
1.106,55971,38,48960,58.0,59.3,20.2,64.5,1.8,964418,823,1,1,cubic
1.115,56301,39,43200,58.2,59.3,20.2,64.5,1.7,967537,828,1,1,cubic
1.130,56483,39,50400,58.5,60.9,20.2,64.5,1.9,964960,838,1,1,cubic
1.139,56628,39,51840,58.9,61.1,20.2,64.5,2.1,962242,843,1,1,cubic
1.145,56809,39,50400,59.1,60.9,20.2,64.5,2.1,961153,847,1,1,cubic
1.154,56989,39,50400,59.4,61.1,20.2,64.5,2.1,960154,852,1,1,cubic
1.162,57205,39,48960,59.5,60.9,20.2,64.5,1.9,960669,857,1,1,cubic
1.172,57385,39,50400,59.7,61.0,20.2,64.5,1.8,960756,863,1,1,cubic
1.181,57706,40,44640,59.9,61.0,20.2,64.5,1.7,963645,868,1,1,cubic
1.196,57919,40,50400,60.2,62.8,20.2,64.5,2.0,961422,878,1,1,cubic
1.206,58061,40,53280,60.5,62.5,20.2,64.5,2.0,959305,884,1,1,cubic
1.213,58238,40,51840,60.8,62.6,20.2,64.5,2.0,958145,888,1,1,cubic
1.222,58414,40,51840,61.0,62.6,20.2,64.5,2.0,957512,893,1,1,cubic
1.230,58624,40,50400,61.2,62.6,20.2,64.5,1.9,957830,898,1,1,cubic
1.240,58799,40,51840,61.4,62.7,20.2,64.5,1.8,957763,904,1,1,cubic
1.244,59148,41,44640,61.5,62.5,20.2,64.5,1.6,961209,909,1,1,cubic
1.266,59356,41,51840,61.9,64.3,20.2,64.5,1.9,959288,920,1,1,cubic
1.276,59494,41,54720,62.2,64.3,20.2,64.5,2.0,956787,926,1,1,cubic
1.283,59666,41,53280,62.5,64.4,20.2,64.5,2.1,955297,930,1,1,cubic
1.291,59838,41,53280,62.7,64.3,20.2,64.5,2.0,954475,935,1,1,cubic
1.300,60044,41,51840,62.9,64.4,20.2,64.5,2.0,954503,940,1,1,cubic
1.310,60215,41,53280,63.1,64.4,20.2,64.5,1.8,954399,946,1,1,cubic
1.318,60453,41,50400,63.9,69.5,20.2,69.5,3.0,946234,951,1,1,cubic
1.330,60589,42,54720,66.0,81.0,20.2,81.0,6.5,917625,958,1,1,cubic
1.337,60792,42,53280,66.0,66.0,20.2,81.0,4.9,920825,963,1,1,cubic
1.347,60927,42,56160,66.0,66.0,20.2,81.0,3.7,922926,969,1,1,cubic
1.354,61095,42,54720,66.0,66.0,20.2,81.0,2.8,925429,973,1,1,cubic
