time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo
0.006,17017,11,0,24.3,26.0,21.2,26.0,5.2,874316,5,0,0,cubic
0.006,17287,12,55,24.9,28.8,21.2,28.8,5.0,868135,8,0,0,cubic
0.005,13767,9,110,26.2,28.1,21.2,30.1,3.3,526020,17,0,0,cubic
0.009,13767,9,0,25.6,26.6,20.2,30.1,3.2,538193,18,0,0,cubic
0.031,13975,9,11520,26.2,30.4,20.2,30.4,3.6,533661,28,0,0,cubic
0.034,13987,9,11520,26.1,25.1,20.2,30.4,3.0,536805,30,0,0,cubic
0.037,14000,9,11520,25.8,24.2,20.2,30.4,2.7,542068,32,0,0,cubic
0.043,14012,9,11520,25.4,22.3,20.2,30.4,2.9,552044,34,0,0,cubic
0.045,14024,9,10080,24.8,20.3,20.2,30.4,3.4,566603,35,0,0,cubic
0.053,14054,9,11520,24.4,21.9,20.2,30.4,3.3,576243,38,0,0,cubic
0.058,14066,9,11520,23.9,20.8,20.2,30.4,3.4,587527,40,0,0,cubic
0.063,14083,9,11520,23.5,20.2,20.2,30.4,3.5,599914,42,0,0,cubic
0.068,14099,9,11520,23.1,20.2,20.2,30.4,3.4,611140,44,0,0,cubic
0.073,14116,9,11520,22.7,20.1,20.1,30.4,3.3,621877,46,0,0,cubic
0.077,14134,9,11520,22.4,20.2,20.1,30.4,3.1,631348,48,0,0,cubic
0.081,14150,9,11520,22.1,20.2,20.1,30.4,2.9,640068,51,0,0,cubic
0.086,14167,9,11520,21.9,20.2,20.1,30.4,2.6,647960,53,0,0,cubic
0.090,14182,9,11520,21.6,20.1,20.1,30.4,2.4,655209,55,0,0,cubic
0.095,14346,9,11520,21.5,20.3,20.1,30.4,2.1,667939,57,0,0,cubic
0.099,14632,10,11520,21.3,20.2,20.1,30.4,1.9,686432,59,0,0,cubic
0.103,14772,10,12960,21.2,20.2,20.1,30.4,1.7,697483,61,0,0,cubic
0.107,15050,10,12960,21.0,20.1,20.1,30.4,1.6,714998,63,0,0,cubic
0.111,15322,10,12960,21.0,20.4,20.1,30.4,1.3,730871,65,0,0,cubic
0.116,15590,10,12960,20.9,20.3,20.1,30.4,1.2,746826,67,0,0,cubic
0.120,15853,11,12960,20.8,20.5,20.1,30.4,1.0,761175,69,0,0,cubic
0.124,16111,11,14400,20.8,20.7,20.1,30.4,0.8,774120,72,0,0,cubic
0.128,16366,11,14400,20.8,20.6,20.1,30.4,0.6,787281,74,0,0,cubic
0.132,16617,11,14400,20.8,20.8,20.1,30.4,0.5,799470,76,0,0,cubic
0.136,16863,11,14400,20.8,20.6,20.1,30.4,0.4,812361,78,0,0,cubic
0.141,17107,11,14400,20.7,20.5,20.1,30.4,0.4,825547,80,0,0,cubic
0.144,17346,12,14400,20.8,21.4,20.1,30.4,0.4,833822,82,0,0,cubic
0.148,17583,12,15840,20.8,20.8,20.1,30.4,0.3,845499,85,0,0,cubic
0.151,17816,12,15840,20.8,21.0,20.1,30.4,0.3,855921,87,0,0,cubic
0.155,18046,12,15840,20.8,20.9,20.1,30.4,0.2,866471,89,0,0,cubic
0.159,18273,12,15840,20.9,21.7,20.1,30.4,0.4,872927,91,0,0,cubic
0.163,18498,12,15840,21.1,22.3,20.1,30.4,0.6,876765,93,0,0,cubic
