timestamp,dst_port,state,cc_algo,rto_ms,rtt_ms,rtt_var_ms,min_rtt_ms,mss_bytes,cwnd_pkts,cwnd_bytes,ssthresh_bytes,bytes_sent,bytes_acked,bytes_received,bytes_retrans,segs_out,segs_in,data_segs_out,data_segs_in,retrans_outstanding,retrans_total,pacing_rate_bps,delivery_rate_bps,delivered_pkts,snd_wnd_bytes,rcv_wnd_bytes,unacked_pkts,notsent_bytes
2026-04-10 19:07:20.191,43356,ESTAB,cubic,228,27.84,2.158,20.146,1448,36,52128,NaN,87688,64520,822,NaN,62,27,61,2,NaN,NaN,29958080,6300784,46,104960,43520,16,27684
2026-04-10 19:07:20.429,43356,ESTAB,cubic,232,29.13,0.706,20.104,1448,36,52128,NaN,199806,198750,2050,NaN,142,77,141,5,NaN,NaN,28631064,6699096,141,114176,43520,1,NaN
2026-04-10 19:07:20.654,43356,ESTAB,cubic,232,30.07,0.815,20.104,1448,36,52128,52128,387798,361734,2466,NaN,272,134,271,6,NaN,NaN,16641776,6671608,254,114176,43520,18,276568
2026-04-10 19:07:20.880,43356,ESTAB,cubic,232,30.109,0.613,20.104,1448,36,52128,52128,574590,551422,2466,NaN,401,196,400,6,NaN,NaN,16620088,5873808,385,114176,43520,16,202720
2026-04-10 19:07:21.104,43356,ESTAB,cubic,232,29.384,0.395,20.104,1448,36,52128,52128,764278,738214,2466,NaN,532,256,531,6,NaN,NaN,17030360,6699176,514,219648,43520,18,264984
2026-04-10 19:07:21.329,43356,ESTAB,cubic,232,29.713,1.098,20.104,1448,36,52128,52128,951070,926454,2466,NaN,661,321,660,6,NaN,NaN,16841656,6697160,644,219648,43520,17,208512
2026-04-10 19:07:21.571,43356,ESTAB,cubic,232,29.126,0.43,20.104,1448,36,52128,52128,1149446,1123382,2466,NaN,798,389,797,6,NaN,NaN,17181216,6692296,780,219648,43520,18,270776
2026-04-10 19:07:21.826,43356,ESTAB,cubic,232,30.242,0.453,20.104,1448,36,52128,52128,1363750,1340582,2466,NaN,946,464,945,6,NaN,NaN,16547472,6689664,930,219648,43520,16,91245
2026-04-10 19:07:22.078,43356,ESTAB,cubic,232,30.007,0.802,20.104,1448,36,52128,52128,1454995,1454995,2466,NaN,1010,504,1009,6,NaN,NaN,16676720,5513376,1010,219648,43520,NaN,NaN
2026-04-10 19:07:22.313,43356,ESTAB,cubic,232,28.655,0.706,20.104,1448,36,52128,52128,1632838,1608222,3290,NaN,1133,559,1132,8,NaN,NaN,17463544,6301424,1116,219648,43520,17,293944
2026-04-10 19:07:22.534,43356,ESTAB,cubic,232,29.486,1.941,20.104,1448,37,53576,52128,1816734,1792118,3290,NaN,1260,613,1259,8,NaN,NaN,17442736,6688432,1243,219648,43520,17,305528
2026-04-10 19:07:22.759,43356,ESTAB,cubic,232,28.826,0.178,20.104,1448,37,53576,52128,2003526,1978910,3290,NaN,1389,676,1388,8,NaN,NaN,17842088,6694232,1372,219648,43520,17,249056
2026-04-10 19:07:22.993,43356,ESTAB,cubic,232,30.262,0.39,20.104,1448,37,53576,52128,2201902,2175838,3290,NaN,1526,744,1525,8,NaN,NaN,16995392,6671128,1508,219648,43520,18,181000
2026-04-10 19:07:23.220,43356,ESTAB,cubic,232,29.096,0.719,20.104,1448,37,53576,52128,2391590,2366974,3290,NaN,1657,808,1656,8,NaN,NaN,17676984,6694656,1640,219648,43520,17,251952
2026-04-10 19:07:23.449,43356,ESTAB,cubic,232,30.284,3.16,20.104,1448,37,53576,52128,2581278,2559558,3290,NaN,1788,869,1787,8,NaN,NaN,16983120,6702688,1773,219648,43520,15,69877
2026-04-10 19:07:23.678,43356,ESTAB,cubic,232,29.411,0.483,20.104,1448,37,53576,52128,2651155,2651155,3290,NaN,1837,901,1836,8,NaN,NaN,17487208,6699824,1837,220160,43520,NaN,NaN
2026-04-10 19:07:23.910,43356,ESTAB,cubic,232,29.411,0.483,20.104,1448,37,53576,52128,2651155,2651155,3290,NaN,1837,901,1836,8,NaN,NaN,17487208,6699824,1837,220160,43520,NaN,NaN
2026-04-10 19:07:24.148,43356,ESTAB,cubic,232,28.264,0.755,20.104,1448,10,14480,52128,2654038,2654038,3698,NaN,1839,903,1838,9,NaN,NaN,8196816,6699824,1839,220160,43520,NaN,NaN
2026-04-10 19:07:24.377,43356,ESTAB,cubic,228,27.776,0.99,20.104,1448,25,36200,36200,2843478,2820310,4114,NaN,1970,965,1969,10,NaN,NaN,12511120,6688448,1954,220160,43520,16,279464
