time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo
0.006,3072,2,0,21.8,20.4,20.4,22.6,6.7,882231,5,1,1,cubic
0.005,3072,2,55,23.0,27.1,20.4,27.1,5.9,882231,8,1,1,cubic
0.026,7383,5,0,23.7,25.8,20.4,27.1,4.5,882231,11,1,1,cubic
0.005,7383,5,0,22.9,20.3,20.2,27.1,3.9,882231,15,1,1,cubic
0.006,7383,5,0,23.3,26.0,20.2,27.1,3.7,882231,16,1,1,cubic
0.026,14503,10,1440,24.3,26.3,20.2,27.1,3.1,597987,23,1,1,cubic
0.033,11778,8,5760,24.5,26.3,20.2,27.1,2.8,480597,27,1,1,cubic
0.048,11829,8,10080,24.0,20.2,20.2,27.1,3.2,493574,32,1,1,cubic
0.051,11841,8,8640,23.5,20.1,20.1,27.1,3.4,504194,33,1,1,cubic
0.056,11862,8,8640,23.1,20.1,20.1,27.1,3.4,514374,35,1,1,cubic
0.065,11884,8,10080,22.7,20.2,20.1,27.1,3.2,523524,38,1,1,cubic
0.070,11902,8,10080,22.4,20.2,20.1,27.1,3.1,531790,40,1,1,cubic
0.076,11921,8,10080,22.1,20.2,20.1,27.1,2.9,539265,42,1,1,cubic
0.081,11940,8,10080,21.9,20.2,20.1,27.1,2.6,546078,44,1,1,cubic
0.086,11958,8,10080,21.7,20.3,20.1,27.1,2.3,551771,46,1,1,cubic
0.092,11975,8,10080,21.5,20.3,20.1,27.1,2.1,557106,48,1,1,cubic
0.096,11994,8,10080,21.4,20.3,20.1,27.1,1.9,561753,50,1,1,cubic
0.101,12207,8,10080,21.2,20.4,20.1,27.1,1.6,574906,52,1,1,cubic
0.107,12543,8,10080,21.1,20.5,20.1,27.1,1.4,593442,54,1,1,cubic
0.112,12870,8,10080,21.1,20.5,20.1,27.1,1.2,611372,56,1,1,cubic
0.117,13188,9,10080,21.0,20.3,20.1,27.1,1.1,629408,58,1,1,cubic
0.123,13499,9,11520,20.9,20.2,20.1,27.1,1.0,647154,61,1,1,cubic
0.127,13803,9,11520,20.8,20.2,20.1,27.1,0.9,664180,63,1,1,cubic
0.133,14100,9,11520,20.7,20.2,20.1,27.1,0.8,680896,65,1,1,cubic
0.137,14391,9,11520,20.6,20.2,20.1,27.1,0.7,697001,67,1,1,cubic
0.141,14676,10,11520,20.6,20.2,20.1,27.1,0.7,712703,69,1,1,cubic
0.146,14955,10,12960,20.5,20.2,20.1,27.1,0.6,727843,72,1,1,cubic
0.150,15230,10,12960,20.5,20.2,20.1,27.1,0.5,742637,74,1,1,cubic
0.154,15499,10,12960,20.5,20.2,20.1,27.1,0.5,757008,76,1,1,cubic
0.158,15764,10,12960,20.4,20.2,20.1,27.1,0.4,771308,78,1,1,cubic
0.162,16024,11,12960,20.4,20.3,20.1,27.1,0.4,784913,80,1,1,cubic
0.167,16280,11,14400,20.5,21.1,20.1,27.1,0.4,794340,83,1,1,cubic
0.170,16532,11,14400,20.5,20.3,20.1,27.1,0.4,807857,85,1,1,cubic
0.174,16780,11,14400,20.4,20.2,20.1,27.1,0.3,821260,87,1,1,cubic
0.178,17024,11,14400,20.4,20.3,20.1,27.1,0.3,833814,89,1,1,cubic
0.183,17265,11,14400,20.4,20.3,20.1,27.1,0.3,846365,91,1,1,cubic
0.187,17502,12,14400,20.6,22.1,20.1,27.1,0.6,849240,93,1,1,cubic
0.189,17737,12,15840,20.6,20.3,20.1,27.1,0.5,862526,96,1,1,cubic
0.192,17968,12,15840,20.5,20.2,20.1,27.1,0.5,875590,98,1,1,cubic
0.196,18196,12,15840,20.5,20.3,20.1,27.1,0.4,887869,100,1,1,cubic
0.199,18422,12,15840,20.5,20.2,20.1,27.1,0.4,900611,103,1,1,cubic
0.203,18644,12,15840,20.4,20.4,20.1,27.1,0.3,911820,105,1,1,cubic
0.208,18864,13,15840,20.4,20.3,20.1,27.1,0.3,923167,107,1,1,cubic
0.211,19082,13,17280,20.6,21.8,20.1,27.1,0.5,925996,110,1,1,cubic
0.214,19296,13,17280,20.8,21.8,20.1,27.1,0.7,929434,112,1,1,cubic
0.218,19509,13,17280,20.8,21.4,20.1,27.1,0.7,936042,114,1,1,cubic
0.219,19614,13,18720,21.0,21.9,20.1,27.1,0.8,935024,116,1,1,cubic
0.223,19823,13,17280,21.1,22.2,20.1,27.1,0.9,938278,117,1,1,cubic
0.226,20030,13,17280,21.3,22.3,20.1,27.1,1.0,941569,119,1,1,cubic
0.228,20235,14,17280,21.2,20.7,20.1,27.1,0.9,954301,121,1,1,cubic
0.233,20437,14,18720,21.3,21.8,20.1,27.1,0.8,960746,124,1,1,cubic
0.236,20638,14,18720,21.3,21.8,20.1,27.1,0.7,967330,126,1,1,cubic
0.240,20837,14,18720,21.4,21.9,20.1,27.1,0.7,973600,128,1,1,cubic
0.243,21034,14,18720,21.7,23.5,20.1,27.1,1.0,970874,130,1,1,cubic
0.245,21229,14,18720,21.7,21.9,20.1,27.1,0.8,978565,132,1,1,cubic
