  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
19:54:32      0.00      0.00
19:54:33      0.00      0.00
19:54:34      0.07      0.07
19:54:35      0.00      0.14
19:54:36      0.00      0.14
19:54:37      0.00      0.21
19:54:38      0.00      0.21
19:54:39      0.00      0.00
19:54:40      0.00      0.00
19:54:41      0.00      0.00
19:54:42      0.00      0.00
19:54:43      0.00      0.00
19:54:44      0.00      0.00
19:54:45      0.00      0.00
19:54:46      0.00      0.00
19:54:47      0.00      0.00
19:54:48      0.00      0.07
19:54:49      0.00      0.00
19:54:50      0.07      0.00
19:54:51      0.00      0.00
19:54:52      0.00      0.00
19:54:53      0.00      0.27
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
19:54:54      0.00      0.43
19:54:55      0.00      0.00
19:54:56      0.00      0.00
19:54:57      0.00      0.00
19:54:58      0.00      0.00
19:54:59      0.00      0.00
19:55:00      0.00      0.00
19:55:01      0.00      0.00
19:55:02      7.46    143.05
19:55:03      9.39    344.46
19:55:04     16.98    384.00
19:55:05     30.19    679.48
19:55:06      6.73    186.18
19:55:07     10.66    475.54
19:55:08      5.54    189.03
19:55:09      7.46    338.21
19:55:10      5.09    198.00
19:55:11      4.82    228.92
19:55:12      4.59    189.05
19:55:13      6.64    299.81
19:55:14      4.18    162.51
19:55:15      3.82    200.86
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
19:55:16      6.60    252.55
19:55:17      5.16    234.82
19:55:18      4.29    172.94
19:55:19      4.16    140.30
19:55:20      4.52    149.16
19:55:21      9.27    500.64
19:55:22      9.47    379.59
19:55:23      4.21    177.23
19:55:24      5.10    193.47
19:55:25      3.74    131.43
19:55:26      4.89    232.31
19:55:27      3.06    128.49
19:55:28      7.96    341.36
19:55:29      4.14    181.74
19:55:30      5.98    310.15
19:55:31     10.71    586.32
19:55:32     10.61    568.57
19:55:33      7.20    246.76
19:55:34      5.11    228.91
19:55:35      4.47    186.07
19:55:36     11.29    593.68
19:55:37      7.10    205.40
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
19:55:38      5.33    209.71
19:55:39      5.26    233.32
19:55:40     10.27    620.24
19:55:41      6.05    227.61
19:55:42      9.14    435.67
19:55:43      8.85    299.80
19:55:44      7.83    410.55
19:55:45      7.34    279.25
19:55:46     10.77    567.67
19:55:47      7.67    285.03
19:55:48      7.31    516.87
19:55:49      8.04    251.07
19:55:50      8.58    464.09
19:55:51      7.69    254.01
19:55:52      9.62    537.59
19:55:53      8.44    286.51
19:55:54      7.37    429.98
19:55:55      9.59    366.25
19:55:56      8.60    432.70
19:55:57     10.11    468.18
19:55:58      6.15    263.03
19:55:59      8.47    327.87
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
19:56:00      6.92    373.62
19:56:01     10.34    420.88
19:56:02      6.06    283.72
19:56:03     10.32    519.84
19:56:04     12.36    846.25
19:56:05     14.08    627.67
19:56:06     11.91    681.20
19:56:07     11.57    589.30
19:56:08      6.39    237.76
19:56:09      8.93    422.53
19:56:10      6.29    274.70
19:56:11     10.74    544.96
19:56:12      6.22    227.44
19:56:13     10.79    558.26
19:56:14      5.08    224.62
19:56:15     12.09    594.29
19:56:16      6.60    245.17
19:56:17      9.62    542.08
19:56:18      6.92    217.31
19:56:19     11.95    643.89
19:56:20      6.15    217.26
19:56:21      7.29    369.34
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
19:56:22      5.07    140.43
19:56:23      9.37    508.39
19:56:24      5.55    175.86
19:56:25      9.04    516.88
19:56:26      5.82    175.77
19:56:27      3.73     96.00
19:56:28      3.82    152.11
19:56:29      4.25    214.42
19:56:30     11.57    694.57
19:56:31      6.00    189.04
19:56:32      5.57    248.12
19:56:33      5.60    189.04
19:56:34      5.05    227.58
19:56:35      5.30    181.66
19:56:36      5.69    294.03
19:56:37      5.37    158.03
19:56:38      4.51    206.93
19:56:39      3.54    115.19
19:56:40      6.00    258.45
19:56:41      5.37    189.08
19:56:42      3.72    171.31
19:56:43      4.89    152.25
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
19:56:44      5.00    231.87
19:56:45      7.36    295.38
19:56:46      4.26    143.28
19:56:47      4.47    166.89
19:56:48      5.79    311.61
19:56:49      9.83    407.62
19:56:50      4.66    180.25
19:56:51      4.48    202.34
19:56:52      4.81    180.18
19:56:53      8.38    361.83
19:56:54      4.84    202.42
19:56:55      5.69    311.62
19:56:56      4.63    159.66
19:56:57      4.71    193.47
19:56:58      2.86    132.92
19:56:59      8.24    425.61
19:57:00      4.34    186.08
19:57:01      8.58    355.91
19:57:02      4.58    155.12
19:57:03      2.84     64.46
19:57:04      0.00      0.00
19:57:05      0.00      0.00
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
19:57:06      0.00      0.00
19:57:07      0.00      0.00
19:57:08      0.00      0.00
19:57:09      0.00      0.00
19:57:10      0.00      0.00
19:57:11      0.00      0.00
19:57:12      0.00      0.00
19:57:13      0.00      0.00
19:57:14      0.00      0.00
19:57:15      0.00      0.00
19:57:16      0.00      0.00
19:57:17      0.00      0.00
19:57:18      0.00      0.00
19:57:19      0.00      0.00
19:57:20      0.00      0.00
19:57:21      0.00      0.00
19:57:22      0.00      0.00
19:57:23      0.00      0.00
19:57:24      0.00      0.00
19:57:25      0.00      0.00
19:57:26      0.00      0.00
19:57:27      0.00      0.00
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
19:57:28      0.00      0.00
19:57:29      0.00      0.00
19:57:30      0.00      0.00
19:57:31      0.00      0.00
19:57:32      0.00      0.00
19:57:33      0.00      0.00
19:57:34      0.00      0.00
19:57:35      0.00      0.00
19:57:36      0.00      0.00
19:57:37      0.00      0.00
19:57:38      0.00      0.00
19:57:39      0.00      0.00
19:57:40      0.00      0.00
19:57:41      0.00      0.00
19:57:42      0.00      0.00
19:57:43      0.00      0.00
19:57:44      0.00      0.00
19:57:45      0.00      0.00
19:57:46      0.00      0.00
19:57:47      0.00      0.00
19:57:48      0.00      0.00
19:57:49      0.00      0.00
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
19:57:50      0.00      0.00
19:57:51      0.00      0.00
