timestamp,dst_port,state,cc_algo,rto_ms,rtt_ms,rtt_var_ms,min_rtt_ms,mss_bytes,cwnd_pkts,cwnd_bytes,ssthresh_bytes,bytes_sent,bytes_acked,bytes_received,bytes_retrans,segs_out,segs_in,data_segs_out,data_segs_in,retrans_outstanding,retrans_total,pacing_rate_bps,delivery_rate_bps,delivered_pkts,snd_wnd_bytes,rcv_wnd_bytes,unacked_pkts,notsent_bytes
2026-03-31 18:04:08.051,39686,ESTAB,cubic,224,21.231,6.377,20.201,1448,10,14480,NaN,2883,2883,408,NaN,3,5,2,1,NaN,NaN,10912016,1057120,3,48640,43520,NaN,NaN
2026-03-31 18:04:08.400,39686,ESTAB,cubic,224,21.231,6.377,20.201,1448,10,14480,NaN,2883,2883,408,NaN,3,5,2,1,NaN,NaN,10912016,1057120,3,48640,43520,NaN,NaN
2026-03-31 18:04:09.321,39694,ESTAB,cubic,232,28.795,0.546,20.04,1448,36,52128,NaN,116648,93480,822,NaN,82,37,81,2,NaN,NaN,28964648,6709952,66,113664,43520,16,81324
2026-03-31 18:04:09.554,39694,ESTAB,cubic,232,29.907,1.086,20.04,1448,36,52128,52128,263940,242220,1644,NaN,185,90,184,4,NaN,NaN,16732480,6681224,170,114176,43520,15,227336
2026-03-31 18:04:09.775,39694,ESTAB,cubic,232,28.842,0.373,20.04,1448,36,52128,52128,452180,415980,1644,NaN,315,150,314,4,NaN,NaN,17350696,6423728,290,114176,43520,25,264984
2026-03-31 18:04:10.017,39694,ESTAB,cubic,232,29.682,1.088,20.04,1448,37,53576,52128,650556,628836,1644,NaN,452,213,451,4,NaN,NaN,17327848,6704184,437,380928,43520,15,205616
2026-03-31 18:04:10.242,39694,ESTAB,cubic,232,29.149,0.424,20.04,1448,37,53576,52128,840244,817076,1644,NaN,583,278,582,4,NaN,NaN,17644840,6698744,567,380928,43520,16,276568
2026-03-31 18:04:10.465,39694,ESTAB,cubic,240,36.013,12.45,20.04,1448,38,55024,52128,1027036,1003868,1644,NaN,712,334,711,4,NaN,NaN,14667512,6663120,696,380928,43520,16,220096
2026-03-31 18:04:10.693,39694,ESTAB,cubic,232,29.105,1.128,20.04,1448,39,56472,52128,1219620,1195004,1644,NaN,845,400,844,4,NaN,NaN,18626576,6301000,828,380928,43520,17,187582
2026-03-31 18:04:10.920,39694,ESTAB,cubic,232,29.788,0.373,20.04,1448,39,56472,52128,1406412,1383244,1644,NaN,974,465,973,4,NaN,NaN,18199568,6727928,958,380928,43520,16,790
2026-03-31 18:04:11.167,39694,ESTAB,cubic,236,33.919,10.012,20.04,1448,39,56472,52128,1407202,1407202,1644,NaN,975,474,974,4,NaN,NaN,15983048,2476304,975,381440,43520,NaN,NaN
