time_hms,kb_per_sec_in,kb_per_sec_out
09:59:42,6.58,161.66
09:59:43,14.19,854.42
09:59:44,14.26,829.46
09:59:45,14.18,829.34
09:59:46,8.9,533.2
09:59:47,4.39,246.93
09:59:48,13.81,830.96
09:59:49,3.64,197.78
09:59:50,12.5,753.63
09:59:51,2.79,151.67
09:59:52,14.19,854.35
09:59:53,4.21,229.46
09:59:54,14.1,854.35
09:59:55,4.97,273.62
09:59:56,14.38,854.38
09:59:57,14.05,818.92
09:59:58,13.98,828.93
09:59:59,14.2,853.56
10:00:00,5.41,291.52
10:00:01,14.19,854.35
10:00:02,4.3,240.59
10:00:03,3.6,208.24
10:00:04,1.47,65.13
10:00:05,5.39,318.09
10:00:06,0.52,9.86
10:00:07,14.01,854.61
10:00:08,3.38,188.86
10:00:09,13.8,816.58
10:00:10,7.86,432.18
10:00:11,13.2,773.42
10:00:12,10.79,507.59
10:00:13,9.79,279.32
10:00:14,10.79,371.53
10:00:15,10.01,325.53
10:00:16,9.21,288.79
10:00:17,10.79,365.73
10:00:18,2.13,62.73
10:00:19,9.65,331.04
10:00:20,9.79,355.42
10:00:21,10.01,298.0
10:00:22,8.71,339.95
10:00:23,4.88,150.46
10:00:24,6.91,204.82
10:00:25,2.6,76.45
10:00:26,8.33,287.28
10:00:27,1.75,53.27
10:00:28,8.24,298.03
10:00:29,3.93,126.19
10:00:30,9.08,276.39
10:00:31,1.09,31.61
10:00:32,9.18,322.65
10:00:33,8.82,288.9
10:00:34,7.76,286.26
10:00:35,8.21,285.26
10:00:36,6.72,219.23
10:00:37,8.28,287.62
10:00:38,5.11,134.65
10:00:39,10.07,286.18
10:00:40,4.54,133.27
10:00:41,7.9,213.77
10:00:42,5.2,200.39
10:00:43,6.86,229.64
10:00:44,5.2,194.09
10:00:45,6.95,226.8
10:00:46,5.62,198.1
10:00:47,4.4,142.93
10:00:48,9.18,304.32
10:00:49,3.74,126.92
10:00:50,12.07,404.26
10:00:51,3.93,142.28
10:00:52,10.64,326.83
10:00:53,9.62,316.59
10:00:54,9.43,288.11
10:00:55,7.76,254.98
10:00:56,5.72,165.98
10:00:57,9.82,342.19
10:00:58,10.57,318.29
10:00:59,10.01,329.34
10:01:00,6.06,221.63
10:01:01,7.33,261.35
10:01:02,6.59,229.21
10:01:03,5.06,193.56
10:01:04,9.37,312.23
10:01:05,8.82,330.91
10:01:06,5.49,166.94
10:01:07,5.25,167.42
10:01:08,7.76,226.13
10:01:09,6.29,144.39
10:01:10,8.52,287.38
10:01:11,4.78,158.86
10:01:12,9.65,289.11
10:01:13,3.36,102.05
10:01:14,8.61,339.86
10:01:15,4.21,89.64
10:01:16,9.27,313.7
10:01:17,6.25,138.17
10:01:18,6.91,238.7
10:01:19,2.32,69.13
10:01:20,8.14,251.28
10:01:21,1.66,43.14
10:01:22,9.75,292.02
10:01:23,5.82,124.05
10:01:24,9.18,342.61
10:01:25,10.36,317.66
10:01:26,10.77,395.71
10:01:27,10.09,272.19
10:01:28,4.02,144.43
10:01:29,10.35,312.29
10:01:30,7.92,261.75
10:01:31,9.89,344.78
10:01:32,4.92,172.9
10:01:33,4.02,137.05
10:01:34,8.3,286.29
10:01:35,3.45,108.15
10:01:36,11.33,357.08
10:01:37,9.91,294.99
10:01:38,9.23,274.34
10:01:39,6.15,195.34
10:01:40,7.9,263.03
10:01:41,10.45,395.48
10:01:42,7.15,198.73
10:01:43,9.56,271.78
10:01:44,8.49,290.76
10:01:45,9.42,240.85
10:01:46,10.13,259.63
10:01:47,6.57,244.05
10:01:48,3.8,155.71
10:01:49,6.38,255.73
10:01:50,8.99,264.68
10:01:51,10.38,290.67
10:01:52,8.56,292.49
10:01:53,4.45,152.06
10:01:54,9.41,254.36
10:01:55,6.51,228.8
10:01:56,10.19,323.98
10:01:57,8.11,278.41
10:01:58,7.29,258.72
10:01:59,5.53,205.02
10:02:00,8.62,255.74
10:02:01,5.16,156.0
10:02:02,9.18,307.32
10:02:03,6.26,155.83
10:02:04,0.0,0.0
10:02:05,3.55,112.59
10:02:06,7.39,268.3
10:02:07,3.07,100.93
10:02:08,10.51,337.01
10:02:09,2.6,83.76
10:02:10,10.03,276.12
10:02:11,5.91,199.43
10:02:12,9.72,345.64
10:02:13,2.98,125.49
10:02:14,13.48,757.3
10:02:15,13.51,651.13
10:02:16,12.2,646.56
10:02:17,14.49,775.61
10:02:18,9.74,430.57
10:02:19,13.25,767.65
10:02:20,11.12,414.62
10:02:21,14.19,809.52
