Segment,Actual_Bitrate_Kbps,Quality_Switches,Stall_Duration_Sec,Live_Latency,Playback_Rate
1,733.0,0,0.0,4.28,1.061
2,4653.0,1,0.0,4.195,1.048
3,4864.0,0,0.0,4.13,1.036
4,1728.0,1,0.0,4.079999999999999,1.0223333333333333
5,2054.0,0,0.0,4.035,1.0114999999999998
6,3387.0,1,0.0,4.02,1.007
7,1749.0,1,0.0,4.01,1.005
8,3268.0,1,0.0,4.0,1.005
9,3682.0,0,0.0,4.0,1.0
10,3622.0,0,0.0,4.0,1.0
11,3720.0,0,0.0,4.0,1.0
12,2402.0,0,0.0,4.0,1.0
13,3125.0,0,0.0,4.0,1.0
14,3004.0,0,0.0,4.0,1.0
15,3153.0,0,0.0,4.0,1.0
16,3447.0,0,0.0,4.0,1.0
17,3191.0,0,0.0,3.99,1.0
18,3456.0,0,0.0,3.99,1.0
19,2610.0,0,0.0,3.99,1.0
20,2952.0,0,0.0,3.99,1.0
21,3255.0,0,0.0,3.99,1.0
22,3102.0,0,0.0,3.99,1.0
23,3328.0,0,0.0,3.99,1.0
24,3422.0,0,0.0,3.99,1.0
25,3595.0,0,0.0,3.99,1.0
26,2284.0,0,0.0,3.983333333333333,1.0
27,4495.0,1,0.0,3.98,1.0
28,3057.0,1,0.0,3.98,1.0
29,1697.0,1,0.0,3.98,1.0
30,3075.0,1,0.0,3.98,1.0
31,3824.0,0,0.0,3.98,1.0
32,1747.0,0,0.0,3.98,1.0
33,1581.0,0,0.0,3.98,1.0
34,3127.0,1,0.0,3.98,1.0
35,3202.0,0,0.0,3.98,1.0
36,1653.0,1,0.0,3.975,1.0
37,1726.0,0,0.022000000000000002,3.97,1.0
38,4593.0,1,0.044,3.97,1.0
39,3433.0,0,0.0,3.975,0.998
40,4701.0,2,0.0,3.98,0.996
41,3433.0,0,0.0,3.9850000000000003,0.996
42,1230.0,1,0.0,3.99,0.996
43,1270.0,1,0.0,4.0,0.9973333333333333
44,4083.0,1,0.0,4.0,1.0
45,4831.0,0,0.0,4.0,1.0
46,3348.0,1,0.0,4.0,1.0
47,3176.0,0,0.0,4.0,1.0
48,4765.0,1,0.0,4.0,1.0
49,3309.0,1,0.0,4.0,1.0
50,1850.0,1,0.0,4.0,1.0
51,4717.0,1,0.0,4.0,1.0
52,2152.0,2,0.0,4.0,1.0
53,2762.0,0,0.0,4.0,1.0
54,3235.0,0,0.0,4.0,1.0
55,2371.0,0,0.0,4.0,1.0
56,4777.0,1,0.0,4.0,1.0
57,3142.0,1,0.0,4.0,1.0
58,4616.0,1,0.0,4.0,1.0
59,5090.0,0,0.0,4.0,1.0
60,4480.0,0,0.0,4.0,1.0
61,3137.0,1,0.0,4.0,1.0
62,4653.0,1,0.0,4.0,1.0
63,4864.0,0,0.0,4.0,1.0
64,3780.0,0,0.0,4.0,1.0
65,4941.0,0,0.0,4.0,1.0
66,3387.0,1,0.0,4.0,1.0
67,1749.0,1,0.0,4.0,1.0
68,3268.0,1,0.0,4.0,1.0
69,4205.0,1,0.0,4.0,1.0
70,1816.0,1,0.0,4.0,1.0
71,3720.0,1,0.0,4.0,1.0
72,1157.0,1,0.0,4.0,1.0
73,3756.0,1,0.0,4.0,1.0
74,1519.0,1,0.0,4.0,1.0
75,1667.0,0,0.0,4.0,1.0
76,3447.0,1,0.0,4.0,1.0
77,5021.0,1,0.0,4.0,1.0
78,3456.0,0,0.0,4.0,1.0
79,2755.0,1,0.0,4.0,1.0
80,3572.0,0,0.0,4.0,1.0
81,5019.0,0,0.0,4.0,1.0
82,3102.0,1,0.0,4.0,1.0
83,4870.0,1,0.0,4.0,1.0
84,3422.0,1,0.0,4.0,1.0
85,3595.0,0,0.0,4.0,1.0
86,2284.0,0,0.0,4.0,1.0
87,1631.0,0,0.0,4.0,1.0
88,1531.0,0,0.0,4.0,1.0
89,3595.0,1,0.0,4.0,1.0
90,2302.0,0,0.0,4.0,1.0
