Segment,Actual_Bitrate_Kbps,Quality_Switches,Stall_Duration_Sec,Live_Latency,Playback_Rate
1,775.0,0,0.0,4.33,1.0335
2,4205.0,1,0.0,6.48,1.067
3,4126.0,0,0.0,8.98,1.067
4,4817.0,0,0.0,11.48,1.067
5,2546.0,0,0.0,13.48,1.067
6,3756.0,0,0.0,15.48,1.067
7,4363.0,0,0.0,17.98,1.067
8,4758.0,0,0.0,20.48,1.067
9,4517.0,0,0.0,21.98,1.067
10,5021.0,0,0.0,23.48,1.067
11,2755.0,0,0.48633333333333334,15.416666666666666,1.0725
12,3572.0,0,1.0486666666666666,5.53,1.1
13,5019.0,0,0.0,5.38,1.1
14,4771.0,0,0.10033333333333339,5.146666666666667,1.0996666666666668
15,4870.0,0,1.1006666666666665,5.48,1.05
16,3422.0,1,1.2793333333333337,5.63,1.1
17,1182.0,0,0.6766666666666667,5.65,1.1
18,1631.0,1,0.0,5.55,1.1
19,1531.0,0,0.0,5.45,1.1
20,1697.0,0,0.0,5.25,1.1
21,2302.0,0,0.0,5.05,1.1
22,1433.0,2,0.0,4.8025,1.098
23,3292.0,2,0.0,4.56,1.091
24,1581.0,1,0.0,4.3933333333333335,1.0766666666666667
25,3127.0,1,0.0,4.25,1.062
26,1622.0,1,0.0,4.16,1.0416666666666667
27,3191.0,1,0.0,4.08,1.023
28,3360.0,0,0.0,4.045,1.014
29,3311.0,0,0.0,4.025,1.009
30,3433.0,0,0.0,4.01,1.005
31,3420.0,0,0.0,4.0,1.003
32,3433.0,0,0.0,4.0,1.001
33,1012.0,0,0.0,4.0,1.001
34,1270.0,0,0.0,4.0,1.001
35,3253.0,0,0.0,4.0,1.001
36,3289.0,0,0.0,4.0,1.001
37,3348.0,0,0.0,4.0,1.001
38,3176.0,0,0.0,3.99,1.001
39,3264.0,0,0.0,3.99,1.001
40,3309.0,0,0.0,3.99,1.001
41,3680.0,0,0.0,3.99,1.001
42,3906.0,0,0.0,3.99,1.001
43,2152.0,0,0.0,3.99,1.001
44,2762.0,0,0.0,3.98,1.001
45,3235.0,0,0.0,3.98,1.001
46,2371.0,0,0.0,3.98,1.001
47,3013.0,0,0.0,3.98,1.001
48,3142.0,0,0.0,3.98,1.001
49,3057.0,0,0.0,3.98,1.001
50,3090.0,0,0.0,3.98,1.001
51,3097.0,0,0.0,3.975,0.9989999999999999
52,3137.0,0,0.0,3.98,0.997
53,3128.0,0,0.0,3.9850000000000003,0.997
54,3150.0,0,0.0,3.995,0.997
55,3137.0,0,0.0,4.0,0.9983333333333334
56,3692.0,0,0.05599999999999916,4.0,1.001
57,3387.0,0,0.16999999999999993,4.0,1.001
58,3539.0,0,0.3565000000000005,4.105,1.014
59,3268.0,0,0.4079999999999995,4.1899999999999995,1.022
60,3682.0,0,0.713000000000001,4.365,1.0
61,3622.0,0,1.2504999999999997,4.640000000000001,1.0313333333333334
62,3720.0,0,1.141000000000001,4.98,1.0
63,2402.0,0,0.05099999999999838,4.859999999999999,1.099
64,3125.0,0,0.0,4.66,1.0965
65,3004.0,0,0.13349999999999973,4.484999999999999,1.0870000000000002
66,3153.0,0,0.4355000000000011,4.425000000000001,1.037
67,3447.0,0,0.48900000000000077,4.455,1.0445
68,3191.0,0,0.4375,4.475,1.0845
69,3456.0,0,0.4844999999999988,4.56,1.0
70,1203.0,1,0.1609999999999996,4.45,1.0815000000000001
71,2952.0,1,0.0,4.3,1.065
72,3255.0,0,0.0,4.1850000000000005,1.044
73,3102.0,0,0.0,4.13,1.035
74,3328.0,0,0.0,4.09,1.023
75,4337.0,1,0.0,4.06,1.016
76,4249.0,0,0.0,4.035,1.012
77,2314.0,0,0.0,4.015,1.007
78,4495.0,0,0.0,4.01,1.003
79,3624.0,0,0.0,4.0,1.003
80,4627.0,0,0.0,4.0,1.003
81,3075.0,0,0.0,3.995,0.999
82,3824.0,0,0.0,4.0,0.999
83,4867.0,0,0.0,4.0,0.999
84,3208.0,0,0.0,4.0,0.999
85,4182.0,0,0.0,4.0,0.999
86,3688.0,0,0.0,4.0,0.999
87,4385.0,0,0.0,4.005,0.999
88,4547.0,0,0.0,4.01,0.999
