      Time     KB/s_in    KB/s_out
  18:03:08         0.0         0.0
  18:03:09         0.0         0.4
  18:03:10         0.0         0.0
  18:03:11         0.0         0.0
  18:03:12         0.0         0.0
  18:03:13         0.0         0.1
  18:03:14         0.1         0.1
  18:03:15         0.0         0.1
  18:03:16         0.0         0.0
  18:03:17         0.0         0.4
  18:03:18         0.0         0.0
  18:03:19         0.0         0.0
  18:03:20         0.0         0.0
  18:03:21         0.0         0.0
  18:03:22         0.0         0.0
  18:03:23         0.0         0.0
  18:03:24         0.0         0.0
  18:03:25         0.0         0.0
  18:03:26         0.0         0.0
  18:03:27         0.0         0.0
  18:03:28         0.0         0.1
  18:03:29         0.1         0.0
  18:03:30         0.0         0.1
  18:03:31         0.0         0.0
  18:03:32         0.0         0.1
  18:03:33         0.0         0.4
  18:03:34         0.0         0.1
  18:03:35         0.0         0.0
  18:03:36         0.0         0.0
  18:03:37         0.0         0.0
  18:03:38         8.6       292.4
  18:03:39        20.5       690.3
  18:03:40         7.2       402.0
  18:03:41         8.1       415.2
  18:03:42         8.3       418.3
  18:03:43         7.5       402.0
  18:03:44         7.3       434.5
  18:03:45         7.3       353.1
  18:03:46         8.4       403.4
  18:03:47        13.8       486.0
  18:03:48        10.4       412.3
  18:03:49        12.4       771.3
  18:03:50         8.4       434.5
  18:03:51        12.3       768.1
  18:03:52         8.3       441.8
  18:03:53        12.1       726.9
  18:03:54         8.4       463.9
  18:03:55        10.6       648.7
  18:03:56         8.8       470.0
  18:03:57        11.9       697.3
  18:03:58         9.1       486.1
  18:03:59         9.7       560.0
  18:04:00         8.3       499.4
  18:04:01        10.8       713.8
  18:04:02        11.7       625.0
  18:04:03        12.6       854.2
  18:04:04        10.0       558.4
  18:04:05        13.1       850.0
  18:04:06         9.5       524.7
  18:04:07        11.6       667.8
  18:04:08         9.9       548.1
  18:04:09        11.3       614.7
  18:04:10        10.2       558.5
  18:04:11         9.9       619.1
  18:04:12         9.9       552.5
  18:04:13        11.3       650.0
  18:04:14        10.7       585.0
  18:04:15        10.6       623.5
  18:04:16         9.9       588.1
  18:04:17        10.5       559.8
  18:04:18        10.6       605.8
  18:04:19        10.4       560.1
  18:04:20        10.5       631.1
  18:04:21         9.9       529.1
  18:04:22        10.7       632.6
  18:04:23        10.7       663.4
  18:04:24        10.6       641.2
  18:04:25        10.6       576.3
  18:04:26        10.9       648.5
  18:04:27         9.5       509.8
  18:04:28        11.5       682.7
  18:04:29         9.9       536.5
  18:04:30        11.3       699.1
  18:04:31         8.9       475.8
  18:04:32        11.5       700.4
  18:04:33         8.7       440.2
  18:04:34        11.5       676.7
  18:04:35         8.4       472.9
  18:04:36        11.5       721.2
  18:04:37         9.6       523.1
  18:04:38        11.5       734.4
  18:04:39         8.2       406.4
  18:04:40        11.9       738.9
  18:04:41         8.9       483.3
  18:04:42        12.6       768.3
  18:04:43         8.2       437.4
  18:04:44        12.1       758.1
  18:04:45         7.8       474.3
  18:04:46        12.2       793.5
  18:04:47         7.8       409.3
  18:04:48        11.9       712.3
  18:04:49         7.7       419.7
  18:04:50        11.9       713.6
  18:04:51         7.7       422.7
  18:04:52        12.8       792.1
  18:04:53         8.3       416.7
