time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo
0.006,3072,2,0,21.0,20.2,20.2,21.2,6.2,419195,5,1,1,bbr1
0.006,6904,4,0,22.4,26.9,20.2,26.9,5.8,151838,7,1,1,bbr1
0.028,9752,6,2880,22.9,26.3,20.2,26.9,5.4,151838,11,1,1,bbr1
0.038,11176,7,2880,23.2,25.6,20.2,26.9,4.7,151838,12,1,1,bbr1
0.048,12600,8,2880,22.9,20.3,20.2,26.9,4.2,151838,13,1,1,bbr1
0.006,14783,10,0,22.0,20.2,20.2,26.9,2.6,303774,16,1,1,bbr1
0.028,14783,10,7200,22.5,26.4,20.2,26.9,3.1,303774,23,1,1,bbr1
0.033,14771,10,5760,22.2,20.2,20.2,26.9,2.9,303774,24,1,1,bbr1
0.043,14783,10,5760,22.0,20.2,20.2,26.9,2.7,304391,26,1,1,bbr1
0.050,17631,12,5760,21.8,20.1,20.1,26.9,2.5,600975,28,1,1,bbr1
0.060,20479,14,8640,21.6,20.2,20.1,26.9,2.2,600975,32,1,1,bbr1
0.069,20744,14,11520,21.4,20.2,20.1,26.9,2.0,600975,36,1,1,bbr1
0.073,23111,16,11520,21.2,20.2,20.1,26.9,1.8,718517,38,1,1,bbr1
0.077,24712,17,11520,21.1,20.2,20.1,26.9,1.6,797961,40,1,1,bbr1
0.082,27560,19,12960,21.0,20.1,20.1,26.9,1.5,972412,43,1,1,bbr1
0.088,28949,20,15840,20.9,20.2,20.1,26.9,1.3,1009148,47,1,1,bbr1
0.093,31797,22,17280,20.8,20.2,20.1,26.9,1.2,1208605,50,1,1,bbr1
0.096,33098,22,18720,20.7,20.1,20.1,26.9,1.0,1215307,53,1,1,bbr1
0.101,34276,23,21600,20.6,20.2,20.1,26.9,0.9,1273832,57,1,1,bbr1
0.103,36521,25,21600,20.6,20.2,20.1,26.9,0.8,1385394,59,1,1,bbr1
0.106,37905,26,23040,20.5,20.2,20.1,26.9,0.7,1454151,62,1,1,bbr1
0.109,40546,28,24480,20.5,20.2,20.1,26.9,0.6,1585378,65,1,1,bbr1
0.111,41435,28,25920,20.5,20.2,20.1,26.9,0.5,1629554,68,1,1,bbr1
0.115,43414,30,28800,20.5,20.8,20.1,26.9,0.5,1727892,72,1,1,bbr1
0.118,44687,31,31680,20.7,22.2,20.1,26.9,0.8,1791133,76,1,1,bbr1
0.123,44687,31,36000,21.0,23.3,20.1,26.9,1.2,1791133,81,1,1,bbr1
0.125,44854,31,38880,21.4,24.2,20.1,26.9,1.7,1799415,85,1,1,bbr1
0.128,44854,31,41760,22.0,25.6,20.1,26.9,2.3,1799415,89,1,1,bbr1
0.132,44854,31,43200,22.6,26.8,20.1,26.9,3.0,1799415,92,1,1,bbr1
0.135,44854,31,43200,23.3,28.2,20.1,28.2,3.6,1799415,94,1,1,bbr1
0.138,44854,31,43200,24.1,29.8,20.1,29.8,4.4,1799415,96,1,1,bbr1
0.142,44854,31,43200,24.9,30.9,20.1,30.9,5.0,1799415,98,1,1,bbr1
0.145,44854,31,43200,25.9,32.7,20.1,32.7,5.7,1799415,100,1,1,bbr1
0.149,44854,31,43200,27.0,34.6,20.1,34.6,6.4,1799415,102,1,1,bbr1
0.152,44854,31,43200,28.1,36.1,20.1,36.1,7.1,1799415,104,1,1,bbr1
0.155,44854,31,43200,29.4,38.0,20.1,38.0,7.8,1799415,106,1,1,bbr1
0.159,44854,31,43200,30.6,39.5,20.1,39.5,8.4,1799415,108,1,1,bbr1
0.161,44854,31,44640,31.8,39.7,20.1,39.7,8.6,1799415,110,1,1,bbr1
0.162,44854,31,44640,32.7,39.6,20.1,39.7,8.4,1799415,112,2,1,bbr1
0.164,44854,31,44640,33.6,39.8,20.1,39.8,8.0,1799415,114,3,1,bbr1
0.165,44854,31,44640,34.4,40.2,20.1,40.2,7.7,1799415,116,4,1,bbr1
0.167,44854,31,44640,35.2,40.2,20.1,40.2,7.2,1799415,118,5,1,bbr1
0.184,35243,24,33175,36.7,37.2,20.1,40.4,2.4,1799415,125,10,1,bbr1
