time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo
0.007,3072,2,0,21.2,20.3,20.3,21.5,4.8,2436449,5,1,1,bbr1
0.006,6904,4,0,22.8,28.3,20.3,28.3,5.6,844409,7,1,1,bbr1
0.026,9752,6,4320,23.2,26.0,20.3,28.3,5.0,844409,12,1,1,bbr1
0.005,16393,11,0,23.0,25.3,20.2,28.3,2.9,844409,15,1,1,bbr1
0.006,17132,11,0,23.4,26.0,20.2,28.3,3.0,1055511,16,1,1,bbr1
0.027,19980,13,14400,23.8,26.6,20.2,28.3,3.0,1055511,28,1,1,bbr1
0.029,22828,15,15840,23.5,21.6,20.2,28.3,2.8,1055511,31,1,1,bbr1
0.033,25676,17,17280,23.6,24.0,20.2,28.3,2.2,1055511,34,1,1,bbr1
0.038,28524,19,18720,23.7,24.7,20.2,28.3,1.9,1055511,38,1,1,bbr1
0.040,31372,21,18720,23.9,25.3,20.2,28.3,1.9,1055511,40,1,1,bbr1
0.044,34220,23,20160,24.2,25.9,20.2,28.3,1.9,1055511,43,1,1,bbr1
0.047,37068,25,20160,23.7,20.3,20.2,28.3,2.4,1055511,45,1,1,bbr1
0.051,39916,27,21600,23.3,20.8,20.2,28.3,2.5,1055511,48,1,1,bbr1
0.054,42764,29,21600,23.1,21.4,20.2,28.3,2.4,1055511,50,1,1,bbr1
0.058,42789,29,23040,23.0,22.1,20.2,28.3,2.0,1055511,53,1,1,bbr1
0.061,42789,29,23040,22.9,22.6,20.2,28.3,1.6,1055511,55,1,1,bbr1
0.065,42789,29,24480,23.0,23.4,20.2,28.3,1.3,1055511,58,1,1,bbr1
0.068,42789,29,24480,23.1,24.0,20.2,28.3,1.3,1055511,60,1,1,bbr1
0.072,42789,29,25920,23.3,24.7,20.2,28.3,1.4,1055511,63,1,1,bbr1
0.075,42930,29,25920,23.6,25.4,20.2,28.3,1.5,1059877,65,1,1,bbr1
0.078,42930,29,27360,23.9,26.0,20.2,28.3,1.8,1059877,68,1,1,bbr1
0.082,42930,29,27360,24.2,26.7,20.2,28.3,2.0,1059877,70,1,1,bbr1
0.085,42930,29,28800,24.6,27.4,20.2,28.3,2.3,1059877,73,1,1,bbr1
