time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo,ecn_ect1,ecn_ce,prague_alpha
0.007,18720,13,0,21.4,20.3,20.3,21.6,6.4,1091519,5,1,1,prague,4,0,0.000
0.006,20014,13,0,23.1,28.6,20.3,28.6,6.5,1083196,7,1,1,prague,7,0,0.000
0.005,21061,14,0,24.3,27.3,20.3,28.6,3.9,1083161,14,1,1,prague,14,0,0.000
0.006,21254,14,0,24.5,26.1,20.3,28.6,3.3,1083194,15,1,1,prague,15,0,0.000
0.026,24275,16,18720,24.7,26.1,20.3,28.6,2.9,1227150,30,1,1,prague,17,0,0.000
0.029,27123,18,21600,24.6,23.4,20.3,28.6,2.5,1380670,34,1,1,prague,19,0,0.000
0.033,29971,20,24480,24.8,26.8,20.3,28.6,2.5,1508323,38,1,1,prague,21,0,0.000
0.036,32819,22,27360,25.3,28.4,20.3,28.6,2.7,1622518,42,1,1,prague,23,0,0.000
0.040,35667,24,30240,25.8,29.1,20.3,29.1,3.0,1730668,46,1,1,prague,25,0,0.000
0.043,38515,26,33120,26.3,29.8,20.3,29.8,3.3,1832581,50,1,1,prague,27,0,0.000
0.046,41363,28,36000,26.8,30.5,20.3,30.5,3.5,1928956,54,1,1,prague,29,0,0.000
0.050,44211,30,38880,26.4,23.4,20.3,30.5,3.5,2094831,58,1,1,prague,31,0,0.000
0.053,47059,32,41760,26.4,26.8,20.3,30.5,2.7,2224969,62,1,1,prague,33,0,0.000
0.057,49907,34,44640,26.5,27.0,20.3,30.5,2.2,2353482,66,1,1,prague,35,0,0.000
0.060,52755,36,47520,27.0,30.4,20.3,30.5,2.6,2443447,70,1,1,prague,37,0,0.000
0.063,55603,38,50400,27.4,30.4,20.3,30.5,2.8,2535892,74,1,1,prague,39,0,0.000
0.067,58451,40,53280,28.2,33.6,20.3,33.6,3.6,2592200,78,1,1,prague,41,0,0.000
0.070,61299,42,56160,28.9,33.8,20.3,33.8,4.1,2652625,82,1,1,prague,43,0,0.000
0.073,64147,44,59040,29.9,36.8,20.3,36.8,5.1,2684244,86,1,1,prague,45,0,0.000
0.077,66995,46,61920,30.8,37.2,20.3,37.2,5.6,2719924,90,1,1,prague,47,0,0.000
0.118,34548,23,33175,47.4,57.6,20.3,57.6,11.6,729276,95,1,1,prague,48,23,0.000
0.121,34626,24,31735,49.1,61.0,20.3,61.0,12.1,705601,96,1,1,prague,48,25,0.000
0.124,34701,24,33175,50.6,61.0,20.3,61.0,12.1,686346,99,1,1,prague,48,27,0.000
0.128,34774,24,33175,52.3,64.3,20.3,64.3,12.5,665263,101,1,1,prague,48,29,0.000
0.131,34845,24,33175,53.8,64.3,20.3,64.3,12.3,648049,103,1,1,prague,48,31,0.000
0.134,34914,24,33175,55.5,67.7,20.3,67.7,12.7,628990,105,1,1,prague,48,33,0.000
0.138,34981,24,33175,57.0,67.7,20.3,67.7,12.6,613389,107,1,1,prague,48,35,0.000
0.141,35047,24,33175,58.8,71.1,20.3,71.1,13.0,596189,109,1,1,prague,48,37,0.000
0.145,35111,24,33175,60.3,71.0,20.3,71.1,12.8,582156,111,1,1,prague,48,39,0.000
0.149,35173,24,33175,62.1,74.4,20.3,74.4,13.1,566630,113,1,1,prague,48,41,0.000
0.152,35234,24,31735,63.6,74.5,20.3,74.5,12.9,553776,114,1,1,prague,48,43,0.000
0.157,35294,24,31735,65.4,77.9,20.3,77.9,13.3,539614,116,1,1,prague,48,45,0.000
0.174,18204,12,17335,53.2,42.2,20.3,77.9,15.0,342251,118,1,1,prague,48,57,1.000
0.177,18305,12,15895,51.8,42.4,20.3,77.9,14.0,353139,119,1,1,prague,48,59,1.000
0.180,18403,12,15895,50.7,42.4,20.3,77.9,12.8,363264,121,1,1,prague,48,61,1.000
0.185,18499,12,15895,49.5,41.3,20.3,77.9,12.0,373807,123,1,1,prague,48,63,1.000
0.188,18593,12,14455,48.3,40.2,20.3,77.9,11.3,384749,124,1,1,prague,48,65,1.000
0.192,18688,12,13015,47.0,37.9,20.3,77.9,11.1,397464,125,1,1,prague,50,65,1.000
0.195,18785,13,11575,45.7,36.5,20.3,77.9,10.9,411014,126,1,1,prague,52,65,1.000
0.199,9853,6,8640,40.2,22.0,20.3,77.9,15.8,439425,127,1,1,prague,56,65,0.982
0.202,10049,6,7200,37.9,21.8,20.3,77.9,16.4,439425,128,1,1,prague,58,65,0.982
0.212,10345,7,5760,35.7,20.3,20.3,77.9,16.7,439425,130,1,1,prague,61,65,0.982
0.230,6295,4,5760,32.0,20.2,20.2,77.9,15.7,439425,134,1,1,prague,65,65,0.921
0.239,6965,4,1440,31.0,23.5,20.2,77.9,13.9,439425,135,1,1,prague,69,65,0.921
0.257,7117,4,5760,30.5,27.3,20.2,77.9,11.4,439425,139,1,1,prague,70,65,0.921
0.267,5125,3,1440,29.6,23.6,20.2,77.9,10.2,439425,140,1,1,prague,74,65,0.863
0.284,5339,3,4320,28.5,20.2,20.2,77.9,10.0,439425,143,1,1,prague,75,65,0.863
0.292,4235,2,1440,27.6,21.7,20.2,77.9,9.2,439425,144,1,1,prague,78,65,0.809
0.005,3485,2,0,26.4,20.3,20.2,77.9,7.4,439425,146,1,1,prague,81,65,0.758
0.008,3655,2,0,26.4,26.4,20.2,77.9,5.5,439425,147,1,1,prague,82,65,0.758
0.033,4206,2,0,26.8,29.5,20.2,77.9,4.9,439425,150,1,1,prague,85,65,0.710
0.059,4223,2,0,26.2,21.9,20.2,77.9,4.9,439425,153,1,1,prague,88,65,0.665
0.084,4240,2,0,25.6,21.8,20.2,77.9,4.8,439425,156,1,1,prague,91,65,0.623
0.109,4255,2,0,25.2,21.8,20.2,77.9,4.6,439425,159,1,1,prague,94,65,0.584
0.135,4282,2,0,24.7,21.8,20.2,77.9,4.2,439425,162,1,1,prague,97,65,0.547
0.160,4355,3,0,24.4,21.9,20.2,77.9,3.9,439425,165,1,1,prague,100,65,0.513
0.186,4834,3,0,24.3,23.5,20.2,77.9,3.2,439425,169,1,1,prague,104,65,0.480
0.211,5112,3,0,24.2,23.5,20.2,77.9,2.6,439425,173,1,1,prague,108,65,0.450
0.236,5320,3,0,24.1,23.4,20.2,77.9,2.1,439425,177,1,1,prague,112,65,0.422
0.262,5499,3,0,24.0,23.5,20.2,77.9,1.7,439425,181,1,1,prague,116,65,0.396
0.287,5668,3,0,24.0,23.6,20.2,77.9,1.4,439425,185,1,1,prague,120,65,0.370
0.313,5834,4,0,23.9,23.5,20.2,77.9,1.2,439425,189,1,1,prague,124,65,0.347
0.338,6283,4,0,24.1,25.3,20.2,77.9,1.2,439425,194,1,1,prague,129,65,0.324
0.364,6624,4,0,24.2,25.2,20.2,77.9,1.2,439425,199,1,1,prague,134,65,0.304
0.389,6912,4,0,24.4,25.4,20.2,77.9,1.2,439425,205,1,1,prague,139,65,0.284
0.414,7172,4,0,24.5,25.2,20.2,77.9,1.1,439425,210,1,1,prague,144,65,0.266
0.440,7416,5,0,24.5,25.2,20.2,77.9,1.0,439425,215,1,1,prague,149,65,0.249
0.465,7651,5,1440,24.6,25.3,20.2,77.9,0.9,439425,221,1,1,prague,154,65,0.233
0.472,7839,5,7200,24.9,26.9,20.2,77.9,1.3,439425,226,1,1,prague,155,65,0.233
0.491,8026,5,1440,25.0,25.2,20.2,77.9,1.0,439425,227,1,1,prague,160,65,0.219
0.497,8207,5,7200,24.4,20.2,20.2,77.9,2.0,439425,232,1,1,prague,161,65,0.219
0.516,8366,5,1440,24.5,25.2,20.2,77.9,1.7,439425,233,1,1,prague,166,65,0.205
0.523,8542,5,7200,24.6,25.3,20.2,77.9,1.5,439425,238,1,1,prague,167,65,0.205
0.541,8688,6,1440,24.6,25.2,20.2,77.9,1.3,439425,239,1,1,prague,172,65,0.191
0.548,8859,6,8640,24.1,20.2,20.2,77.9,2.1,439425,245,1,1,prague,173,65,0.191
0.567,8998,6,2880,24.2,25.2,20.2,77.9,1.8,439425,246,1,1,prague,178,65,0.179
0.573,9332,6,7200,23.9,22.0,20.2,77.9,1.9,439425,251,1,1,prague,180,65,0.179
0.592,9439,6,2880,24.1,25.3,20.2,77.9,1.8,439425,253,1,1,prague,185,65,0.167
0.599,9761,6,7200,23.9,22.1,20.2,77.9,1.8,439425,258,1,1,prague,187,65,0.167
0.618,9850,6,2880,24.0,25.2,20.2,77.9,1.7,439425,260,1,1,prague,192,65,0.156
0.625,10161,7,7200,23.7,21.8,20.2,77.9,1.9,439425,265,1,1,prague,194,65,0.156
0.644,10237,7,4320,24.0,25.9,20.2,77.9,1.9,439425,268,1,1,prague,199,65,0.146
0.651,10691,7,7200,24.0,24.2,20.2,77.9,1.5,439425,273,1,1,prague,202,65,0.146
0.669,10744,7,4320,24.2,25.4,20.2,77.9,1.5,439425,276,1,1,prague,207,65,0.137
0.676,11181,7,7200,24.1,23.8,20.2,77.9,1.2,439425,281,1,1,prague,210,65,0.137
0.695,11218,7,4320,24.3,25.3,20.2,77.9,1.2,439425,284,1,1,prague,215,65,0.128
0.702,11640,8,7200,24.2,23.7,20.2,77.9,1.0,480515,289,1,1,prague,218,65,0.128
0.721,11672,8,5760,24.4,25.3,20.2,77.9,1.1,479087,293,1,1,prague,223,65,0.119
0.729,12081,8,7200,23.9,20.5,20.2,77.9,1.7,505819,297,1,1,prague,226,65,0.119
0.735,12212,8,8640,23.4,20.3,20.2,77.9,2.2,521189,299,1,1,prague,227,65,0.119
0.746,11948,8,8640,23.3,22.1,20.2,77.9,2.0,513516,302,1,1,prague,230,65,0.111
0.752,12216,8,10080,23.2,22.8,20.2,77.9,1.6,526234,305,1,1,prague,232,65,0.111
0.758,12478,8,10080,22.8,20.2,20.2,77.9,1.9,546370,307,1,1,prague,234,65,0.111
0.763,12735,8,10080,22.7,22.1,20.2,77.9,1.6,559854,309,1,1,prague,236,65,0.111
0.771,12476,8,8640,22.7,22.0,20.2,77.9,1.4,550597,311,1,1,prague,239,65,0.104
0.778,12734,8,10080,22.7,23.1,20.2,77.9,1.2,560524,314,1,1,prague,241,65,0.104
0.783,12987,9,10080,22.8,23.1,20.2,77.9,1.0,570355,316,1,1,prague,243,65,0.104
0.789,13236,9,11520,22.8,23.2,20.2,77.9,0.8,580093,319,1,1,prague,245,65,0.104
0.797,12983,9,10080,22.9,23.1,20.2,77.9,0.7,568009,321,1,1,prague,248,65,0.097
0.803,13233,9,11520,23.0,24.2,20.2,77.9,0.9,574872,324,1,1,prague,250,65,0.097
0.809,13602,9,10080,22.7,20.2,20.2,77.9,1.3,600079,326,1,1,prague,253,65,0.097
0.814,13842,9,11520,22.7,22.8,20.2,77.9,1.0,610182,329,1,1,prague,255,65,0.097
0.822,13592,9,10080,22.4,20.2,20.2,77.9,1.4,607545,331,1,1,prague,258,65,0.090
0.828,13833,9,11520,22.6,24.1,20.2,77.9,1.5,612404,334,1,1,prague,260,65,0.090
0.834,14189,9,10080,22.3,20.2,20.2,77.9,1.7,636563,336,1,1,prague,263,65,0.090
0.839,14421,10,11520,22.0,20.2,20.2,77.9,1.8,654666,339,1,1,prague,265,65,0.090
0.848,14174,9,11520,21.8,20.3,20.2,77.9,1.8,649795,342,1,1,prague,268,65,0.084
0.854,14407,10,11520,22.2,25.2,20.2,77.9,2.2,648059,344,1,1,prague,270,65,0.084
0.859,14751,10,11520,22.0,20.5,20.2,77.9,2.1,670073,347,1,1,prague,273,65,0.084
0.865,15088,10,11520,22.1,23.0,20.2,77.9,1.8,681666,350,1,1,prague,276,65,0.084
0.873,14728,10,12960,21.9,20.2,20.2,77.9,1.8,672664,353,1,1,prague,278,65,0.078
0.879,15067,10,11520,21.7,20.6,20.2,77.9,1.7,693437,355,1,1,prague,281,65,0.078
0.885,15399,10,11520,21.5,20.2,20.2,77.9,1.7,714935,358,1,1,prague,284,65,0.078
0.890,15724,10,11520,21.4,20.2,20.2,77.9,1.6,735694,361,1,1,prague,287,65,0.078
0.899,15370,10,12960,21.2,20.2,20.2,77.9,1.5,724009,364,1,1,prague,289,65,0.073
0.904,15697,10,11520,21.1,20.6,20.2,77.9,1.3,742174,366,1,1,prague,292,65,0.073
0.910,16018,11,11520,21.1,20.6,20.2,77.9,1.1,759686,369,1,1,prague,295,65,0.073
0.916,16333,11,12960,21.0,20.3,20.2,77.9,1.0,778243,373,1,1,prague,298,65,0.073
0.924,15988,11,14400,20.9,20.3,20.2,77.9,0.9,764939,376,1,1,prague,300,65,0.068
0.930,16304,11,12960,20.9,21.2,20.2,77.9,0.8,778568,378,1,1,prague,303,65,0.068
0.936,16719,11,11520,20.9,20.9,20.2,77.9,0.6,798805,381,1,1,prague,307,65,0.068
0.941,17023,11,12960,20.9,20.3,20.2,77.9,0.6,816372,385,1,1,prague,310,65,0.068
0.950,16688,11,14400,20.8,20.3,20.2,77.9,0.6,803079,388,1,1,prague,312,65,0.063
0.956,16993,11,12960,20.9,21.9,20.2,77.9,0.7,812207,390,1,1,prague,315,65,0.063
0.961,17393,12,11520,21.0,21.6,20.2,77.9,0.7,827765,393,1,1,prague,319,65,0.063
0.967,17687,12,14400,21.0,21.0,20.2,77.9,0.6,841877,398,1,1,prague,322,65,0.063
0.978,17367,12,15840,20.9,20.3,20.2,77.9,0.6,829964,401,1,1,prague,324,65,0.059
0.981,17662,12,14400,21.0,21.7,20.2,77.9,0.6,840327,403,1,1,prague,327,65,0.059
0.986,18147,12,11520,21.1,21.7,20.2,77.9,0.6,859843,406,1,1,prague,332,65,0.059
0.993,18430,12,14400,21.1,21.4,20.2,77.9,0.6,871724,411,1,1,prague,335,65,0.059
1.004,18407,12,11520,21.2,21.2,20.2,77.9,0.4,870183,414,1,1,prague,340,65,0.055
1.012,18781,13,12960,21.2,21.5,20.2,77.9,0.4,886105,419,1,1,prague,344,65,0.055
1.017,19148,13,14400,21.2,21.5,20.2,77.9,0.4,901633,424,1,1,prague,348,65,0.055
1.029,19125,13,12960,21.3,21.8,20.2,77.9,0.4,897718,428,1,1,prague,353,65,0.051
1.037,19487,13,14400,21.4,22.4,20.2,77.9,0.6,908950,433,1,1,prague,357,65,0.051
1.042,19843,13,14400,21.6,22.8,20.2,77.9,0.8,918317,437,1,1,prague,361,65,0.051
1.049,20018,13,17280,21.4,20.2,20.2,77.9,0.9,934154,441,1,1,prague,363,65,0.051
1.054,19905,13,14400,21.6,22.5,20.2,77.9,1.0,923408,443,1,1,prague,367,65,0.047
1.063,20255,14,14400,21.7,22.6,20.2,77.9,1.0,933840,447,1,1,prague,371,65,0.047
1.068,20600,14,15840,21.8,22.7,20.2,77.9,1.0,944304,452,1,1,prague,375,65,0.047
1.075,20854,14,17280,21.6,20.2,20.2,77.9,1.2,965016,456,1,1,prague,378,65,0.047
1.080,20653,14,17280,21.7,22.3,20.2,77.9,1.0,951663,459,1,1,prague,381,65,0.044
1.088,21077,14,14400,21.9,22.9,20.2,77.9,1.1,964534,462,1,1,prague,386,65,0.044
1.095,21410,14,15840,22.1,23.5,20.2,77.9,1.2,970622,467,1,1,prague,390,65,0.044
1.101,21738,15,15840,22.0,21.7,20.2,77.9,1.0,987597,471,1,1,prague,394,65,0.044
1.108,21541,14,18720,21.8,20.2,20.2,77.9,1.2,988799,476,1,1,prague,397,65,0.041
1.113,21868,15,15840,22.0,23.2,20.2,77.9,1.3,995493,478,1,1,prague,401,65,0.041
1.120,22191,15,17280,22.2,24.0,20.2,77.9,1.5,998380,483,1,1,prague,405,65,0.041
1.127,22509,15,17280,22.6,25.0,20.2,77.9,1.8,997297,487,1,1,prague,409,65,0.041
1.134,22321,15,18720,22.7,23.5,20.2,77.9,1.6,983737,491,1,1,prague,412,65,0.038
1.139,22638,15,17280,22.9,24.8,20.2,77.9,1.7,986405,494,1,1,prague,416,65,0.038
1.145,22873,15,18720,23.0,23.6,20.2,77.9,1.4,993053,499,1,1,prague,419,65,0.038
1.151,23183,16,17280,23.1,23.7,20.2,77.9,1.2,1003071,502,1,1,prague,423,65,0.038
1.157,23088,16,18720,23.2,23.6,20.2,77.9,1.1,996074,507,1,1,prague,427,65,0.035
1.164,23396,16,18720,23.4,25.2,20.2,77.9,1.3,998591,511,1,1,prague,431,65,0.035
1.171,23624,16,20160,23.5,23.7,20.2,77.9,1.0,1007033,515,1,1,prague,434,65,0.035
1.176,23926,16,18720,23.7,25.3,20.2,77.9,1.2,1009919,518,1,1,prague,438,65,0.035
1.183,24150,16,20160,23.7,23.7,20.2,77.9,0.9,1019589,522,1,1,prague,441,65,0.035
1.188,24062,16,18720,23.7,23.6,20.2,77.9,0.7,1016432,525,1,1,prague,445,65,0.032
1.195,24359,16,18720,23.7,23.7,20.2,77.9,0.6,1028891,529,1,1,prague,449,65,0.032
1.201,24653,17,18720,23.9,25.3,20.2,77.9,0.8,1032413,533,1,1,prague,453,65,0.032
1.208,24944,17,20160,24.1,25.4,20.2,77.9,1.0,1036612,538,1,1,prague,457,65,0.032
1.215,24871,17,20160,24.4,27.0,20.2,77.9,1.5,1017926,542,1,1,prague,461,65,0.029
1.222,25087,17,21600,24.5,25.4,20.2,77.9,1.3,1021998,546,1,1,prague,464,65,0.029
1.227,25374,17,20160,24.6,25.3,20.2,77.9,1.2,1029621,549,1,1,prague,468,65,0.029
1.234,25658,17,20160,24.7,25.3,20.2,77.9,1.1,1037441,553,1,1,prague,472,65,0.029
1.240,25868,17,21600,25.4,30.4,20.2,77.9,2.2,1016743,557,1,1,prague,475,65,0.029
1.245,25798,17,20160,26.1,30.4,20.2,77.9,2.9,990022,560,1,1,prague,479,65,0.027
1.252,26078,18,20160,26.0,25.4,20.2,77.9,2.3,1004081,564,1,1,prague,483,65,0.027
1.259,26355,18,21600,25.9,25.2,20.2,77.9,1.9,1018353,569,1,1,prague,487,65,0.027
1.266,26629,18,21600,25.8,25.3,20.2,77.9,1.6,1031771,573,1,1,prague,491,65,0.027
1.272,26566,18,21600,26.0,27.1,20.2,77.9,1.5,1023185,577,1,1,prague,495,65,0.025
1.279,26839,18,21600,26.1,27.1,20.2,77.9,1.4,1028314,581,1,1,prague,499,65,0.025
1.286,27109,18,21600,26.2,27.0,20.2,77.9,1.3,1034181,585,1,1,prague,503,65,0.025
1.293,27377,19,21600,26.3,27.1,20.2,77.9,1.2,1040159,589,1,1,prague,507,65,0.025
1.300,27642,19,23040,26.4,27.0,20.2,77.9,1.1,1046609,594,1,1,prague,511,65,0.025
1.306,27585,19,23040,26.5,27.0,20.2,77.9,0.9,1041493,598,1,1,prague,515,65,0.023
1.313,27849,19,23040,26.6,27.0,20.2,77.9,0.8,1048768,602,1,1,prague,519,65,0.023
1.320,28110,19,23040,26.6,27.0,20.2,77.9,0.8,1056330,606,1,1,prague,523,65,0.023
1.327,28369,19,23040,27.5,33.4,20.2,77.9,2.3,1033215,610,1,1,prague,527,65,0.023
1.334,28626,19,23040,28.2,33.7,20.2,77.9,3.3,1013704,614,1,1,prague,531,65,0.023
1.340,28577,19,23040,28.9,33.9,20.2,77.9,3.9,987252,618,1,1,prague,535,65,0.021
1.347,28833,20,23040,29.6,33.9,20.2,77.9,4.1,975438,622,1,1,prague,539,65,0.021
1.354,29087,20,24480,30.1,33.8,20.2,77.9,4.2,966634,627,1,1,prague,543,65,0.021
1.361,29338,20,24480,30.6,33.8,20.2,77.9,4.0,960075,631,1,1,prague,546,66,0.021
1.367,29587,20,24480,31.0,33.8,20.2,77.9,3.9,955498,635,1,1,prague,550,66,0.021
1.374,29505,20,24480,31.3,33.8,20.2,77.9,3.6,942170,639,1,1,prague,554,66,0.022
1.381,29753,20,24480,31.6,33.6,20.2,77.9,3.3,941342,643,1,1,prague,558,66,0.022
1.388,29999,20,24480,31.9,33.8,20.2,77.9,3.0,941027,647,1,1,prague,561,67,0.022
1.396,30243,21,24480,32.1,33.8,20.2,77.9,2.7,941738,651,1,1,prague,565,67,0.022
1.403,30485,21,25920,32.3,33.8,20.2,77.9,2.5,943048,656,1,1,prague,569,67,0.022
1.410,30371,21,25920,32.5,33.8,20.2,77.9,2.2,934061,660,1,1,prague,573,67,0.023
1.416,30612,21,25920,32.7,33.7,20.2,77.9,2.0,937293,664,1,1,prague,577,67,0.023
1.423,30852,21,25920,32.8,33.8,20.2,77.9,1.8,940466,668,1,1,prague,581,67,0.023
1.430,31090,21,25920,32.7,32.2,20.2,77.9,1.5,949864,672,1,1,prague,585,67,0.023
1.437,31326,21,25920,32.7,32.2,20.2,77.9,1.2,959096,676,1,1,prague,589,67,0.023
1.443,31227,21,25920,32.6,32.3,20.2,77.9,1.0,957530,680,1,1,prague,593,67,0.021
1.450,31463,21,25920,32.6,32.3,20.2,77.9,0.9,966070,684,1,1,prague,597,67,0.021
1.457,31697,22,25920,32.5,32.3,20.2,77.9,0.7,974392,688,1,1,prague,601,67,0.021
1.464,31929,22,27360,32.5,32.2,20.2,77.9,0.6,982642,693,1,1,prague,605,67,0.021
1.471,32160,22,27360,32.5,32.3,20.2,77.9,0.5,990483,697,1,1,prague,609,67,0.021
1.477,32031,22,27360,32.5,32.3,20.2,77.9,0.4,987087,701,1,1,prague,612,68,0.022
1.484,32261,22,27360,32.4,32.2,20.2,77.9,0.4,995187,705,1,1,prague,616,68,0.022
1.491,32490,22,27360,32.4,32.3,20.2,77.9,0.3,1002870,709,1,1,prague,620,68,0.022
