time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo,ecn_ect1,ecn_ce,prague_alpha
0.007,15360,10,0,21.6,20.3,20.3,22.4,6.6,887738,5,1,1,prague,4,0,0.000
0.008,15360,10,55,23.1,27.9,20.3,27.9,6.3,831240,8,1,1,prague,7,0,0.000
0.005,15360,10,55,23.7,24.4,20.3,27.9,3.2,811359,16,1,1,prague,15,0,0.000
0.006,15360,10,0,24.0,26.4,20.3,27.9,3.0,799966,17,1,1,prague,17,0,0.000
0.026,18208,12,12960,24.3,26.0,20.3,27.9,2.8,938517,28,1,1,prague,19,0,0.000
0.029,18208,12,15840,24.1,23.4,20.3,27.9,2.3,942911,32,1,1,prague,21,0,0.000
0.033,21056,14,15840,24.2,24.4,20.3,27.9,1.8,1088908,34,1,1,prague,23,0,0.000
0.037,21056,14,18720,24.2,24.1,20.3,27.9,1.4,1089358,38,1,1,prague,25,0,0.000
0.040,21056,14,18720,24.1,23.8,20.3,27.9,1.1,1091165,40,1,1,prague,27,0,0.000
0.046,23904,16,18720,23.6,20.2,20.2,27.9,1.8,1264708,42,1,1,prague,29,0,0.000
0.048,26752,18,21600,23.4,21.7,20.2,27.9,1.8,1429731,46,1,1,prague,31,0,0.000
0.051,26752,18,24480,23.2,21.9,20.2,27.9,1.7,1441068,50,1,1,prague,33,0,0.000
0.055,29600,20,24480,23.0,21.8,20.2,27.9,1.7,1606390,52,1,1,prague,35,0,0.000
0.058,32448,22,27360,23.1,23.6,20.2,27.9,1.4,1755920,56,1,1,prague,37,0,0.000
0.061,35296,24,30240,23.2,24.2,20.2,27.9,1.3,1898614,60,1,1,prague,39,0,0.000
0.065,38144,26,33120,23.5,25.1,20.2,27.9,1.4,2031875,64,1,1,prague,41,0,0.000
0.068,40992,28,36000,23.3,21.9,20.2,27.9,1.5,2202450,68,1,1,prague,43,0,0.000
0.072,43840,30,38880,23.5,25.3,20.2,27.9,1.6,2330328,72,1,1,prague,45,0,0.000
0.075,46688,32,41760,24.0,27.1,20.2,27.9,2.1,2435421,76,1,1,prague,47,0,0.000
0.078,49536,34,44640,24.6,29.0,20.2,29.0,2.8,2517380,80,1,1,prague,49,0,0.000
0.082,52384,36,47520,25.3,30.5,20.2,30.5,3.6,2584464,84,1,1,prague,51,0,0.000
0.116,27471,19,24535,36.8,47.4,20.2,47.4,10.0,746332,89,1,1,prague,60,11,0.000
0.119,27593,19,25975,38.1,47.5,20.2,47.5,10.2,723504,92,1,1,prague,60,13,0.000
0.123,27711,19,25975,39.7,50.9,20.2,50.9,10.8,697518,94,1,1,prague,60,15,0.000
0.126,27826,19,25975,41.1,50.9,20.2,50.9,10.9,676718,96,1,1,prague,60,17,0.000
0.129,27937,19,25975,42.8,54.2,20.2,54.2,11.4,653451,98,1,1,prague,60,19,0.000
0.133,28045,19,25975,44.2,54.3,20.2,54.3,11.5,634559,100,1,1,prague,60,21,0.000
0.136,28150,19,25975,45.9,57.7,20.2,57.7,12.0,613557,102,1,1,prague,60,23,0.000
0.141,28252,19,25975,47.3,57.3,20.2,57.7,11.8,597154,104,1,1,prague,60,25,0.000
0.143,28352,19,24535,49.0,60.8,20.2,60.8,12.2,578706,105,1,1,prague,60,27,0.000
0.155,18409,12,17280,42.7,32.0,20.2,60.8,12.7,431386,107,1,1,prague,65,30,0.736
0.158,18562,12,15840,41.4,32.1,20.2,60.8,12.1,448888,108,1,1,prague,67,30,0.736
0.162,18715,12,15840,40.2,32.2,20.2,60.8,11.4,465489,110,1,1,prague,69,30,0.736
0.165,18866,13,15840,39.2,32.0,20.2,60.8,10.6,481496,112,1,1,prague,70,31,0.736
0.171,19017,13,15840,38.3,32.1,20.2,60.8,9.7,496592,114,1,1,prague,72,31,0.736
0.174,19168,13,14400,37.3,30.7,20.2,60.8,9.2,513295,115,1,1,prague,74,31,0.736
0.176,19319,13,12960,36.3,29.2,20.2,60.8,8.9,531808,116,1,1,prague,76,31,0.736
0.180,12827,8,11520,34.3,20.2,20.2,60.8,10.7,373823,117,1,1,prague,78,31,0.696
0.184,13057,9,10080,32.5,20.2,20.2,60.8,11.6,401198,118,1,1,prague,80,31,0.696
0.187,13284,9,8640,31.0,20.4,20.2,60.8,11.7,428143,119,1,1,prague,82,31,0.696
0.194,13509,9,8640,29.7,20.2,20.2,60.8,11.5,455231,121,1,1,prague,84,31,0.696
0.196,13732,9,7200,28.5,20.2,20.2,60.8,11.0,482027,122,1,1,prague,86,31,0.696
0.204,9581,6,8640,27.4,20.2,20.2,60.8,10.3,500309,125,1,1,prague,88,31,0.652
0.211,9899,6,7200,26.5,20.2,20.2,60.8,9.6,500309,126,1,1,prague,90,31,0.652
0.217,10208,7,7200,25.7,20.2,20.2,60.8,8.8,500309,128,1,1,prague,92,31,0.652
0.225,10662,7,7200,25.1,20.7,20.2,60.8,7.8,500309,131,1,1,prague,95,31,0.652
0.242,8423,5,4320,24.2,21.8,20.2,60.8,6.0,500309,134,1,1,prague,100,31,0.611
0.250,8984,6,4320,23.9,21.8,20.2,60.8,5.1,500309,137,1,1,prague,103,31,0.611
0.268,7156,4,5760,23.6,22.0,20.2,60.8,4.3,500309,141,1,1,prague,106,31,0.572
0.276,8050,5,1440,23.6,23.5,20.2,60.8,3.2,500309,143,1,1,prague,110,31,0.572
0.293,8249,5,7200,23.2,20.3,20.2,60.8,3.3,500309,148,1,1,prague,111,31,0.572
0.300,7107,4,2880,23.3,23.7,20.2,60.8,2.6,500309,149,1,1,prague,115,31,0.536
0.307,7334,5,5760,23.5,25.4,20.2,60.8,2.5,500309,152,1,1,prague,116,31,0.536
0.320,7554,5,7200,23.2,20.8,20.2,60.8,2.5,500309,154,1,1,prague,117,31,0.536
0.326,6522,4,4320,23.1,22.3,20.2,60.8,2.1,500309,155,1,1,prague,120,31,0.502
0.333,7023,4,4320,22.8,20.8,20.2,60.8,2.2,500309,157,1,1,prague,122,31,0.502
0.346,7256,5,5760,22.6,20.9,20.2,60.8,2.1,500309,159,1,1,prague,123,31,0.502
0.351,6143,4,5760,22.3,20.5,20.2,60.8,2.1,500309,161,1,1,prague,125,31,0.470
0.358,6679,4,4320,22.1,20.5,20.2,60.8,2.0,500309,162,1,1,prague,127,31,0.470
0.371,7174,4,4320,21.9,20.4,20.2,60.8,1.9,500309,164,1,1,prague,129,31,0.470
0.011,6843,4,55,21.3,20.3,20.2,60.8,1.6,500309,167,1,1,prague,134,31,0.439
0.008,5576,3,2188,22.7,32.1,20.2,60.8,3.9,500309,170,3,3,prague,136,31,0.411
0.010,6030,4,3756,22.4,20.3,20.2,60.8,3.5,500309,173,3,3,prague,138,31,0.411
0.033,6462,4,0,22.4,22.9,20.2,60.8,2.7,500309,175,3,3,prague,143,31,0.385
0.058,6897,4,0,22.8,25.4,20.2,60.8,2.8,500309,180,3,3,prague,148,31,0.360
0.084,7222,5,0,23.1,25.3,20.2,60.8,2.7,500309,185,3,3,prague,153,31,0.337
0.109,7491,5,1440,23.4,25.3,20.2,60.8,2.6,500309,191,3,3,prague,158,31,0.315
0.116,7719,5,7200,23.8,27.0,20.2,60.8,2.8,500309,196,3,3,prague,159,31,0.315
0.134,7891,5,1440,24.0,25.4,20.2,60.8,2.5,500309,197,3,3,prague,164,31,0.295
0.141,8109,5,7200,23.6,20.2,20.2,60.8,2.8,500309,202,3,3,prague,165,31,0.295
0.160,8229,5,1440,23.8,25.2,20.2,60.8,2.5,500309,203,3,3,prague,170,31,0.276
0.166,8439,5,7200,23.3,20.2,20.2,60.8,2.8,500309,208,3,3,prague,171,31,0.276
0.185,8534,5,1440,23.6,25.3,20.2,60.8,2.6,500309,209,3,3,prague,176,31,0.259
0.192,8738,6,7200,23.1,20.2,20.2,60.8,2.8,500309,214,3,3,prague,177,31,0.259
0.210,8820,6,2880,23.4,25.2,20.2,60.8,2.6,500309,216,3,3,prague,182,31,0.242
0.217,9217,6,7200,23.2,21.8,20.2,60.8,2.3,500309,221,3,3,prague,184,31,0.242
0.236,9250,6,2880,23.4,25.1,20.2,60.8,2.2,500309,223,3,3,prague,189,31,0.227
0.243,9631,6,7200,23.2,21.5,20.2,60.8,2.2,500309,228,3,3,prague,191,31,0.227
0.261,9638,6,2880,23.5,25.3,20.2,60.8,2.1,500309,230,3,3,prague,196,31,0.212
0.268,10005,6,7200,23.2,21.4,20.2,60.8,2.1,500309,235,3,3,prague,198,31,0.212
0.286,10000,6,2880,23.5,25.2,20.2,60.8,2.1,500309,237,3,3,prague,203,31,0.198
0.294,10356,7,7200,23.2,21.3,20.2,60.8,2.1,500309,242,3,3,prague,205,31,0.198
0.312,10346,7,4320,23.5,25.4,20.2,60.8,2.1,500309,245,3,3,prague,210,31,0.186
0.319,10865,7,7200,23.4,23.1,20.2,60.8,1.7,500309,250,3,3,prague,213,31,0.186
0.338,10825,7,4320,23.7,25.9,20.2,60.8,1.9,500309,253,3,3,prague,218,31,0.174
0.345,11323,7,7200,23.7,23.6,20.2,60.8,1.5,500309,258,3,3,prague,221,31,0.174
0.364,11272,7,4320,23.9,25.5,20.2,60.8,1.6,500309,261,3,3,prague,226,31,0.162
0.371,11752,8,7200,23.9,23.4,20.2,60.8,1.3,492250,266,3,3,prague,229,31,0.162
0.389,11696,8,5760,24.1,25.5,20.2,60.8,1.4,485855,270,3,3,prague,234,31,0.151
0.398,12161,8,7200,23.6,20.3,20.2,60.8,2.0,515187,274,3,3,prague,237,31,0.151
