  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
21:38:53      0.00      0.00
21:38:54      0.00      0.00
21:38:55      0.00      0.20
21:38:56      0.00      0.14
21:38:57      0.07      0.00
21:38:58      0.00      0.20
21:38:59      0.00      0.20
21:39:00      0.00      0.00
21:39:01      0.00      0.00
21:39:02      0.00      0.00
21:39:03      0.00      0.00
21:39:04      0.00      0.00
21:39:05      0.00      0.00
21:39:06      0.00      0.00
21:39:07      0.00      0.00
21:39:08      0.00      0.00
21:39:09      0.00      0.07
21:39:10      0.00      0.07
21:39:11      0.00      0.07
21:39:12      0.00      0.00
21:39:13      0.00      0.14
21:39:14      0.00      0.20
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
21:39:15      0.07      0.20
21:39:16      0.00      0.00
21:39:17      0.00      0.00
21:39:18      0.00      0.00
21:39:19      0.00      0.00
21:39:20      0.00      0.00
21:39:21      0.00      0.00
21:39:22      0.04      0.04
21:39:23     19.12    573.27
21:39:24     10.51    401.70
21:39:25     10.89    398.75
21:39:26      9.85    438.63
21:39:27     10.79    416.47
21:39:28      9.83    428.56
21:39:29     10.05    417.94
21:39:30      9.65    428.28
21:39:31     11.66    515.41
21:39:32     14.88    793.10
21:39:33     10.12    422.57
21:39:34     13.16    796.07
21:39:35     12.20    437.15
21:39:36     14.10    801.72
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
21:39:37     12.14    447.83
21:39:38     12.45    685.36
21:39:39     12.55    513.97
21:39:40     14.38    838.85
21:39:41     12.50    457.98
21:39:42      9.49    412.03
21:39:43     10.12    437.13
21:39:44     13.36    694.16
21:39:45     12.12    518.81
21:39:46     13.24    765.20
21:39:47     12.94    528.92
21:39:49     11.73    719.31
21:39:50     13.75    573.33
21:39:51     11.89    624.72
21:39:52     12.55    587.82
21:39:53     11.20    553.95
21:39:54     12.92    618.98
21:39:55     10.43    599.61
21:39:56     14.76    620.15
21:39:57     11.01    500.61
21:39:58     15.03    672.44
21:39:59     11.96    505.08
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
21:40:00     13.70    685.27
21:40:01     10.64    475.57
21:40:02     14.81    700.20
21:40:03     13.55    711.67
21:40:04     15.54    736.03
21:40:05     11.68    608.53
21:40:06     14.84    747.37
21:40:07     11.24    446.01
21:40:08     14.61    747.30
21:40:09     10.03    403.18
21:40:10     13.52    758.00
21:40:11     11.00    444.66
21:40:12     14.55    800.40
21:40:13     12.76    431.61
21:40:14     13.26    766.61
21:40:15     12.10    429.92
21:40:16     13.05    754.65
21:40:17     11.41    420.96
21:40:18     13.23    780.22
21:40:19     12.44    468.17
21:40:20     13.01    730.24
21:40:21     13.24    488.86
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
21:40:22     11.69    631.18
21:40:23     12.81    522.80
21:40:24     13.75    785.62
21:40:25     12.17    508.49
21:40:26     12.90    734.03
