time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo
0.006,3072,2,0,21.5,20.3,20.3,22.5,6.6,410042,5,1,1,bbr1
0.007,6904,4,0,22.9,27.2,20.3,27.2,6.0,151464,7,1,1,bbr1
0.029,9752,6,2880,23.4,27.3,20.3,27.3,5.6,151464,11,1,1,bbr1
0.038,11176,7,2880,23.7,25.6,20.3,27.3,4.8,151464,12,1,1,bbr1
0.048,12600,8,2880,23.9,25.6,20.3,27.3,4.1,151464,13,1,1,bbr1
0.006,14759,10,0,23.1,20.2,20.2,27.3,3.3,303026,16,1,1,bbr1
0.029,14783,10,7200,23.4,26.0,20.2,27.3,3.2,304227,23,1,1,bbr1
0.033,14783,10,5760,23.0,20.2,20.2,27.3,3.2,304227,24,1,1,bbr1
0.043,14783,10,5760,22.7,20.2,20.2,27.3,3.1,304227,26,1,1,bbr1
0.050,17631,12,5760,22.4,20.2,20.2,27.3,2.9,599899,28,1,1,bbr1
0.060,20479,14,8640,22.1,20.2,20.2,27.3,2.7,599899,32,1,1,bbr1
0.069,20754,14,11520,21.9,20.2,20.2,27.3,2.5,599899,36,1,1,bbr1
0.074,23162,16,11520,21.7,20.2,20.2,27.3,2.3,719182,38,1,1,bbr1
0.077,24738,17,11520,21.5,20.2,20.2,27.3,2.1,797207,40,1,1,bbr1
0.082,27586,19,12960,21.3,20.4,20.2,27.3,1.9,962637,43,1,1,bbr1
0.087,28954,20,14400,21.2,20.1,20.1,27.3,1.7,1008504,46,1,1,bbr1
0.093,31802,22,17280,21.1,20.2,20.1,27.3,1.5,1211690,50,1,1,bbr1
0.096,33047,22,18720,21.0,20.2,20.1,27.3,1.3,1211690,53,1,1,bbr1
0.101,34226,23,21600,20.9,20.2,20.1,27.3,1.2,1270197,58,1,1,bbr1
0.103,36728,25,21600,20.8,20.1,20.1,27.3,1.1,1395164,60,1,1,bbr1
0.106,38039,26,23040,20.7,20.1,20.1,27.3,1.0,1460301,63,1,1,bbr1
0.109,40546,28,24480,20.6,20.1,20.1,27.3,0.9,1585158,66,1,1,bbr1
0.111,41376,28,25920,20.6,20.2,20.1,27.3,0.7,1626363,69,1,1,bbr1
