Segment,Actual_Bitrate_Kbps,Quality_Switches,Stall_Duration_Sec,Live_Latency,Playback_Rate
1,732.0,0,0.0,4.18,1.046
2,4818.0,1,0.0,4.14,1.036
3,2546.0,0,0.0,4.083333333333333,1.0213333333333334
4,3756.0,0,0.0,4.04,1.013
5,4364.0,0,0.0,4.025,1.008
6,4758.0,0,0.0,4.01,1.004
7,4516.0,0,0.0,4.0,1.004
8,5022.0,0,0.0,4.0,1.002
9,4862.0,0,0.0,4.0,1.0
10,2754.0,0,0.0,4.0,1.0
11,3572.0,0,0.0,4.0,1.0
12,5018.0,0,0.0,4.0,1.0
13,4772.0,0,0.0,4.0,1.0
14,4870.0,0,0.0,4.0,1.0
15,4338.0,0,0.0,4.0,1.0
16,4248.0,0,0.0,4.0,1.0
17,2314.0,0,0.0,4.0,1.0
18,4496.0,0,0.0,4.0,1.0
19,3624.0,0,0.0,4.005,1.0
20,4628.0,0,0.0,4.01,1.0
21,3076.0,0,0.0,4.01,1.0
22,3824.0,0,0.0,4.01,1.0
23,4866.0,0,0.0,4.01,1.0
24,3208.0,0,0.0,4.01,1.0
25,4182.0,0,0.0,4.01,1.0
26,3688.0,0,0.0,4.01,1.0
27,4386.0,0,0.0,4.01,1.0
28,4548.0,0,0.0,4.01,1.0
29,4592.0,0,0.0,4.01,1.0
30,4550.0,0,0.0,4.01,1.0
31,4702.0,0,0.0,4.01,1.0
32,4358.0,0,0.0,4.01,1.004
33,1230.0,0,0.0,4.005,1.004
34,1466.0,0,0.0,4.0,1.0013333333333334
35,4082.0,0,0.0,4.0,1.0
36,4830.0,0,0.0,4.0,1.0
37,5070.0,0,0.0,4.0,1.0
38,4688.0,0,0.0,4.0,1.0
39,4764.0,0,0.0,4.0,1.0
40,4680.0,0,0.0,4.0,1.0
41,4674.0,0,0.0,4.0,1.0
42,4718.0,0,0.0,4.0,1.0
43,3526.0,0,0.0,4.0,1.0
44,3230.0,0,0.0,4.005,1.0
45,4406.0,0,0.0,4.01,1.0
46,3084.0,0,0.0,4.01,1.0
47,4778.0,0,0.0,4.01,1.0
48,4976.0,0,0.0,4.01,1.0
49,4616.0,0,0.0,4.01,1.0
50,5090.0,0,0.0,4.01,1.0
51,4480.0,0,0.0,4.01,1.0
52,4928.0,0,0.0,4.01,1.0
53,4654.0,0,0.0,4.01,1.0
54,4864.0,0,0.0,4.01,1.0
55,3780.0,0,0.0,4.01,1.0
56,4942.0,0,0.0,4.01,1.002
57,4768.0,0,0.0,4.005,1.004
58,4454.0,0,0.0,4.0,1.0026666666666666
59,5050.0,0,0.0,4.0,1.0
60,4206.0,0,0.0,4.0,1.0
61,4126.0,0,0.0,4.0,1.0
62,4818.0,0,0.0,4.0,1.0
63,2546.0,0,0.0,4.0,1.0
64,3756.0,0,0.0,4.0,1.0
65,4364.0,0,0.0,4.0,1.0
66,4758.0,0,0.0,4.0,1.0
67,4516.0,0,0.0,4.0,1.0
68,5022.0,0,0.0,4.0,1.0
69,4862.0,0,0.0,4.0,1.0
70,2754.0,0,0.0,4.01,1.0
71,3572.0,0,0.0,4.01,1.0
72,5018.0,0,0.0,4.01,1.0
73,4772.0,0,0.0,4.01,1.0
74,4870.0,0,0.0,4.01,1.0
75,4338.0,0,0.0,4.01,1.0
76,4248.0,0,0.0,4.01,1.0
77,2314.0,0,0.0,4.01,1.0
78,4496.0,0,0.0,4.01,1.0
79,3624.0,0,0.0,4.01,1.0
80,4628.0,0,0.0,4.01,1.0
81,3076.0,0,0.0,4.01,1.002
82,3824.0,0,0.0,4.005,1.004
83,4866.0,0,0.0,4.0,1.004
84,3208.0,0,0.0,4.0,1.0
85,4182.0,0,0.0,4.0,1.0
86,3688.0,0,0.0,4.0,1.0
87,4386.0,0,0.0,4.0,1.0
88,4548.0,0,0.0,4.0,1.0
89,4592.0,0,0.0,4.0,1.0
90,4550.0,0,0.0,4.0,1.0
