  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
16:05:02      7.27    201.12
16:05:03     13.18    754.24
16:05:04      4.22    235.99
16:05:05     11.64    718.71
16:05:06      3.70    178.35
16:05:07      9.00    587.01
16:05:08      2.50    149.03
16:05:09     10.28    652.73
16:05:10      2.09     98.67
16:05:11     12.02    777.93
16:05:12      1.08     52.49
16:05:13     11.56    756.82
16:05:14      0.42      2.59
16:05:15     12.30    841.11
16:05:16      0.73     34.30
16:05:17     10.58    664.27
16:05:18      0.00      0.00
16:05:19     12.13    750.71
16:05:20      0.00      0.07
16:05:21     11.02    706.29
16:05:22      2.08    120.94
16:05:23      6.51    417.48
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
16:05:24      0.00      0.35
16:05:25      9.60    618.89
16:05:26      3.03    225.64
16:05:27      7.97    461.77
16:05:28      0.09      0.78
16:05:29      7.18    422.62
16:05:30      7.29    492.05
16:05:31      5.95    303.95
16:05:32      0.00      0.00
16:05:33      5.22     88.87
16:05:34     10.79    231.25
16:05:35      9.43    224.77
16:05:36      8.23    245.51
16:05:37      8.47    232.59
16:05:38      8.36    187.22
16:05:39      7.47    173.39
16:05:40      7.95    209.78
16:05:41      6.01    175.31
16:05:42      7.04    191.47
16:05:43      6.52    136.06
16:05:44     10.03    250.67
16:05:45      9.48    211.38
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
16:05:46      1.51     31.88
16:05:47      4.32     99.66
16:05:48      0.07      0.14
16:05:49      4.59     95.51
16:05:50      0.00      0.00
16:05:51      3.93    110.01
16:05:52      0.00      0.07
16:05:53      4.59     95.93
16:05:54      0.57      9.83
16:05:55      3.17     86.73
16:05:56      5.75    133.55
16:05:57      3.17     69.87
16:05:58      1.99     44.97
16:05:59      3.17     56.05
16:06:00      3.12     56.77
16:06:01      1.56     28.37
16:06:02      0.47     15.91
16:06:03      1.85     28.51
16:06:04      0.85     28.17
16:06:05      0.61     23.81
16:06:06      3.69     93.48
16:06:07      0.52     12.46
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
16:06:08      5.30    100.02
16:06:09      0.26      2.59
16:06:10      5.85    108.32
16:06:11      0.16      0.00
16:06:12      4.81    109.53
16:06:13      0.00      0.00
16:06:14      5.34    108.22
16:06:15      0.00      0.00
16:06:16      4.78    114.77
16:06:17      0.00      0.00
16:06:18      5.53    111.67
16:06:19      0.00      0.00
16:06:20      4.97    116.62
16:06:21      0.00      0.00
16:06:22      3.74     71.80
16:06:23      0.00      0.00
16:06:24      4.12     74.28
16:06:25      0.00      0.00
16:06:26      5.53    101.55
16:06:27      0.04      0.04
16:06:28      3.93     69.78
16:06:29      0.00      0.00
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
16:06:30      3.74     94.25
16:06:31      0.76     20.72
16:06:32      3.36     85.45
16:06:33      0.80     35.05
16:06:34      2.79     68.27
16:06:35      1.61     45.49
16:06:36      1.94     56.70
16:06:37      2.46     60.17
16:06:38      0.99     46.46
16:06:39      3.22     65.39
16:06:40      1.65     34.10
16:06:41      3.69     79.36
16:06:42      0.61     22.33
16:06:43      3.41     93.42
16:06:44      0.52      9.65
16:06:45      2.93    106.71
16:06:46      0.26      2.65
16:06:47      5.66    112.60
16:06:48      0.00      0.07
16:06:49      3.93    114.24
16:06:50      0.07      0.00
16:06:51      4.21    115.13
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
16:06:52      0.00      0.00
16:06:53      5.44    106.73
16:06:54      0.00      0.00
16:06:55      4.68    116.77
16:06:56      0.00      0.07
16:06:57      5.16    100.85
16:06:58      0.00      0.00
16:06:59      4.68     91.27
16:07:00      0.00      0.21
16:07:01      5.25    112.91
16:07:02      0.00      0.00
16:07:03      3.93     64.38
16:07:04      0.00      0.07
16:07:05      3.64     72.87
16:07:06      0.00      0.00
16:07:07      5.04    104.94
16:07:08      4.35     75.07
16:07:09      4.59     80.40
16:07:10      1.32     32.11
16:07:11      4.11     83.13
16:07:12      0.61     31.08
16:07:13      3.64     65.86
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
16:07:14      3.03     59.30
16:07:15      1.94     37.04
16:07:16      1.04     22.69
16:07:17      2.79     43.04
16:07:18      2.22     43.57
16:07:19      0.80     30.88
16:07:20      4.07     85.71
16:07:21      1.28     18.45
16:07:22      4.55     93.40
16:07:23      0.52     12.47
16:07:24      5.30    104.07
16:07:25      0.26      2.59
16:07:26      4.05     94.17
16:07:27      0.00      0.00
16:07:28      4.78    112.22
16:07:29      0.00      0.00
16:07:30      2.22     59.15
16:07:31      0.00      0.00
16:07:32      3.93    100.10
16:07:33      0.00      0.00
16:07:34      1.75     77.89
16:07:35      0.00      0.00
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
16:07:36      2.22     99.06
16:07:37      0.00      0.00
16:07:38      1.37     71.86
16:07:39      0.00      0.00
16:07:40      1.75     84.32
16:07:41      0.00      0.00
16:07:42      2.03    112.68
16:07:43      0.00      0.00
16:07:44      1.84     84.13
16:07:45      0.00      0.00
16:07:46      2.13     98.44
16:07:47      0.00      0.00
16:07:48      2.22     95.65
16:07:49      0.00      0.00
16:07:50      2.60    110.71
16:07:51      0.00      0.00
16:07:52      2.13    105.42
16:07:53      0.00      0.00
16:07:54      2.22    108.91
16:07:55      0.00      0.00
16:07:56      2.22    113.47
16:07:57      0.04      0.04
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
16:07:58      1.65     92.35
16:07:59      0.47     21.69
16:08:00      1.18     48.54
16:08:01      0.95     62.94
16:08:02      0.42      2.59
16:08:03      0.76     41.86
16:08:04      0.20      0.04
16:08:05      1.40     56.70
16:08:06      0.00      0.00
16:08:07      2.51    117.42
16:08:08      0.00      0.00
16:08:09      2.32    111.35
16:08:10      0.00      0.00
16:08:11      2.03    109.27
16:08:12      0.00      0.00
16:08:13      2.13    109.16
16:08:14      0.00      0.00
16:08:15      2.22    107.32
16:08:16      0.00      0.00
16:08:17      2.51    115.05
16:08:18      0.00      0.00
16:08:19      2.13    110.90
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
16:08:20      0.00      0.00
16:08:21      3.34    166.18
