  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
11:43:12      0.00      0.00
11:43:13      0.00      0.00
11:43:14      0.00      0.14
11:43:15      0.07      0.07
11:43:16      0.00      0.00
11:43:17      0.00      0.35
11:43:18      0.00      0.22
11:43:19      0.00      0.00
11:43:20      0.00      0.00
11:43:21      0.00      0.00
11:43:22      0.00      0.00
11:43:23      0.00      0.00
11:43:24      0.00      0.00
11:43:25      0.00      0.00
11:43:26      0.00      0.00
11:43:27      0.00      0.00
11:43:28      0.00      0.00
11:43:29      0.00      0.07
11:43:30      0.07      0.07
11:43:31      0.00      0.00
11:43:32      0.00      0.00
11:43:33      0.00      0.35
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
11:43:34      0.00      0.22
11:43:35      0.00      0.07
11:43:36      0.00      0.00
11:43:37      0.00      0.00
11:43:38      0.00      0.00
11:43:39      0.00      0.00
11:43:40      0.00      0.00
11:43:41      0.04      0.04
11:43:42     21.18    644.16
11:43:43     32.35    790.13
11:43:44     14.66    603.17
11:43:45     11.55    611.42
11:43:46     12.03    620.62
11:43:47     11.86    632.08
11:43:48     13.07    608.47
11:43:49     11.65    644.00
11:43:50     12.62    599.81
11:43:51     12.26    602.56
11:43:52     12.62    598.14
11:43:53     13.01    714.82
11:43:54     12.77    722.52
11:43:55     13.63    747.31
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
11:43:56     13.06    736.96
11:43:57     13.97    772.41
11:43:58     13.23    820.04
11:43:59     15.17    787.18
11:44:00     14.37    794.63
11:44:01     14.75    798.31
11:44:02     13.54    750.32
11:44:03     15.83    825.97
11:44:04     13.27    798.96
11:44:05     14.78    822.82
11:44:06     12.88    751.23
11:44:07     14.29    827.05
11:44:08     14.46    728.71
11:44:09     14.47    840.33
11:44:10     13.54    683.85
11:44:11     14.99    828.52
11:44:12     13.71    721.04
11:44:13     14.41    853.63
11:44:14     12.47    745.84
11:44:15     14.47    853.64
11:44:16     13.09    731.33
11:44:17     15.08    849.23
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
11:44:18     13.54    738.44
11:44:19     14.80    852.18
11:44:20     12.66    735.82
11:44:21     15.09    852.20
11:44:22     13.00    761.98
11:44:23     14.92    854.12
11:44:24     13.82    759.07
11:44:25     14.47    852.14
11:44:26     14.26    747.30
11:44:27     14.61    855.11
11:44:28     14.70    740.23
11:44:29     13.88    850.68
11:44:30     14.05    736.96
11:44:31     14.06    853.64
11:44:32     14.52    755.02
11:44:33     13.33    821.15
11:44:34     14.56    763.54
11:44:35     13.70    809.33
11:44:36     14.60    774.23
11:44:37     12.94    766.91
11:44:38     14.37    796.03
11:44:39     14.50    785.67
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
11:44:40     15.19    806.33
11:44:41     13.91    782.74
11:44:42     14.18    816.75
11:44:43     13.90    754.68
11:44:44     15.18    828.92
11:44:45     13.35    762.07
11:44:46     14.51    834.42
11:44:47     12.40    742.87
11:44:48     14.55    851.05
11:44:49     14.58    726.62
11:44:50     14.32    852.16
11:44:51     13.01    731.05
11:44:52     13.44    851.05
11:44:53     15.33    742.83
11:44:54     14.35    847.72
11:44:55     15.15    735.49
11:44:56     12.72    815.64
11:44:57     14.04    742.87
11:44:58     14.76    830.01
11:44:59     12.35    754.02
11:45:00     14.56    844.78
11:45:01     13.73    698.92
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
11:45:02     14.06    847.72
11:45:03     14.24    733.28
11:45:04     14.68    852.20
11:45:05     13.71    743.67
11:45:06     14.50    849.18
11:45:07     13.86    734.53
11:45:08     14.08    827.08
11:45:09     14.54    738.65
11:45:10     14.39    847.95
11:45:11     13.63    762.37
11:45:12     12.97    825.59
11:45:13     14.83    767.97
11:45:14     14.14    800.49
11:45:15     14.85    769.83
11:45:16     11.91    733.98
11:45:17     15.92    795.24
11:45:18     13.48    818.18
11:45:19     14.89    807.85
11:45:20     11.64    688.78
11:45:21     15.28    822.62
11:45:22     12.38    667.60
11:45:23     13.83    831.48
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
11:45:24     13.32    656.07
11:45:25     13.29    843.30
11:45:26     12.86    604.04
11:45:27     14.48    841.85
11:45:28     12.76    623.33
11:45:29     11.91    604.04
11:45:30     11.96    630.64
11:45:31     13.06    741.38
11:45:32     13.15    662.12
11:45:33     12.44    624.71
11:45:34     12.81    636.53
11:45:35     12.16    633.58
11:45:36     12.93    691.51
11:45:37     10.45    612.91
11:45:38     13.33    667.56
11:45:39     14.24    847.52
11:45:40     12.62    701.96
11:45:41     13.22    822.47
11:45:42      4.44    147.30
11:45:43      0.00      0.00
11:45:44      0.00      0.00
11:45:45      0.00      0.00
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
11:45:46      0.00      0.00
11:45:47      0.00      0.00
11:45:48      0.00      0.00
11:45:49      0.00      0.00
11:45:50      0.00      0.00
11:45:51      0.00      0.00
11:45:52      0.00      0.00
11:45:53      0.00      0.00
11:45:54      0.00      0.00
11:45:55      0.00      0.00
11:45:56      0.00      0.00
11:45:57      0.00      0.00
11:45:58      0.00      0.00
11:45:59      0.00      0.00
11:46:00      0.00      0.00
11:46:01      0.00      0.00
11:46:02      0.00      0.00
11:46:03      0.00      0.00
11:46:04      0.00      0.00
11:46:05      0.00      0.00
11:46:06      0.00      0.00
11:46:07      0.00      0.00
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
11:46:08      0.00      0.00
11:46:09      0.00      0.00
11:46:10      0.00      0.00
11:46:11      0.00      0.00
11:46:12      0.00      0.00
11:46:13      0.00      0.00
11:46:14      0.00      0.00
11:46:15      0.00      0.00
11:46:16      0.00      0.00
11:46:17      0.00      0.00
11:46:18      0.00      0.00
11:46:19      0.00      0.00
11:46:20      0.00      0.00
11:46:21      0.00      0.00
11:46:22      0.00      0.00
11:46:23      0.00      0.00
11:46:24      0.00      0.00
11:46:25      0.00      0.00
11:46:26      0.00      0.00
11:46:27      0.00      0.00
11:46:28      0.00      0.00
11:46:29      0.00      0.00
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
11:46:30      0.00      0.00
11:46:31      0.00      0.00
