  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
14:35:40      5.84    144.81
14:35:41     13.79    803.06
14:35:42      5.10    284.34
14:35:43     14.00    854.46
14:35:44      6.04    322.31
14:35:45     13.31    794.18
14:35:46      0.86     18.07
14:35:47     13.06    789.70
14:35:48      0.16      2.62
14:35:49     13.70    822.85
14:35:50      0.09      1.25
14:35:51     13.10    778.94
14:35:52      0.85     44.63
14:35:53      8.22    448.34
14:35:54      0.00      0.00
14:35:55     11.31    667.62
14:35:56      3.12    186.98
14:35:57      8.82    453.94
14:35:58      0.00      0.07
14:35:59      8.97    500.11
14:36:00      6.43    384.25
14:36:01      8.32    413.00
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
14:36:02      4.90     61.17
14:36:03      6.80    316.69
14:36:04      7.17    384.45
14:36:05      6.33    346.86
14:36:06     11.93    706.78
14:36:07      5.67    307.70
14:36:08     14.19    855.79
14:36:09      6.20    348.07
14:36:10     10.50    479.95
14:36:11     10.10    336.93
14:36:12      9.51    265.85
14:36:13     10.22    312.41
14:36:14      9.82    298.20
14:36:15      9.03    283.04
14:36:16      8.97    313.43
14:36:17      4.76    102.21
14:36:18      7.80    265.94
14:36:19      8.85    325.75
14:36:20      8.99    302.11
14:36:21      5.72    167.57
14:36:22      7.48    230.88
14:36:23      1.81     48.26
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
14:36:24      2.65     90.67
14:36:25      1.18     34.42
14:36:26      5.20    156.38
14:36:27      2.76     21.65
14:36:28      1.27     51.62
14:36:29      0.42      5.59
14:36:30      3.35    112.01
14:36:31      0.41      0.85
14:36:32      3.29    122.15
14:36:33      0.00      0.00
14:36:34      3.36    115.36
14:36:35      0.00      0.00
14:36:36      3.74    118.27
14:36:37      0.00      0.14
14:36:38      2.98    112.99
14:36:39      0.11      0.04
14:36:40      2.88    117.06
14:36:41      0.00      0.00
14:36:42      3.17    120.20
14:36:43      0.00      0.07
14:36:44      3.64    117.79
14:36:45      0.00      0.00
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
14:36:46      3.36    115.68
14:36:47      0.00      0.00
14:36:48      3.26    115.76
14:36:49      0.00      0.00
14:36:50      3.74    116.49
14:36:51      0.04      0.04
14:36:52      4.68    107.34
14:36:53      0.00      0.00
14:36:54      3.26    120.28
14:36:55      0.00      0.00
14:36:56      2.60    103.70
14:36:57      0.00      0.00
14:36:58      2.22     91.73
