Segment,Actual_Bitrate_Kbps,Quality_Switches,Stall_Duration_Sec,Live_Latency,Playback_Rate
1,681.0,0,0.0,4.32,1.067
2,4758.0,0,0.0,4.234999999999999,1.057
3,4517.0,0,0.0,4.16,1.041
4,5021.0,0,0.0,4.105,1.0299999999999998
5,4861.0,0,0.0,4.0600000000000005,1.0194999999999999
6,2755.0,0,0.0,4.035,1.011
7,3572.0,0,0.0,4.016666666666667,1.0056666666666667
8,5019.0,0,0.0,4.005,1.004
9,4771.0,0,0.0,4.0,1.0
10,4870.0,0,0.0,4.0,1.0
11,4337.0,0,0.0,4.0,1.0
12,2314.0,0,0.0,4.0,1.0
13,4495.0,0,0.0,4.0,1.0
14,3624.0,0,0.0,4.0,1.0
15,4627.0,0,0.0,4.0,1.0
16,3075.0,0,0.0,4.0,1.0
17,3824.0,0,0.0,4.0,1.0
18,3292.0,1,0.0,4.0,1.0
19,3176.0,0,0.0,4.0,1.0
20,3127.0,0,0.0,4.0,1.0
21,3202.0,0,0.0,4.0,1.0
22,3191.0,0,0.0,4.0,1.0
23,3360.0,0,0.0,4.0,1.0
24,3311.0,0,0.0,4.0,1.0
25,3433.0,0,0.0,4.0,1.0
26,3420.0,0,0.0,4.0,1.0
27,1012.0,0,0.0,4.0,1.0
28,1466.0,1,0.0,4.0,1.0
29,3253.0,1,0.0,4.0,1.0
30,3289.0,0,0.0,4.0,1.0
31,3348.0,0,0.0,4.005,1.0
32,3176.0,0,0.0,4.0,1.0
33,3264.0,0,0.0,4.005,1.0
34,3309.0,0,0.0,4.01,1.0
35,3680.0,0,0.224,4.01,1.0
36,3906.0,0,0.5730000000000001,4.18,1.043
37,2152.0,0,0.0,4.125,1.034
38,2762.0,0,0.0,4.07,1.02
39,3235.0,0,0.0,4.045,1.014
40,2371.0,0,0.0,4.025,1.007
41,3013.0,0,0.0,4.01,1.005
42,3142.0,0,0.0,4.0,1.003
43,3057.0,0,0.0,4.0,1.003
44,3090.0,0,0.0,3.99,1.003
45,3097.0,0,0.0,3.99,1.001
46,3137.0,0,0.0,3.99,0.999
47,3128.0,0,0.0,3.995,0.999
48,3150.0,0,0.0,4.0,0.999
49,3137.0,0,0.0,4.0,0.999
50,3692.0,0,0.0,4.0,0.999
51,3387.0,0,0.0,4.01,0.999
52,3539.0,0,0.3154999999999998,4.04,1.012
53,3268.0,0,0.5090000000000001,4.12,1.016
54,3682.0,0,0.7950000000000002,4.289999999999999,1.0
55,3622.0,0,1.0068333333333332,4.543333333333333,1.0233333333333334
56,3720.0,0,0.8856666666666668,4.88,1.0
57,2402.0,0,0.0,4.73,1.098
58,3125.0,0,0.0,4.59,1.093
59,1519.0,1,0.08766666666666723,4.42,1.056
60,3153.0,1,0.4813333333333327,4.324999999999999,1.069
61,3447.0,0,0.718,4.35,1.072
62,3191.0,0,0.4004999999999992,4.375,1.041
63,3456.0,0,0.5360000000000014,4.54,1.0455
64,2610.0,0,0.13049999999999962,4.4350000000000005,1.0815000000000001
65,2952.0,0,0.0,4.29,1.0625
66,3255.0,0,0.0,4.18,1.0470000000000002
67,3102.0,0,0.2944999999999993,4.12,1.014
68,3328.0,0,0.17800000000000082,4.135,1.02
69,3422.0,0,0.6630000000000003,4.26,1.029
70,3595.0,0,0.5399999999999991,4.285,1.0305
71,2284.0,0,0.0625,4.1899999999999995,1.045
72,3176.0,0,0.0,4.13,1.031
73,3057.0,0,0.03633333333333333,4.079999999999999,1.021
74,2302.0,0,0.07266666666666666,4.035,1.012
75,3824.0,1,0.0,4.03,1.007
76,4867.0,0,0.0,4.015,1.005
77,3208.0,0,0.0,4.005,1.003
78,4182.0,0,0.0,4.0,1.003
79,3688.0,0,0.0,4.0,1.003
80,4385.0,0,0.0,3.99,1.001
81,4547.0,0,0.0,3.99,0.999
82,4593.0,0,0.0,4.0,0.999
83,4549.0,0,0.0,4.0,0.999
84,4701.0,0,0.0,4.0,0.999
85,4358.0,0,0.0,4.0,0.999
86,1230.0,0,0.0,4.005,0.999
87,1466.0,0,0.0,4.01,0.999
88,4083.0,0,0.0,4.01,1.003
