time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo,ecn_ect1,ecn_ce,prague_alpha
0.007,15360,10,0,21.5,20.3,20.3,22.3,6.6,893729,5,1,1,prague,4,0,0.000
0.006,15360,10,0,23.2,28.8,20.3,28.8,6.6,828085,7,1,1,prague,7,0,0.000
0.006,15360,10,0,23.7,24.0,20.3,28.8,2.7,809989,14,1,1,prague,14,0,0.000
0.006,15360,10,0,24.1,26.7,20.3,28.8,2.8,797408,15,1,1,prague,15,0,0.000
0.027,18208,12,12960,24.4,26.4,20.3,28.8,2.7,933858,26,1,1,prague,17,0,0.000
0.030,21056,14,15840,24.2,23.3,20.3,28.8,2.3,1085808,30,1,1,prague,19,0,0.000
0.034,21056,14,18720,24.3,24.4,20.3,28.8,1.7,1084913,34,1,1,prague,21,0,0.000
0.038,21056,14,18720,24.2,24.1,20.3,28.8,1.4,1085987,36,1,1,prague,23,0,0.000
0.040,23904,16,18720,24.2,23.8,20.3,28.8,1.1,1235374,38,1,1,prague,25,0,0.000
0.047,26752,18,21600,23.7,20.2,20.2,28.8,1.8,1411446,42,1,1,prague,27,0,0.000
0.048,29600,20,24480,23.5,21.8,20.2,28.8,1.8,1577556,46,1,1,prague,29,0,0.000
0.052,29600,20,27360,23.3,22.0,20.2,28.8,1.8,1590303,50,1,1,prague,31,0,0.000
0.055,32448,22,27360,23.3,23.2,20.2,28.8,1.3,1744441,52,1,1,prague,33,0,0.000
0.059,35296,24,30240,23.3,24.0,20.2,28.8,1.2,1890074,56,1,1,prague,35,0,0.000
0.062,38144,26,33120,23.5,24.3,20.2,28.8,1.1,2032568,60,1,1,prague,37,0,0.000
0.065,40992,28,36000,23.7,25.4,20.2,28.8,1.3,2162572,64,1,1,prague,39,0,0.000
0.069,43840,30,38880,24.1,26.6,20.2,28.8,1.7,2278112,68,1,1,prague,41,0,0.000
0.072,46688,32,41760,24.2,25.1,20.2,28.8,1.6,2412666,72,1,1,prague,43,0,0.000
0.075,49536,34,44640,24.7,28.6,20.2,28.8,2.3,2503234,76,1,1,prague,45,0,0.000
0.079,52384,36,47520,25.4,30.4,20.2,30.4,3.1,2573393,80,1,1,prague,47,0,0.000
0.082,55232,38,50400,26.3,32.3,20.2,32.3,4.0,2625194,84,1,1,prague,49,0,0.000
0.086,58080,40,53280,27.2,33.8,20.2,33.8,4.9,2665589,88,1,1,prague,51,0,0.000
0.089,60928,42,56160,28.1,33.8,20.2,33.8,5.3,2714667,92,1,1,prague,53,0,0.000
0.005,18077,12,55,55.1,30.6,20.2,71.1,14.6,328111,100,1,1,prague,59,40,0.928
0.005,18114,12,0,51.5,26.6,20.2,71.1,18.1,351550,101,1,1,prague,61,40,0.928
0.026,10487,7,10080,48.3,25.4,20.2,71.1,20.1,375310,110,1,1,prague,63,40,0.869
0.029,10729,7,8640,45.1,23.4,20.2,71.1,21.3,375310,111,1,1,prague,65,40,0.869
0.032,10968,7,8640,42.0,20.3,20.2,71.1,22.2,375310,113,1,1,prague,67,40,0.869
0.040,11204,7,8640,39.3,20.2,20.2,71.1,22.1,375310,115,1,1,prague,69,40,0.869
0.046,11438,7,8640,36.9,20.2,20.2,71.1,21.4,375310,117,1,1,prague,71,40,0.869
0.052,7543,5,5760,33.0,20.2,20.2,71.1,18.8,375310,119,1,1,prague,75,40,0.814
0.060,7900,5,5760,31.4,20.2,20.2,71.1,17.3,375310,121,1,1,prague,77,40,0.814
0.066,8244,5,5760,30.0,20.3,20.2,71.1,15.7,375310,123,1,1,prague,79,40,0.814
0.081,6129,4,2880,27.7,20.3,20.2,71.1,12.8,375310,125,1,1,prague,83,40,0.763
0.091,6583,4,4320,26.8,20.2,20.2,71.1,11.5,375310,129,1,1,prague,85,40,0.763
0.106,5230,3,2880,26.2,21.9,20.2,71.1,9.8,375310,131,1,1,prague,88,40,0.715
0.117,5772,4,2880,25.4,20.2,20.2,71.1,8.9,375310,133,1,1,prague,90,40,0.715
