  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
12:05:33      0.00      0.00
12:05:34      0.00      0.00
12:05:35      0.07      0.07
12:05:36      0.00      0.20
12:05:37      0.00      0.00
12:05:38      0.00      0.07
12:05:39      0.00      0.43
12:05:40      0.00      0.00
12:05:41      0.00      0.00
12:05:42      0.00      0.00
12:05:43      0.00      0.00
12:05:44      0.00      0.00
12:05:45      0.00      0.00
12:05:46      0.00      0.00
12:05:47      0.00      0.00
12:05:48      0.00      0.00
12:05:49      0.00      0.00
12:05:50      0.07      0.00
12:05:51      0.00      0.07
12:05:52      0.00      0.14
12:05:53      0.00      0.00
12:05:54      0.00      0.07
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
12:05:55      0.00      0.43
12:05:56      0.00      0.07
12:05:57      0.00      0.00
12:05:58      0.00      0.00
12:05:59      0.00      0.00
12:06:00      0.00      0.00
12:06:01      0.00      0.00
12:06:02      0.04      0.04
12:06:03     14.26    402.86
12:06:04     20.22    772.36
12:06:05     14.12    608.44
12:06:06     14.22    788.67
12:06:07     14.73    608.84
12:06:08      9.51    438.59
12:06:09     10.33    395.79
12:06:10      9.77    423.86
12:06:11     11.63    560.12
12:06:12     14.40    692.55
12:06:13     10.24    453.38
12:06:14     14.96    699.25
12:06:15     10.06    434.22
12:06:16     10.12    398.97
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
12:06:17      9.05    426.79
12:06:18     13.47    714.82
12:06:19     10.42    440.51
12:06:20     14.45    756.59
12:06:21     10.24    394.47
12:06:22     12.88    649.83
12:06:23     12.16    539.07
12:06:24     13.79    840.34
12:06:25     11.94    532.01
12:06:26     14.96    835.93
12:06:27     11.74    413.95
12:06:28     12.94    733.96
12:06:29     10.92    438.96
12:06:30     13.07    800.45
12:06:31     13.73    505.24
12:06:32     12.47    604.01
12:06:33     12.58    568.83
12:06:34     13.64    846.25
12:06:35     14.15    567.14
12:06:36     11.78    504.94
12:06:37     12.53    589.68
12:06:38     14.33    801.96
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
12:06:39     13.16    592.21
12:06:40     10.14    422.38
12:06:41     11.96    494.99
12:06:42     11.89    609.96
12:06:43     15.07    654.28
12:06:44     11.17    521.34
12:06:45     14.07    658.99
12:06:46     11.13    534.63
12:06:47     15.19    701.41
12:06:48     11.98    694.79
12:06:49     15.33    733.85
12:06:50     12.20    716.20
12:06:51     15.78    750.68
12:06:52     12.05    634.96
12:06:53     15.61    770.93
12:06:54     13.07    624.72
12:06:55     15.03    799.49
12:06:56     12.23    589.85
12:06:57     14.86    812.79
12:06:58     13.29    576.10
12:06:59     14.43    843.50
12:07:00     12.46    508.04
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
12:07:01     14.57    847.69
12:07:02     13.28    595.31
12:07:03     15.84    852.37
12:07:04     13.16    599.59
12:07:05     15.59    853.60
12:07:06     13.72    589.29
12:07:07     14.49    840.81
12:07:08     13.17    555.60
12:07:09     13.75    819.64
12:07:10     14.10    567.06
12:07:11     14.61    831.47
12:07:12     13.33    578.93
12:07:13     13.64    793.04
12:07:14     14.17    599.53
12:07:15     14.55    830.61
12:07:16     14.67    620.30
12:07:17     14.28    819.67
12:07:18     15.05    636.71
12:07:19     13.34    773.96
12:07:20     15.26    645.38
12:07:21     13.21    793.09
12:07:22     14.97    674.92
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
12:07:23     13.32    789.08
12:07:24     15.53    689.68
12:07:25     12.00    626.82
12:07:26     15.08    720.70
12:07:27     12.09    608.53
12:07:28     15.05    744.86
12:07:29     12.22    599.60
12:07:30     16.01    767.95
12:07:31     13.49    704.92
12:07:32     14.87    787.41
12:07:33     12.16    604.04
12:07:34     13.91    812.26
12:07:35     14.27    679.31
12:07:36     15.46    772.95
12:07:37     13.04    595.16
12:07:38     15.66    849.85
12:07:39     13.23    625.30
12:07:40     15.89    849.23
12:07:41     12.18    496.35
12:07:42     13.89    835.91
12:07:43     12.23    485.78
12:07:44     13.20    832.90
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
12:07:45     12.72    561.51
12:07:46     14.20    849.19
12:07:47     13.86    564.17
12:07:48     14.81    831.48
12:07:49     13.34    550.93
12:07:50     11.84    602.55
12:07:51     13.41    569.05
12:07:52     14.07    793.07
12:07:53     13.33    574.56
12:07:54     11.60    600.15
12:07:55     12.85    603.16
12:07:56     10.32    556.78
12:07:57     12.50    621.78
12:07:58     11.58    516.90
12:07:59     14.15    659.30
12:08:00     10.15    511.00
12:08:01     14.23    670.50
12:08:02     13.21    738.43
12:08:03      4.00    164.99
12:08:04      0.00      0.00
12:08:05      0.00      0.00
12:08:06      0.00      0.00
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
12:08:07      0.00      0.00
12:08:08      0.00      0.00
12:08:09      0.00      0.00
12:08:10      0.00      0.00
12:08:11      0.00      0.00
12:08:12      0.00      0.00
12:08:13      0.00      0.00
12:08:14      0.00      0.00
12:08:15      0.00      0.00
12:08:16      0.00      0.00
12:08:17      0.00      0.00
12:08:18      0.00      0.00
12:08:19      0.00      0.00
12:08:20      0.00      0.00
12:08:21      0.00      0.00
12:08:22      0.00      0.00
12:08:23      0.00      0.00
12:08:24      0.00      0.00
12:08:25      0.00      0.00
12:08:26      0.00      0.00
12:08:27      0.00      0.00
12:08:28      0.00      0.00
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
12:08:29      0.00      0.00
12:08:30      0.00      0.00
12:08:31      0.00      0.00
12:08:32      0.00      0.00
12:08:33      0.00      0.00
12:08:34      0.00      0.00
12:08:35      0.00      0.00
12:08:36      0.00      0.00
12:08:37      0.00      0.00
12:08:38      0.00      0.00
12:08:39      0.00      0.00
12:08:40      0.00      0.00
12:08:41      0.00      0.00
12:08:42      0.00      0.00
12:08:43      0.00      0.00
12:08:44      0.00      0.00
12:08:45      0.00      0.00
12:08:46      0.00      0.00
12:08:47      0.00      0.00
12:08:48      0.00      0.00
12:08:49      0.00      0.00
12:08:50      0.00      0.00
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
12:08:51      0.00      0.00
12:08:52      0.00      0.00
