  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
13:06:36      0.00      0.00
13:06:37      0.00      0.00
13:06:38      0.00      0.21
13:06:39      0.07      0.07
13:06:40      0.00      0.07
13:06:41      0.00      0.00
13:06:42      0.00      0.24
13:06:43      0.00      0.00
13:06:44      0.00      0.00
13:06:45      0.00      0.00
13:06:46      0.00      0.00
13:06:47      0.00      0.00
13:06:48      0.00      0.00
13:06:49      0.00      0.00
13:06:50      0.00      0.00
13:06:51      0.00      0.00
13:06:52      0.00      0.00
13:06:53      0.00      0.07
13:06:54      0.07      0.14
13:06:55      0.00      0.00
13:06:56      0.00      0.07
13:06:57      0.00      0.00
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
13:06:58      0.00      0.31
13:06:59      0.00      0.00
13:07:00      0.00      0.00
13:07:01      0.00      0.00
13:07:02      0.00      0.00
13:07:03      0.00      0.00
13:07:04      0.00      0.00
13:07:05      0.04      0.04
13:07:06     14.10    520.22
13:07:07     16.87    549.39
13:07:08     10.90    542.01
13:07:09     11.65    517.21
13:07:10      9.61    503.61
13:07:11     13.82    677.88
13:07:12     10.75    506.56
13:07:13      9.03    561.48
13:07:14      7.85    547.92
13:07:15     10.98    567.13
13:07:16      8.74    431.24
13:07:17     16.34    747.64
13:07:18     10.18    568.60
13:07:19     12.36    549.41
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
13:07:20      9.48    549.62
13:07:21     11.12    586.34
13:07:22     10.97    565.64
13:07:23     12.55    614.64
13:07:24     11.92    613.21
13:07:25      8.81    494.90
13:07:26     13.15    753.57
13:07:27      9.44    565.77
13:07:28     13.43    671.99
13:07:29      9.06    580.49
13:07:30     10.86    623.74
13:07:31      9.79    561.23
13:07:32     10.25    828.55
13:07:33     10.51    565.65
13:07:34     15.11    709.17
13:07:35     10.69    592.23
13:07:36     11.86    688.23
13:07:37     11.16    611.50
13:07:38     12.55    658.93
13:07:39     13.61    633.58
13:07:40     13.64    775.38
13:07:41      9.79    533.15
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
13:07:42     12.07    537.84
13:07:43     11.56    562.68
13:07:44     10.21    536.63
13:07:45     11.98    543.51
13:07:46      9.12    440.12
13:07:47     13.45    743.06
13:07:48     10.06    586.31
13:07:49     10.93    539.06
13:07:50      9.65    505.09
13:07:51      8.67    472.94
13:07:52      8.04    524.29
13:07:53      8.98    587.86
13:07:54     11.51    638.03
13:07:55     12.00    602.84
13:07:56     12.26    635.05
13:07:57      9.11    570.09
13:07:58     13.41    686.75
13:07:59      9.30    571.78
13:08:00     10.58    670.50
13:08:01     11.30    676.41
13:08:02     12.60    570.08
13:08:03      9.71    548.13
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
13:08:04     10.73    565.64
13:08:05     15.86    853.63
13:08:06      9.80    639.49
13:08:07     12.12    574.76
13:08:08     11.12    539.06
13:08:09      9.45    496.22
13:08:10     10.48    549.79
13:08:11     11.34    629.15
13:08:12      9.50    549.90
13:08:13     10.30    595.19
13:08:14     10.56    494.75
13:08:15     11.52    530.19
13:08:16     13.78    791.89
13:08:17     10.73    472.60
13:08:18     12.17    773.91
13:08:19      8.87    454.88
13:08:20     11.67    555.54
13:08:21      9.75    561.76
13:08:22     10.32    491.81
13:08:23     11.84    679.37
13:08:24      8.45    577.53
13:08:25     11.67    542.34
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
13:08:26      9.86    532.08
13:08:27     13.53    674.93
13:08:28     10.10    528.73
13:08:29     13.80    815.27
13:08:30      7.99    549.78
13:08:31     11.37    689.76
13:08:32     12.40    609.96
13:08:33     11.21    571.60
13:08:34      9.20    571.99
13:08:35     12.71    657.34
13:08:36     10.75    656.23
13:08:37     11.23    629.76
13:08:38     12.40    623.24
13:08:39     11.54    648.35
13:08:40     11.51    680.02
13:08:41      7.32    590.75
13:08:42     10.35    632.10
13:08:43     12.62    620.29
13:08:44     12.11    693.01
13:08:45     10.63    570.08
13:08:46     13.37    735.49
13:08:47     10.89    552.35
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
13:08:48      9.84    620.54
13:08:49     11.69    524.30
13:08:50     11.22    701.51
13:08:51     10.58    562.69
13:08:52     13.43    688.51
13:08:53     11.37    521.34
13:08:54     13.18    725.17
13:08:55      8.80    567.19
13:08:56     11.59    734.32
13:08:57      9.82    485.89
13:08:58     12.22    749.51
13:08:59      9.70    570.09
13:09:00     12.81    680.84
13:09:01     12.09    577.76
13:09:02     11.90    643.92
13:09:03     10.99    537.58
13:09:04     14.36    852.16
13:09:05      8.10    502.59
13:09:06      6.45    261.10
13:09:07      0.00      0.00
13:09:08      0.00      0.00
13:09:09      0.00      0.00
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
13:09:10      0.00      0.00
13:09:11      0.00      0.00
13:09:12      0.00      0.00
13:09:13      0.00      0.00
13:09:14      0.00      0.00
13:09:15      0.00      0.00
13:09:16      0.00      0.00
13:09:17      0.00      0.00
13:09:18      0.00      0.00
13:09:19      0.00      0.00
13:09:20      0.00      0.00
13:09:21      0.00      0.00
13:09:22      0.00      0.00
13:09:23      0.00      0.00
13:09:24      0.00      0.00
13:09:25      0.00      0.00
13:09:26      0.00      0.00
13:09:27      0.00      0.00
13:09:28      0.00      0.00
13:09:29      0.00      0.00
13:09:30      0.00      0.00
13:09:31      0.00      0.00
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
13:09:32      0.00      0.00
13:09:33      0.00      0.00
13:09:34      0.00      0.00
13:09:35      0.00      0.00
13:09:36      0.00      0.00
13:09:37      0.00      0.00
13:09:38      0.00      0.00
13:09:39      0.00      0.00
13:09:40      0.00      0.00
13:09:41      0.00      0.00
13:09:42      0.00      0.00
13:09:43      0.00      0.00
13:09:44      0.00      0.00
13:09:45      0.00      0.00
13:09:46      0.00      0.00
13:09:47      0.00      0.00
13:09:48      0.00      0.00
13:09:49      0.00      0.00
13:09:50      0.00      0.00
13:09:51      0.00      0.00
13:09:52      0.00      0.00
13:09:53      0.00      0.00
  Time         s2-eth3      
HH:MM:SS   KB/s in  KB/s out
13:09:54      0.00      0.00
13:09:55      0.00      0.00
