  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
13:06:36      3.61     85.36
13:06:37      8.94    330.42
13:06:38     14.37    765.02
13:06:39     13.70    829.34
13:06:40     11.35    689.36
13:06:41      7.24    420.82
13:06:42     14.02    850.27
13:06:43      6.48    374.15
13:06:44     13.53    825.00
13:06:45      5.72    327.89
13:06:46     14.01    854.95
13:06:47      6.19    354.24
13:06:48     13.79    830.25
13:06:49     14.18    855.24
13:06:50     13.79    824.42
13:06:51     11.26    683.74
13:06:52      8.56    500.07
13:06:53     10.76    648.68
13:06:54      7.80    455.32
13:06:55     13.91    847.16
13:06:56      7.05    410.37
13:06:57     11.07    674.35
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
13:06:58      6.29    367.17
13:06:59     11.55    697.79
13:07:00      5.63    322.12
13:07:01     14.00    854.41
13:07:02      6.01    345.80
13:07:03      6.34    377.85
13:07:04      4.12    231.27
13:07:05     12.21    738.27
13:07:06      3.17    154.42
13:07:07      7.96    298.09
13:07:08      8.91    305.27
13:07:09      9.94    325.54
13:07:10     10.17    344.08
13:07:11      4.07    131.25
13:07:12      8.56    346.69
13:07:13      9.51    289.56
13:07:14      9.81    306.57
13:07:15      7.48    279.01
13:07:16     11.11    412.47
13:07:17      3.66    107.20
13:07:18      7.94    286.11
13:07:19     10.13    300.92
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
13:07:20      9.95    300.66
13:07:21      7.93    268.74
13:07:22      9.04    289.11
13:07:23      7.29    239.98
13:07:24      5.16    171.21
13:07:25     10.67    358.60
13:07:26      3.64    102.18
13:07:27      8.80    287.89
13:07:28      5.65    177.40
13:07:29      7.94    274.75
13:07:30      7.57    229.68
13:07:31      9.32    293.24
13:07:32      0.47     13.71
13:07:33      8.28    288.87
13:07:34      4.54    133.46
13:07:35      7.05    262.85
13:07:36      5.34    133.94
13:07:37      6.95    242.61
13:07:38      8.14    196.84
13:07:39      6.48    221.03
13:07:40      2.05     69.46
13:07:41      7.53    320.98
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
13:07:42      9.18    306.57
13:07:43      8.09    292.15
13:07:44      9.85    318.24
13:07:45      9.91    277.66
13:07:46     10.07    412.71
13:07:47      2.81     88.26
13:07:48      6.96    267.31
13:07:49      9.19    315.42
13:07:50     10.33    342.81
13:07:51     10.29    375.37
13:07:52     10.57    328.27
13:07:53      9.45    267.71
13:07:54      6.15    204.25
13:07:55      8.47    249.84
13:07:56      5.96    197.82
13:07:57      8.09    284.54
13:07:58      5.01    166.30
13:07:59      7.43    283.08
13:08:00      5.36    178.09
13:08:01      5.35    177.79
13:08:02      8.89    271.76
13:08:03      9.10    300.83
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
13:08:04      8.62    289.55
13:08:05      0.04      0.04
13:08:06      5.72    215.14
13:08:07      8.68    279.18
13:08:08     10.19    315.34
13:08:09      9.56    352.90
13:08:10     10.55    304.27
13:08:11      5.01    173.48
13:08:12      8.28    304.76
13:08:13      7.65    259.42
13:08:14     10.08    358.90
13:08:15      9.94    319.49
13:08:16      2.13     62.66
13:08:17     10.03    383.29
13:08:18      2.00     59.56
13:08:19     10.88    400.44
13:08:20      8.30    286.43
13:08:21      8.66    288.35
13:08:22     10.98    362.98
13:08:23      3.74    147.33
13:08:24      9.51    277.23
13:08:25      8.40    312.61
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
13:08:26      9.35    316.11
13:08:27      3.50    114.83
13:08:28      9.14    309.58
13:08:29      0.47     11.89
13:08:30      9.14    305.07
13:08:31      5.68    164.66
13:08:32      7.05    234.09
13:08:33      7.38    258.15
13:08:34      7.94    281.92
13:08:35      6.43    193.15
13:08:36      5.82    196.43
13:08:37      6.44    225.70
13:08:38      6.76    231.04
13:08:39      6.72    188.21
13:08:40      6.01    174.67
13:08:41      6.16    239.67
13:08:42      5.91    222.37
13:08:43      7.76    198.36
13:08:44      4.30    139.97
13:08:45      9.28    284.99
13:08:46      4.21    118.33
13:08:47     10.60    303.68
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
13:08:48      4.82    192.84
13:08:49      9.46    331.06
13:08:50      4.40    140.98
13:08:51     10.03    289.22
13:08:52      4.21    137.88
13:08:53      9.75    333.95
13:08:54      2.89    103.12
13:08:55      8.99    286.24
13:08:56      4.02    120.84
13:08:57     10.50    370.09
13:08:58      3.08     98.16
13:08:59      8.52    284.80
13:09:00      6.01    173.77
13:09:01      8.14    276.12
13:09:02      6.52    203.79
13:09:03      8.11    292.64
13:09:04      0.26      2.63
13:09:05      9.73    350.15
13:09:06     11.07    323.82
13:09:07     11.06    526.29
13:09:08      0.00      0.00
13:09:09      9.70    572.20
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
13:09:10     10.79    654.79
13:09:11      8.95    527.72
13:09:12     10.50    637.45
13:09:13      8.18    481.24
13:09:14     14.78    612.13
13:09:15     10.83    638.34
13:09:16     13.89    831.63
13:09:17     13.96    827.56
13:09:18     12.96    788.84
13:09:19      1.75     86.56
13:09:20     14.00    854.38
13:09:21      6.86    394.86
13:09:22     14.01    853.51
13:09:23      6.01    338.36
13:09:24     13.81    847.14
13:09:25      6.88    406.04
13:09:26     13.33    802.53
13:09:27      5.20    316.56
13:09:28     12.72    757.21
13:09:29      5.68    338.87
13:09:30     10.17    598.10
13:09:31      0.04      0.04
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
13:09:32     11.21    664.72
13:09:33      8.27    494.70
13:09:34     10.46    621.51
13:09:35      5.21    313.85
13:09:36      9.79    578.12
13:09:37     10.12    615.24
13:09:38      9.04    534.64
13:09:39      4.35    259.40
13:09:40      8.28    488.36
13:09:41      8.33    498.23
13:09:42      7.62    445.00
13:09:43     13.35    810.37
13:09:44      6.86    398.72
13:09:45      7.10    429.41
13:09:46      6.20    353.92
13:09:47     11.93    725.18
13:09:48      5.44    310.55
13:09:49     10.60    641.11
13:09:50      4.68    267.18
13:09:51     14.01    853.42
13:09:52      4.11    230.44
13:09:53     14.00    854.40
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
13:09:54      4.87    273.65
13:09:55     14.01    854.78
