Segment,Actual_Bitrate_Kbps,Quality_Switches,Stall_Duration_Sec,Live_Latency,Playback_Rate
1,470.0,0,0.0,4.26,1.058
2,3756.0,0,0.0,4.1850000000000005,1.045
3,4363.0,0,0.0,4.115,1.029
4,4758.0,0,0.0,4.0600000000000005,1.0185
5,4517.0,0,0.0,4.03,1.0096666666666667
6,5021.0,0,0.0,4.01,1.005
7,4861.0,0,0.0,4.01,1.003
8,2755.0,0,0.0,4.0,1.003
9,3572.0,0,0.0,3.9966666666666666,1.003
10,5019.0,0,0.0,3.99,1.001
11,4771.0,0,0.0,3.99,0.999
12,4870.0,0,0.0,3.995,0.999
13,4337.0,0,0.0,4.0,0.999
14,2314.0,0,0.0,4.0,0.999
15,4495.0,0,0.0,4.0,0.999
16,3624.0,0,0.0,4.005,0.999
17,4627.0,0,0.0,4.01,0.999
18,3075.0,0,0.0,4.01,1.003
19,3824.0,0,0.0,4.0,1.003
20,4867.0,0,0.0,4.0,1.003
21,3208.0,0,0.0,3.99,1.003
22,4182.0,0,0.0,3.99,0.999
23,3688.0,0,0.0,3.995,0.999
24,4385.0,0,0.0,4.0,0.999
25,4547.0,0,0.0,4.0,0.999
26,4593.0,0,0.0,4.0,0.999
27,4549.0,0,0.0,4.005,0.999
28,4701.0,0,0.0,4.01,0.999
29,4358.0,0,0.0,4.01,1.003
30,1230.0,0,0.0,4.0,1.003
31,1466.0,0,0.0,3.9966666666666666,1.003
32,4083.0,0,0.0,3.99,1.001
33,4831.0,0,0.0,3.99,0.999
34,5070.0,0,0.0,3.995,0.999
35,4687.0,0,0.0,4.0,0.999
36,4765.0,0,0.0,4.0,0.999
37,4680.0,0,0.0,4.0,0.999
38,4674.0,0,0.0,4.01,0.999
39,4717.0,0,0.0,4.01,0.999
40,3527.0,0,0.0,4.01,1.001
41,3229.0,0,0.0,4.005,1.003
42,4406.0,0,0.0,4.0,1.003
43,3084.0,0,0.0,3.9933333333333336,1.003
44,4777.0,0,0.0,3.99,0.999
45,4977.0,0,0.0,3.99,0.999
46,4616.0,0,0.0,4.0,0.999
47,5090.0,0,0.0,4.0,0.999
48,4480.0,0,0.0,4.0,0.999
49,4927.0,0,0.0,4.0,0.999
50,4653.0,0,0.0,4.01,0.999
51,4864.0,0,0.0,4.01,1.001
52,3780.0,0,0.0,4.005,1.003
53,4941.0,0,0.0,4.0,1.003
54,4769.0,0,0.0,3.995,1.003
55,4454.0,0,0.0,3.99,1.001
56,5050.0,0,0.0,3.99,0.999
57,4205.0,0,0.0,3.995,0.999
58,4126.0,0,0.0,4.0,0.999
59,4817.0,0,0.0,4.0,0.999
60,2546.0,0,0.0,4.0,0.999
61,3756.0,0,0.0,4.005,0.999
62,4363.0,0,0.0,4.01,0.999
63,4758.0,0,0.0,4.006666666666667,1.003
64,4517.0,0,0.0,4.0,1.003
65,5021.0,0,0.0,3.995,1.003
66,4861.0,0,0.0,3.99,1.003
67,2755.0,0,0.0,3.99,0.999
68,3572.0,0,0.0,3.9933333333333336,0.999
69,5019.0,0,0.0,4.0,0.999
70,4771.0,0,0.0,4.0,0.999
71,4870.0,0,0.0,4.0,0.999
72,4337.0,0,0.0,4.0,0.999
73,4249.0,0,0.0,4.01,0.999
74,2314.0,0,0.0,4.01,1.0003333333333333
75,4495.0,0,0.0,4.005,1.003
76,3624.0,0,0.0,4.0,1.003
77,4627.0,0,0.0,3.995,1.003
78,3075.0,0,0.0,3.99,1.001
79,3824.0,0,0.0,3.99,0.999
80,4867.0,0,0.0,3.99,0.999
81,3208.0,0,0.0,4.0,0.999
82,4182.0,0,0.0,4.0,0.999
83,3688.0,0,0.0,4.0,0.999
84,4385.0,0,0.0,4.0,0.999
85,4547.0,0,0.0,4.01,0.999
86,4593.0,0,0.0,4.01,1.001
87,4549.0,0,0.0,4.003333333333333,1.003
88,4701.0,0,0.0,4.0,1.003
89,4358.0,0,0.0,3.99,1.003
