  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
18:51:09      6.25    164.35
18:51:10     12.72    773.87
18:51:11     13.90    816.15
18:51:12     12.54    812.43
18:51:13     13.06    838.83
18:51:14      6.67    404.28
18:51:15     13.06    834.12
18:51:16      6.60    396.57
18:51:17     11.71    700.36
18:51:18      0.00      0.00
18:51:19     11.96    734.31
18:51:20      3.03    172.92
18:51:21     11.31    685.65
18:51:22      9.28    589.07
18:51:23     11.02    655.41
18:51:24      8.52    556.11
18:51:25      9.99    607.59
18:51:26     10.12    629.26
18:51:27      9.33    560.51
18:51:28     13.51    822.26
18:51:29     13.36    817.72
18:51:30      9.19    568.22
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
18:51:31      0.26      2.98
18:51:32     12.94    816.18
18:51:33      5.06    322.42
18:51:34     12.44    766.15
18:51:35      2.56    153.75
18:51:36     11.59    709.97
18:51:37      7.19    465.98
18:51:38     10.93    681.57
18:51:39      1.33     99.76
18:51:40      8.75    187.79
18:51:41      8.89    244.89
18:51:42     10.00    247.95
18:51:43      7.57    229.75
18:51:44      7.42    204.25
18:51:45     10.31    253.87
18:51:46      6.10    199.41
18:51:47      8.89    255.94
18:51:48      9.14    242.50
18:51:49      9.06    255.88
18:51:50      8.80    240.13
18:51:51      6.95    147.02
18:51:52      7.95    235.58
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
18:51:53      9.70    222.51
18:51:54      8.52    238.70
18:51:55      7.36    243.83
18:51:56      9.18    230.40
18:51:57      6.86    186.77
18:51:58      9.09    230.62
18:51:59      8.05    236.26
18:52:00      7.93    205.72
18:52:01      2.24     69.40
18:52:02      5.60    117.56
18:52:03      0.76     33.39
18:52:04      4.12    111.13
18:52:05      3.50     66.87
18:52:06      4.12     87.64
18:52:07      8.33    232.98
18:52:08      8.19    185.00
18:52:09      9.84    245.17
18:52:10      6.93    206.19
18:52:11      4.54    159.40
18:52:12      1.75     46.78
18:52:13      7.07    167.05
18:52:14      1.75     35.45
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
18:52:15      8.42    224.54
18:52:16      7.21    182.78
18:52:17      7.66    181.55
18:52:18      0.61     16.71
18:52:19      6.69    192.07
18:52:20      0.42      2.59
18:52:21      9.08    236.10
18:52:22      8.96    241.47
18:52:23      6.07    141.90
18:52:24      0.00      0.00
18:52:25      8.18    219.86
18:52:26      5.62    140.05
18:52:27      8.38    202.00
18:52:28      7.38    226.33
18:52:29      9.22    172.75
18:52:30      5.77    146.33
18:52:31      8.28    176.95
18:52:32      8.04    232.69
18:52:33     10.36    243.54
18:52:34      7.47    236.82
18:52:35      8.31    232.17
18:52:36      8.80    236.03
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
18:52:37      8.63    221.48
18:52:38      8.59    236.15
18:52:39      6.45    189.12
18:52:40      7.29    229.59
18:52:41      6.01    160.62
18:52:42      8.89    233.33
18:52:43      6.07    183.76
18:52:44      4.32    102.49
18:52:45      3.36    107.91
18:52:46      7.99    246.82
18:52:47      7.15    179.57
18:52:48      7.76    235.50
18:52:49      8.36    217.25
18:52:50      8.61    199.58
18:52:51      0.61     18.13
18:52:52      6.63    182.28
18:52:53      0.42      2.59
18:52:54      7.95    241.36
18:52:55      6.88    178.50
18:52:56      9.25    236.02
18:52:57      9.27    227.67
18:52:58      7.36    204.48
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
18:52:59      0.00      0.00
18:53:00      6.57    196.61
18:53:01      8.52    244.30
18:53:02      8.28    231.25
18:53:03      2.46    107.98
18:53:04      8.28    177.59
18:53:05      5.87    200.41
18:53:06      5.32    155.57
18:53:07      8.68    235.00
18:53:08      5.06    156.58
18:53:09      1.58     34.15
18:53:10      4.68    132.29
18:53:11      8.51    231.51
18:53:12      9.60    206.13
18:53:13      9.27    250.41
18:53:14      7.43    170.85
18:53:15      8.23    234.22
18:53:16      9.70    207.49
18:53:17      8.04    220.51
18:53:18      2.69     86.56
18:53:19      8.84    223.37
18:53:20      3.05     77.49
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
18:53:21      5.08    134.85
18:53:22      3.26     51.71
18:53:23      9.27    251.83
18:53:24      4.40    154.37
18:53:25     11.08    236.00
18:53:26      7.90    233.64
18:53:27      9.27    231.81
18:53:28      7.58    205.67
18:53:29      8.49    211.81
18:53:30      0.16      0.00
18:53:31      8.31    240.19
18:53:32      2.27     63.67
18:53:33      6.99    219.56
18:53:34      5.96    196.97
18:53:35      8.57    214.81
18:53:36      5.96    177.91
18:53:37      8.56    189.16
18:53:38      8.33    235.66
18:53:39     10.06    537.91
18:53:40      2.55    122.05
18:53:41      7.05    406.71
18:53:42      1.14     40.37
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
18:53:43      6.86    378.27
18:53:44      0.85     26.62
18:53:45      6.20    354.10
18:53:46      1.08     40.52
18:53:47      7.05    390.15
18:53:48      0.76     25.26
18:53:49      6.38    372.68
18:53:50      1.51     50.72
18:53:51      5.16    350.36
18:53:52      1.89     89.47
18:53:53      4.40    303.65
18:53:54      2.34    137.38
18:53:55      4.49    259.48
18:53:56      8.61    611.45
18:53:57      3.45    217.23
18:53:58     10.03    650.63
18:53:59      2.98    171.96
18:54:00     10.12    699.81
18:54:01      2.22    129.20
18:54:02      1.89    129.15
18:54:03      1.66     79.59
18:54:04      4.13    245.72
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
18:54:05      0.80     32.62
18:54:06     12.68    841.96
18:54:07      2.41    163.56
18:54:08     11.73    828.15
18:54:09      5.93    395.36
18:54:10     11.15    787.32
18:54:11      6.91    499.59
18:54:12     10.93    735.29
18:54:13      6.57    454.17
18:54:14      9.89    695.19
18:54:15      7.19    513.27
18:54:16      9.89    647.17
18:54:17      7.47    540.30
18:54:18     10.37    587.44
18:54:19      8.23    599.77
18:54:20      8.37    562.80
18:54:21      9.41    634.79
18:54:22      7.53    510.12
18:54:23      6.06    383.80
18:54:24      7.52    469.31
18:54:25      5.39    350.84
18:54:26      6.67    426.52
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
18:54:27      9.65    690.33
18:54:28      4.49    389.95
