  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
21:13:18      5.72    132.34
21:13:19     13.73    848.07
21:13:20      5.08    245.64
21:13:21     13.06    845.89
21:13:22      6.54    377.50
21:13:23     11.23    695.78
21:13:24      1.75    104.25
21:13:25     12.96    847.13
21:13:26      6.10    309.26
21:13:27     12.58    831.34
21:13:28      2.37     55.77
21:13:29     12.28    782.11
21:13:30      5.56    316.34
21:13:31     10.26    596.38
21:13:32      0.67      1.57
21:13:33      8.12    424.70
21:13:34      1.18      3.23
21:13:35      7.52    399.20
21:13:36      0.76      1.80
21:13:37      9.73    574.62
21:13:38     10.86    623.78
21:13:39      8.94    507.41
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
21:13:40      5.11    292.48
21:13:41      7.32    375.21
21:13:42      1.11      3.23
21:13:43      7.84    407.00
21:13:44      1.87     52.33
21:13:45      7.19    359.63
21:13:46      8.46    476.85
21:13:47      6.68    286.49
21:13:48     10.95    525.76
21:13:49     11.41    385.73
21:13:50     10.26    351.46
21:13:51     11.96    409.25
21:13:52     11.41    433.82
21:13:53     12.77    416.35
21:13:54     11.09    389.89
21:13:55      5.59    173.59
21:13:56      7.15    273.24
21:13:57      4.73    178.35
21:13:58      6.48    246.94
21:13:59      5.87    213.77
21:14:00      6.11    244.30
21:14:01      5.49    219.33
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
21:14:02      4.30    152.21
21:14:03      0.07      0.00
21:14:04      5.06    179.00
21:14:05      0.19      0.67
21:14:06      4.30    155.87
21:14:07      8.14    287.96
21:14:08      3.55    132.74
21:14:09      8.84    340.03
21:14:10      3.36    112.50
21:14:11      8.52    313.38
21:14:12      2.88     92.69
21:14:13      8.43    334.87
21:14:14      1.94     66.24
21:14:15      9.56    356.50
21:14:16      1.37     41.69
21:14:17      9.94    403.45
21:14:18      0.99     18.53
21:14:19     10.98    430.80
21:14:20      1.72     33.10
21:14:21      5.96    224.54
21:14:22      0.20      0.04
21:14:23      3.76    123.91
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
21:14:24      0.00      0.00
21:14:25      3.93    138.03
21:14:26      0.00      0.00
21:14:27      5.35    191.12
21:14:28      0.00      0.00
21:14:29      3.55    127.68
21:14:30      0.00      0.00
21:14:31      5.63    216.08
21:14:32      0.00      0.00
21:14:33      6.29    231.90
21:14:34      0.00      0.00
21:14:35      6.29    225.21
21:14:36      0.00      0.00
21:14:37      6.01    232.69
21:14:38      0.23      4.74
21:14:39      5.80    219.77
21:14:40      4.83    172.75
21:14:41      3.74    147.25
21:14:42      1.67     45.19
21:14:43      4.49    161.65
21:14:44      6.53    263.25
21:14:45      3.93    152.98
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
21:14:46      7.48    294.61
21:14:47      3.26    125.55
21:14:48     10.88    405.78
21:14:49      3.45    100.93
21:14:50      9.37    353.80
21:14:51      2.13     77.83
21:14:52      9.85    375.68
