time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo
0.007,3072,2,0,22.5,20.3,20.3,23.1,4.7,1299964,6,1,1,cubic
0.011,24340,16,55,23.7,27.9,20.3,27.9,4.8,1025619,9,1,1,cubic
0.011,24924,17,5760,24.3,28.3,20.3,28.3,4.8,1025636,13,1,1,cubic
0.005,26552,18,0,25.7,25.2,20.3,31.1,3.4,1032629,16,1,1,cubic
0.005,26552,18,0,25.7,26.0,20.3,31.1,2.6,1031426,17,1,1,cubic
0.031,17911,12,15840,25.6,25.3,20.3,31.1,1.0,698529,36,1,1,cubic
0.040,17951,12,15840,26.4,32.0,20.3,32.0,2.4,679164,38,1,1,cubic
0.043,17966,12,15840,27.2,32.4,20.3,32.4,3.3,661098,40,1,1,cubic
0.046,17981,12,15840,27.9,33.0,20.3,33.0,3.9,644387,42,1,1,cubic
0.050,17996,12,15840,28.6,33.5,20.3,33.5,4.3,629076,44,1,1,cubic
0.053,18012,12,15840,29.3,34.2,20.3,34.2,4.6,614618,46,1,1,cubic
0.058,18027,12,15840,28.8,25.4,20.3,34.2,4.5,625503,48,1,1,cubic
0.063,18046,12,15840,27.8,20.7,20.3,34.2,5.4,649160,50,1,1,cubic
0.064,18061,12,14400,26.9,20.8,20.3,34.2,5.8,670963,51,1,1,cubic
0.069,18075,12,14400,26.1,20.6,20.3,34.2,5.9,691866,53,1,1,cubic
0.071,18090,12,12960,25.4,20.6,20.3,34.2,5.8,711112,54,1,1,cubic
0.075,18215,12,12960,24.8,20.6,20.3,34.2,5.6,733588,56,1,1,cubic
0.079,18440,12,12960,24.3,20.6,20.3,34.2,5.3,758941,58,1,1,cubic
0.084,18663,12,14400,23.9,20.8,20.3,34.2,4.8,782286,61,1,1,cubic
0.088,18882,13,14400,23.4,20.5,20.3,34.2,4.4,805546,63,1,1,cubic
0.092,19100,13,14400,23.1,20.5,20.3,34.2,4.1,827735,65,1,1,cubic
0.096,19314,13,15840,22.8,20.7,20.3,34.2,3.7,848109,68,1,1,cubic
0.100,19527,13,15840,22.5,20.6,20.3,34.2,3.3,867905,70,1,1,cubic
0.103,19737,13,15840,22.2,20.5,20.3,34.2,3.0,887255,72,1,1,cubic
0.109,19944,13,17280,22.0,20.5,20.3,34.2,2.7,905434,75,1,1,cubic
0.111,20150,13,17280,21.8,20.5,20.3,34.2,2.4,922576,77,1,1,cubic
0.114,20354,14,17280,21.7,20.4,20.3,34.2,2.1,939400,79,1,1,cubic
0.117,20555,14,17280,21.5,20.4,20.3,34.2,1.9,955646,81,1,1,cubic
0.122,20755,14,18720,21.4,20.5,20.3,34.2,1.7,970676,84,1,1,cubic
0.125,20952,14,18720,21.3,20.4,20.3,34.2,1.5,985559,86,1,1,cubic
0.128,21148,14,18720,21.2,20.5,20.3,34.2,1.3,999385,88,1,1,cubic
0.130,21342,14,18720,21.1,20.4,20.3,34.2,1.2,1013053,90,1,1,cubic
0.133,21534,14,18720,21.0,20.4,20.3,34.2,1.1,1026259,92,1,1,cubic
0.136,21724,15,18720,20.9,20.5,20.3,34.2,0.9,1038630,94,1,1,cubic
0.140,21913,15,20160,20.9,20.8,20.3,34.2,0.7,1048268,97,1,1,cubic
0.143,22100,15,20160,20.9,21.0,20.3,34.2,0.6,1056556,99,1,1,cubic
0.146,22286,15,20160,21.0,21.4,20.3,34.2,0.5,1062452,101,1,1,cubic
0.150,22470,15,20160,21.1,21.6,20.3,34.2,0.6,1067255,103,1,1,cubic
0.153,22652,15,20160,21.2,22.5,20.3,34.2,0.8,1066829,105,1,1,cubic
0.156,22833,15,20160,21.5,23.0,20.3,34.2,1.0,1064227,107,1,1,cubic
0.160,23013,15,20160,21.7,23.4,20.3,34.2,1.3,1060653,109,1,1,cubic
0.163,23191,16,20160,22.0,24.3,20.3,34.2,1.6,1053226,111,1,1,cubic
0.167,23368,16,21600,22.4,25.0,20.3,34.2,1.9,1043866,114,1,1,cubic
0.170,23544,16,21600,22.8,25.5,20.3,34.2,2.2,1033765,116,1,1,cubic
0.173,23718,16,21600,23.1,25.7,20.3,34.2,2.4,1025244,118,1,1,cubic
0.175,23891,16,21600,23.4,25.1,20.3,34.2,2.3,1021637,120,1,1,cubic
0.178,24062,16,21600,23.6,25.3,20.3,34.2,2.2,1018799,122,1,1,cubic
