      Time     KB/s_in    KB/s_out
  22:47:40         0.0         0.0
  22:47:41         0.0         0.4
  22:47:42         0.0         0.0
  22:47:43         0.0         0.0
  22:47:44         0.0         0.0
  22:47:45         0.0         0.1
  22:47:46         0.1         0.3
  22:47:47         0.0         0.0
  22:47:48         0.0         0.0
  22:47:49         0.0         0.4
  22:47:50         0.0         0.0
  22:47:51         0.0         0.0
  22:47:52         0.0         0.0
  22:47:53         0.0         0.0
  22:47:54         0.0         0.0
  22:47:55         0.0         0.0
  22:47:56         0.0         0.0
  22:47:57         0.0         0.0
  22:47:58         0.0         0.0
  22:47:59         0.0         0.0
  22:48:00         0.0         0.1
  22:48:01         0.0         0.1
  22:48:02         0.0         0.1
  22:48:03         0.0         0.0
  22:48:04         0.1         0.1
  22:48:05         0.0         0.4
  22:48:06         0.0         0.0
  22:48:07         0.0         0.0
  22:48:08         0.0         0.0
  22:48:09         0.0         0.0
  22:48:10        10.4       381.3
  22:48:11        22.2       587.1
  22:48:12        17.7       608.9
  22:48:13         9.7       632.4
  22:48:14         9.7       645.5
  22:48:15         9.4       630.9
  22:48:16         9.7       639.9
  22:48:17         9.5       641.0
  22:48:18         9.9       639.6
  22:48:19         9.6       644.2
  22:48:20         9.5       641.2
  22:48:21         9.4       632.2
  22:48:22         9.7       644.1
  22:48:23         9.6       645.7
  22:48:24        10.6       737.4
  22:48:25        11.8       825.8
  22:48:26        10.2       688.4
  22:48:27        11.3       833.4
  22:48:28        10.7       783.1
  22:48:29        11.7       833.4
  22:48:30        11.3       743.1
  22:48:31        11.6       849.5
  22:48:32        11.1       733.2
  22:48:33        11.9       854.1
  22:48:34        10.9       735.3
  22:48:35        12.1       833.5
  22:48:36        10.5       734.2
  22:48:37        11.8       854.5
  22:48:38        10.7       713.8
  22:48:39        12.1       854.3
  22:48:40        10.4       730.0
  22:48:41        11.7       853.8
  22:48:42         9.9       666.4
  22:48:43         9.9       636.5
  22:48:44         9.6       623.5
  22:48:45        11.5       805.4
  22:48:46        10.4       675.3
  22:48:47        10.6       806.8
  22:48:48        10.2       683.9
  22:48:49        11.5       759.5
  22:48:50        10.4       690.2
  22:48:51        10.8       798.1
  22:48:52        10.2       702.0
  22:48:53        11.1       796.2
  22:48:54        10.3       704.8
  22:48:55        10.8       792.1
  22:48:56        10.2       753.6
  22:48:57        11.0       852.6
  22:48:58        10.3       761.0
  22:48:59        11.6       854.2
  22:49:00        10.2       740.3
  22:49:01        11.4       846.7
  22:49:02        10.4       746.2
  22:49:03        11.9       851.1
  22:49:04        11.1       778.8
  22:49:05        11.9       852.8
  22:49:06        11.0       762.6
  22:49:07        11.7       854.2
  22:49:08        10.6       765.4
  22:49:09        12.2       840.9
  22:49:10        11.3       763.9
  22:49:11        10.8       806.9
  22:49:12        10.9       774.2
  22:49:13        11.3       814.1
  22:49:14        11.1       787.6
  22:49:15        10.5       771.3
  22:49:16        11.0       793.5
  22:49:17        11.8       845.3
  22:49:18        11.3       795.0
  22:49:19        10.9       820.1
  22:49:20        11.3       808.3
  22:49:21        10.6       777.1
  22:49:22        11.3       818.6
  22:49:23        10.8       777.3
  22:49:24        11.5       826.0
  22:49:25        11.1       766.8
  22:49:26        11.7       824.4
  22:49:27        11.1       769.9
  22:49:28        11.9       839.4
  22:49:29        10.9       746.0
  22:49:30        11.6       842.2
  22:49:31        11.4       787.4
  22:49:32        11.5       846.8
  22:49:33        10.2       756.5
  22:49:34        11.6       854.0
  22:49:35         9.7       688.4
  22:49:36        11.4       830.5
  22:49:37        11.4       777.2
  22:49:38        11.8       823.2
