timestamp,dst_port,state,cc_algo,rto_ms,rtt_ms,rtt_var_ms,min_rtt_ms,mss_bytes,cwnd_pkts,cwnd_bytes,ssthresh_bytes,bytes_sent,bytes_acked,bytes_received,bytes_retrans,segs_out,segs_in,data_segs_out,data_segs_in,retrans_outstanding,retrans_total,pacing_rate_bps,delivery_rate_bps,delivered_pkts,snd_wnd_bytes,rcv_wnd_bytes,unacked_pkts,notsent_bytes
2026-04-01 10:34:45.021,34866,ESTAB,cubic,224,20.881,6.331,20.135,1448,10,14480,NaN,2883,2883,408,NaN,3,5,2,1,NaN,NaN,11094920,1150232,3,48640,43520,NaN,NaN
2026-04-01 10:34:45.308,34866,ESTAB,cubic,224,20.881,6.331,20.135,1448,10,14480,NaN,2883,2883,408,NaN,3,5,2,1,NaN,NaN,11094920,1150232,3,48640,43520,NaN,NaN
2026-04-01 10:34:45.796,55114,ESTAB,cubic,224,22.473,9.215,20.151,1448,10,14480,NaN,15288,1056,822,NaN,12,5,11,2,NaN,NaN,10309144,574856,2,45568,43520,10,85432
2026-04-01 10:34:46.019,55114,ESTAB,cubic,232,28.708,0.037,20.091,1448,36,52128,52128,185068,183256,822,NaN,130,68,129,2,NaN,NaN,17431608,6699392,128,113664,43520,2,NaN
2026-04-01 10:34:46.244,55114,ESTAB,cubic,232,28.739,0.402,20.091,1448,36,52128,52128,299552,298496,2050,NaN,210,111,209,5,NaN,NaN,17412496,6300784,209,114176,43520,1,NaN
2026-04-01 10:34:46.472,55114,ESTAB,cubic,236,33.224,9.272,20.091,1448,36,52128,52128,299552,299552,2050,NaN,210,112,209,5,NaN,NaN,15061984,6300784,210,114176,43520,NaN,NaN
2026-04-01 10:34:46.701,55114,ESTAB,cubic,236,33.224,9.272,20.091,1448,36,52128,52128,299552,299552,2050,NaN,210,112,209,5,NaN,NaN,15061984,6300784,210,114176,43520,NaN,NaN
2026-04-01 10:34:46.927,55114,ESTAB,cubic,232,30.417,9.369,20.067,1448,10,14480,52128,302720,301664,3268,NaN,213,116,212,8,NaN,NaN,7616600,6300784,212,114176,43520,1,NaN
2026-04-01 10:34:47.169,55114,ESTAB,cubic,228,25.661,3.563,20.067,1448,10,14480,52128,312224,311168,6922,NaN,222,125,221,17,NaN,NaN,9028392,6300784,221,114176,43520,1,NaN
2026-04-01 10:34:47.444,55114,ESTAB,cubic,228,26.547,1.058,20.067,1448,10,14480,52128,323840,322784,11388,NaN,233,136,232,28,NaN,NaN,8727120,6300784,232,114176,43520,1,NaN
2026-04-01 10:34:47.699,55114,ESTAB,cubic,228,26.462,1.702,20.067,1448,10,14480,52128,333344,332288,15042,NaN,242,145,241,37,NaN,NaN,8755072,6300784,241,114176,43520,1,NaN
2026-04-01 10:34:47.953,55120,ESTAB,cubic,232,28.825,1.159,20.146,1448,36,52128,NaN,110856,87688,822,NaN,78,35,77,2,NaN,NaN,28934128,6699392,62,113664,43520,16,260640
