Segment,Actual_Bitrate_Kbps,Quality_Switches,Stall_Duration_Sec,Live_Latency,Playback_Rate
1,403.0,0,0.0,4.39,1.0775000000000001
2,4593.0,2,0.0,4.28,1.062
3,4549.0,0,0.0,4.199999999999999,1.0485
4,4701.0,0,0.0,4.125,1.0310000000000001
5,3433.0,0,0.0,4.08,1.022
6,1012.0,1,0.0,4.05,1.015
7,1270.0,0,0.0,4.023333333333333,1.0066666666666666
8,3253.0,0,0.0,4.01,1.004
9,3289.0,0,0.0,4.0,1.004
10,3348.0,0,0.0,4.0,1.0
11,3176.0,0,0.0,4.0,1.0
12,3264.0,0,0.0,4.0,1.0
13,3309.0,0,0.0,4.0,1.0
14,3680.0,0,0.0,4.0,1.0
15,3906.0,0,0.0,4.0,1.0
16,2152.0,0,0.0,4.0,1.0
17,2762.0,0,0.0,4.0,1.0
18,3235.0,0,0.0,4.0,1.0
19,2371.0,0,0.0,4.0,1.0
20,1813.0,1,0.0,4.0,1.0
21,3142.0,1,0.0,4.0,1.0
22,1834.0,1,0.0,4.0,1.0
23,1629.0,0,0.0,4.0,1.0
24,3097.0,0,0.0,4.0,1.0
25,3137.0,1,0.0,4.0,1.0
26,3128.0,0,0.0,4.0,1.0
27,3150.0,0,0.0,4.0,1.0
28,3137.0,0,0.0,4.0,1.0
29,3692.0,0,0.0,4.0,1.0
30,3387.0,0,0.0,4.0,1.0
31,3539.0,0,0.0,4.0,1.0
32,3268.0,0,0.0,4.0,1.0
33,3682.0,0,0.0,4.0,1.0
34,3622.0,0,0.0,4.0,1.0
35,3720.0,0,0.0,4.0,1.0
36,2402.0,0,0.0,4.0,1.0
37,3125.0,0,0.0,4.0,1.0
38,3004.0,0,0.0,4.0,1.0
39,3153.0,0,0.0,4.0,1.0
40,3447.0,0,0.0,4.0,1.0
41,3191.0,0,0.0,4.0,1.0
42,3456.0,0,0.0,4.0,1.0
43,2610.0,0,0.0,4.0,1.0
44,2952.0,0,0.0,4.0,1.0
45,3255.0,0,0.0,4.0,1.0
46,3102.0,0,0.0,4.0,1.0
47,3328.0,0,0.0,4.0,1.0
48,3422.0,0,0.0,4.0,1.0
49,3595.0,0,0.0,4.0,1.0
50,2284.0,0,0.0,4.0,1.0
51,3176.0,0,0.0,4.0,1.0
52,3057.0,0,0.0,4.0,1.0
53,1697.0,0,0.0,4.0,1.0
54,2302.0,1,0.0,4.0,1.0
55,1433.0,1,0.0,4.0,1.0
56,3292.0,1,0.0,4.0,1.0
57,3176.0,0,0.0,4.0,1.0
58,3127.0,0,0.0,4.0,1.0
59,3202.0,0,0.0,4.0,1.0
60,4385.0,0,0.0,4.0,1.0
61,4547.0,0,0.0,4.0,1.0
62,3311.0,0,0.0,4.0,1.0
63,3433.0,0,0.0,4.0,1.0
64,3420.0,0,0.0,4.0,1.0
65,3433.0,0,0.0,4.0,1.0
66,1012.0,0,0.0,4.0,1.0
67,1270.0,0,0.0,4.0,1.0
68,3253.0,0,0.0,4.0,1.0
69,3289.0,0,0.0,4.0,1.0
70,3348.0,0,0.0,4.0,1.0
71,3176.0,0,0.0,4.0,1.0
72,3264.0,0,0.0,4.0,1.0
73,3309.0,0,0.0,4.0,1.0
74,3680.0,0,0.0,4.0,1.0
75,3906.0,0,0.0,4.0,1.0
76,2152.0,0,0.0,4.0,1.0
77,2762.0,0,0.0,4.0,1.0
78,3235.0,0,0.0,4.0,1.0
79,2371.0,0,0.0,4.0,1.0
80,3013.0,0,0.0,4.0,1.0
81,3142.0,0,0.0,4.0,1.0
82,3057.0,0,0.0,4.0,1.0
83,3090.0,0,0.0,4.0,1.0
84,1618.0,1,0.0,4.0,1.0
85,3137.0,1,0.0,4.0,1.0
86,1624.0,1,0.0,4.0,1.0
87,1640.0,0,0.0,4.0,1.0
88,3780.0,1,0.0,4.0,1.0
89,3692.0,0,0.0,4.0,1.0
90,4769.0,1,0.0,4.0,1.0
