      Time     KB/s_in    KB/s_out
  06:05:54         0.8         3.1
  06:05:55         2.0        34.0
  06:05:56        18.6       815.7
  06:05:57        12.3       535.4
  06:05:58        18.6       853.8
  06:05:59        16.8       820.0
  06:06:00        19.3       832.6
  06:06:01        18.6       855.9
  06:06:02        10.3       426.3
  06:06:03         0.0         0.4
  06:06:04         9.4       377.6
  06:06:05         0.0         0.0
  06:06:06        16.8       725.5
  06:06:07         7.0       319.7
  06:06:08        16.3       708.0
  06:06:09        11.6       528.2
  06:06:10        15.7       676.8
  06:06:11        13.5       620.1
  06:06:12        15.4       662.2
  06:06:13        11.7       537.4
  06:06:14        14.9       641.5
  06:06:15        12.7       577.9
  06:06:16        14.4       616.4
  06:06:17        12.8       581.4
  06:06:18        14.1       600.0
  06:06:19        13.0       596.5
  06:06:20        13.5       576.5
  06:06:21        13.8       630.7
  06:06:22        13.1       557.2
  06:06:23         7.6       346.2
  06:06:24         7.4       239.3
  06:06:25        11.3       367.8
  06:06:26         9.6       280.1
  06:06:27        10.5       348.8
  06:06:28         6.8       179.6
  06:06:29        11.3       379.7
  06:06:30         8.3       207.4
  06:06:31        10.7       332.8
  06:06:32         6.1       122.6
  06:06:33        10.4       410.8
  06:06:34        10.9       422.2
  06:06:35        10.3       387.1
  06:06:36        12.8       351.7
  06:06:37        10.6       315.3
  06:06:38         4.3        78.3
  06:06:39        11.6       381.3
  06:06:40        10.3       335.3
  06:06:41        13.1       356.0
  06:06:42        11.3       422.7
  06:06:43        12.7       407.9
  06:06:44        10.2       381.1
  06:06:45        11.0       395.2
  06:06:46        11.5       347.3
  06:06:47        11.8       379.9
  06:06:48         4.3       167.5
  06:06:49         7.3       183.3
  06:06:50        11.7       391.5
  06:06:51        12.0       442.0
  06:06:52        10.8       425.6
  06:06:53        11.9       448.2
  06:06:54        10.3       400.4
  06:06:55        13.5       406.4
  06:06:56        11.4       399.5
  06:06:57        12.6       425.6
  06:06:58        10.6       355.6
  06:06:59        12.0       441.9
  06:07:00        12.9       348.8
  06:07:01        11.8       418.0
  06:07:02        10.8       431.0
  06:07:03        11.9       395.9
  06:07:04        12.0       412.1
  06:07:05        13.6       405.2
  06:07:06        10.2       431.5
  06:07:07        11.9       453.5
  06:07:08        11.5       435.9
  06:07:09        12.6       431.5
  06:07:10        10.8       486.1
  06:07:11        13.0       436.8
  06:07:12        11.9       373.9
  06:07:13        11.0       343.2
  06:07:14        10.3       419.9
  06:07:15        13.3       415.2
  06:07:16        11.9       428.7
  06:07:17        11.5       388.7
  06:07:18        10.6       412.2
  06:07:19        11.9       412.2
  06:07:20         6.6       165.7
  06:07:21        12.1       338.4
  06:07:22        12.0       412.2
  06:07:23        12.6       399.1
  06:07:24         8.0       217.0
  06:07:25        10.3       412.2
  06:07:26        12.6       403.2
  06:07:27        13.8       387.2
  06:07:28        11.3       406.5
  06:07:29        12.3       397.5
  06:07:30         9.5       354.5
  06:07:31        12.5       410.8
  06:07:32        13.1       454.6
  06:07:33        13.4       407.7
  06:07:34        11.7       365.8
  06:07:35        11.0       396.0
  06:07:36        12.0       380.1
  06:07:37        13.2       403.4
  06:07:38        14.4       406.3
  06:07:39        11.6       427.1
  06:07:40         6.4       215.3
  06:07:41        13.1       415.2
  06:07:42         9.0       329.3
  06:07:43        10.3       410.7
  06:07:44        10.5       428.1
  06:07:45        11.2       404.8
  06:07:46        11.1       356.7
  06:07:47        11.4       388.3
  06:07:48         1.7        19.2
  06:07:49        11.1       385.8
  06:07:50        12.5       418.2
  06:07:51        11.6       408.1
  06:07:52        10.6       408.2
  06:07:53        10.5       418.0
  06:07:54        10.5       422.6
  06:07:55         7.9       277.3
  06:07:56        10.4       429.9
  06:07:57        10.9       412.1
  06:07:58        11.1       416.8
  06:07:59        12.9       393.3
  06:08:00        13.1       390.1
  06:08:01        11.6       415.0
  06:08:02         9.3       385.7
  06:08:03        10.9       385.3
  06:08:04         4.6       149.7
  06:08:05         5.4       203.8
  06:08:06         3.8       173.7
  06:08:07         5.6       137.4
  06:08:08        12.1       387.1
  06:08:09        12.6       403.6
  06:08:10        11.9       388.7
  06:08:11        13.0       385.0
  06:08:12         9.9       382.1
  06:08:13        12.3       409.3
  06:08:14        11.5       299.1
  06:08:15        12.9       381.5
  06:08:16        12.7       423.7
  06:08:17        10.7       422.1
  06:08:18         9.7       387.2
  06:08:19        12.5       412.3
  06:08:20        11.6       456.0
  06:08:21        11.0       462.6
  06:08:22        12.4       398.7
  06:08:23         9.9       378.1
  06:08:24         8.1       212.8
  06:08:25        12.2       434.4
  06:08:26         7.5       295.8
  06:08:27        12.4       441.9
  06:08:28        10.8       353.0
  06:08:29        10.4       407.4
  06:08:30         7.4       183.2
  06:08:31        11.8       427.0
  06:08:32        11.6       351.0
  06:08:33        11.3       444.8
  06:08:34        10.7       351.4
  06:08:35        12.7       453.7
  06:08:36        10.7       287.0
  06:08:37        12.9       372.4
  06:08:38        11.6       419.5
  06:08:39        12.2       394.6
  06:08:40        12.0       399.0
  06:08:41        11.1       412.2
  06:08:42        12.4       372.4
  06:08:43        12.3       440.4
  06:08:44        10.7       344.8
  06:08:45        10.8       381.2
  06:08:46         8.6       325.5
  06:08:47        13.3       396.0
  06:08:48         9.5       404.9
  06:08:49        11.9       366.2
  06:08:50        11.8       387.1
  06:08:51        12.0       422.4
  06:08:52        10.4       440.4
  06:08:53        11.1       418.4
  06:08:54        17.4       686.4
  06:08:55        11.2       467.9
  06:08:56        18.0       824.8
  06:08:57        10.7       444.7
  06:08:58        13.7       631.5
  06:08:59        10.0       416.8
  06:09:00        14.0       639.5
  06:09:01         9.6       397.6
  06:09:02        18.2       835.2
  06:09:03         9.3       378.4
  06:09:04        18.7       837.7
  06:09:05        17.3       748.6
  06:09:06        16.7       763.5
  06:09:07         8.1       331.0
  06:09:08        18.7       854.4
  06:09:09         8.3       341.2
  06:09:10        18.5       847.2
  06:09:11         7.3       288.2
  06:09:12        18.7       855.8
  06:09:13         9.8       408.2
