  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
15:27:51      5.21    133.14
15:27:52     14.04    779.91
15:27:53     14.28    826.86
15:27:54     13.96    822.15
15:27:55     14.29    850.43
15:27:56      5.15    288.79
15:27:57     14.19    854.65
15:27:58      5.46    307.83
15:27:59     13.80    813.03
15:28:00      6.81    396.49
15:28:01     13.39    767.36
15:28:02      6.06    356.03
15:28:03     10.53    595.19
15:28:04      1.80    101.38
15:28:05     11.78    676.40
15:28:06      6.34    376.93
15:28:07     11.22    626.00
15:28:08     10.42    620.80
15:28:09     10.45    588.20
15:28:10     12.37    719.33
15:28:11      9.70    553.53
15:28:12     11.07    655.62
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
15:28:13      8.94    500.36
15:28:14     12.40    728.69
15:28:15      8.18    456.56
15:28:16     12.97    750.82
15:28:17      7.24    410.32
15:28:18     13.34    795.04
15:28:19      6.30    365.76
15:28:20     14.29    850.93
15:28:21      5.63    163.42
15:28:22     11.64    422.14
15:28:23     10.06    392.61
15:28:24     11.35    419.24
15:28:25      8.47    287.06
15:28:26     12.78    425.34
15:28:27     10.80    370.73
15:28:28      8.42    302.44
15:28:29      0.71     17.08
15:28:30     12.02    422.32
15:28:31      1.01     32.81
15:28:32     11.94    423.62
15:28:33      2.15     66.05
15:28:34     11.28    398.74
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
15:28:35      2.37     76.18
15:28:36     10.84    375.99
15:28:37      1.32     46.49
15:28:38     10.08    354.07
15:28:39      1.99     65.35
15:28:40      9.13    331.11
15:28:41      2.18     83.40
15:28:42      8.45    305.10
15:28:43      3.22    116.00
15:28:44      8.28    283.07
15:28:45      4.83    142.09
15:28:46      7.43    276.12
15:28:47      5.20    171.59
15:28:48      6.67    235.38
15:28:49      8.24    296.05
15:28:50      7.05    228.15
15:28:51      6.72    226.46
15:28:52      5.53    192.01
15:28:53      7.19    260.90
15:28:54      4.59    166.15
15:28:55      7.38    261.34
15:28:56      4.02    145.75
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
15:28:57      9.88    336.99
15:28:58      3.45    118.34
15:28:59     10.31    352.04
15:29:00      2.60     96.59
15:29:02     10.79    393.51
15:29:03      2.13     74.95
15:29:04      6.43    225.40
15:29:05      1.65     53.23
15:29:06      8.71    329.03
15:29:07      1.09     30.10
15:29:08     10.03    363.70
15:29:09      0.61      8.41
15:29:10     10.79    423.30
15:29:11      0.26      2.63
15:29:12     12.19    400.75
15:29:13      1.65     50.30
15:29:14     10.64    385.73
15:29:15     12.09    410.98
15:29:16     12.54    411.35
15:29:17      0.47      6.28
15:29:18      7.43    277.31
15:29:19      1.51     43.33
  Time         s2-eth2      
