time_hms,kb_per_sec_in,kb_per_sec_out
11:09:30,0.0,0.0
11:09:31,0.0,0.2
11:09:32,0.0,0.0
11:09:33,0.0,0.0
11:09:34,0.0,0.0
11:09:35,0.0,0.0
11:09:36,0.0,0.1
11:09:37,0.1,0.2
11:09:38,0.0,0.1
11:09:39,0.0,0.2
11:09:40,0.0,0.0
11:09:41,0.0,0.0
11:09:42,0.0,0.0
11:09:43,0.0,0.0
11:09:44,0.0,0.0
11:09:45,0.0,0.0
11:09:46,0.0,0.0
11:09:47,0.0,0.0
11:09:48,0.0,0.0
11:09:49,0.0,0.0
11:09:50,0.0,0.0
11:09:51,0.0,0.1
11:09:52,0.0,0.1
11:09:53,0.1,0.0
11:09:54,0.0,0.0
11:09:55,0.0,0.3
11:09:56,0.0,0.0
11:09:57,0.0,0.1
11:09:58,0.0,0.0
11:09:59,0.0,0.0
11:10:00,9.8,327.4
11:10:01,11.2,428.6
11:10:02,14.2,559.9
11:10:03,18.4,755.2
11:10:04,13.3,535.0
11:10:05,17.9,771.5
11:10:06,11.3,426.8
11:10:07,11.1,437.2
11:10:08,10.8,427.0
11:10:09,11.0,432.9
11:10:10,11.5,483.2
11:10:11,18.7,811.4
11:10:12,11.9,450.7
11:10:13,19.5,823.0
11:10:14,11.9,440.3
11:10:15,19.3,830.6
11:10:16,11.1,427.1
11:10:17,19.5,836.5
11:10:18,10.8,425.5
11:10:19,19.3,795.0
11:10:20,11.3,438.9
11:10:21,17.8,743.2
11:10:22,13.8,526.0
11:10:23,20.3,854.3
11:10:24,11.9,486.3
11:10:25,19.8,852.8
11:10:26,11.8,471.4
11:10:27,19.1,767.3
11:10:28,12.8,518.9
11:10:29,20.1,852.7
11:10:30,12.0,492.2
11:10:31,18.0,739.1
11:10:32,15.1,613.4
11:10:33,19.4,854.3
11:10:34,15.3,619.4
11:10:35,19.8,854.3
11:10:36,14.8,610.5
11:10:37,20.0,854.3
11:10:38,15.5,640.0
11:10:39,19.9,854.3
11:10:40,15.5,641.3
11:10:41,20.0,854.1
11:10:42,15.3,645.8
11:10:43,19.9,853.8
11:10:44,15.0,613.2
11:10:45,20.1,855.6
