  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
21:58:07      4.71    111.07
21:58:08     13.41    816.84
21:58:09     10.40    634.31
21:58:10     13.03    842.78
21:58:11     12.76    824.82
21:58:12      7.73    479.58
21:58:13     12.37    783.83
21:58:14      6.62    424.50
21:58:15     10.08    741.64
21:58:16      7.48    486.29
21:58:17     10.45    689.25
21:58:18      8.14    517.13
21:58:19     10.65    643.63
21:58:20      8.89    562.34
21:58:21      9.51    595.49
21:58:22     12.85    820.75
21:58:23     12.82    824.91
21:58:24     10.98    716.68
21:58:25      1.37     69.13
21:58:26     13.15    845.68
21:58:27      3.90    244.34
21:58:28     11.92    773.39
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
21:58:29      0.26      3.20
21:58:30     12.89    816.84
21:58:31      6.62    412.47
21:58:32     12.44    774.69
21:58:33      7.95    508.56
21:58:34     11.98    727.57
21:58:35      7.29    463.41
21:58:36     10.65    685.64
21:58:37     10.03    627.27
21:58:38      9.61    643.61
21:58:39      8.42    512.44
21:58:40      9.89    588.11
21:58:41     10.69    682.29
21:58:42      8.61    552.27
21:58:43     10.60    648.09
21:58:44      8.38    507.76
21:58:45     11.73    747.36
21:58:46      7.62    460.89
21:58:47      7.95    514.64
21:58:48      7.14    397.29
21:58:49     12.97    846.37
21:58:50      6.67    400.90
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
21:58:51     12.87    845.69
21:58:52      5.82    343.88
21:58:53     12.49    819.45
21:58:54      5.06    261.39
21:58:55     12.87    845.70
21:58:56      7.24    431.83
21:58:57     13.06    845.65
21:58:58      3.17    196.99
21:58:59     13.20    844.74
21:59:00      2.76    173.84
21:59:01     13.25    846.15
21:59:02      5.91    351.69
21:59:03      8.42    554.08
21:59:04      1.37     57.59
21:59:05     13.07    846.55
21:59:06      1.75     78.83
21:59:07     13.44    837.57
21:59:08      4.61    278.22
21:59:09     12.28    812.43
21:59:10      6.53    411.85
21:59:11     12.35    773.16
21:59:12      6.34    391.86
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
21:59:13     11.97    721.14
21:59:14      8.52    573.44
21:59:15     10.78    679.23
21:59:16     12.48    817.93
21:59:17     13.10    822.85
21:59:18      9.28    565.23
21:59:19      5.63    296.09
21:59:20     12.87    844.26
21:59:21      6.57    415.03
21:59:22     12.97    846.15
21:59:23      6.01    339.86
21:59:24     12.88    850.66
21:59:25      5.63    362.48
21:59:26     12.87    850.04
21:59:27      4.16    208.13
21:59:28     12.87    847.11
21:59:29      4.30    218.43
21:59:30      8.23    516.07
21:59:31      0.99     40.23
21:59:32     13.16    846.33
21:59:33      4.78    276.03
21:59:34     12.96    832.77
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
21:59:35      2.05     99.81
21:59:36     12.48    798.48
21:59:37      6.15    395.62
21:59:38     12.54    745.67
21:59:39      0.76     48.35
21:59:40     10.83    703.79
21:59:41      4.16    282.89
21:59:42     10.56    639.34
21:59:43      9.75    616.29
21:59:44      9.89    607.03
21:59:45      3.41    221.39
21:59:46      8.85    565.06
21:59:47      8.14    513.62
21:59:48      8.51    525.98
21:59:49      6.63    425.86
21:59:50      7.90    478.35
21:59:51     10.22    652.77
21:59:52      6.86    427.65
21:59:53     11.45    745.30
21:59:54      6.52    388.65
21:59:55     12.30    795.88
21:59:56      5.82    342.35
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
21:59:57     12.78    831.20
21:59:58      5.34    296.19
21:59:59     13.17    845.10
22:00:00      5.34    324.66
22:00:01     12.69    844.99
22:00:02      4.11    239.18
22:00:03      1.52    107.01
22:00:04      2.89    140.11
22:00:05      4.04    240.36
22:00:06      1.84    116.81
22:00:07     12.88    846.55
22:00:08      2.98    162.60
22:00:09     13.17    845.10
22:00:10      5.63    352.16
22:00:11     13.06    850.10
22:00:12      7.52    436.91
22:00:13     12.59    821.61
22:00:14      6.50    385.20
22:00:15     11.62    779.01
22:00:16      6.81    449.65
22:00:17     11.69    733.16
22:00:18      7.29    474.10
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
22:00:19     11.12    696.53
22:00:20     12.75    820.41
22:00:21     13.41    846.11
22:00:22     12.95    819.37
22:00:23      2.55    148.52
22:00:24     11.21    716.71
22:00:25      1.99    116.64
22:00:26     10.37    676.70
22:00:27      7.29    459.94
22:00:28      9.98    633.04
22:00:29      2.27    163.18
22:00:30      9.70    588.55
22:00:31      9.94    643.90
22:00:32      8.94    541.95
22:00:33     10.98    741.23
22:00:34      8.09    498.74
22:00:35     10.60    691.82
22:00:36      7.53    454.12
22:00:37     13.53    845.72
22:00:38      6.76    424.64
22:00:39     11.55    743.90
22:00:40      5.63    364.10
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
22:00:41     12.96    847.22
22:00:42      5.82    379.94
22:00:43     12.78    845.98
22:00:44      5.53    313.89
22:00:45     13.15    845.80
22:00:46      6.01    359.34
22:00:47     11.69    745.01
22:00:48      3.45    165.99
22:00:49     12.87    845.82
22:00:50      6.39    402.33
22:00:51     13.16    844.63
22:00:52      6.01    336.40
22:00:53     12.91    848.60
22:00:54      4.97    256.78
22:00:55     12.97    848.89
22:00:56      6.86    409.91
22:00:57     13.06    845.68
22:00:58      3.57    237.45
22:00:59     12.66    807.17
22:01:00      4.64    255.06
22:01:01     11.78    761.61
22:01:02     12.77    822.48
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
22:01:03     12.75    820.25
22:01:04      7.19    463.58
22:01:05      7.33    462.36
22:01:06     10.03    663.15
22:01:07      6.57    358.27
22:01:08     13.25    846.00
22:01:09      6.10    343.86
22:01:10     12.87    844.19
22:01:11      4.87    278.84
22:01:12     13.06    846.28
22:01:13      6.57    402.73
22:01:14     13.06    850.02
22:01:15      5.54    360.44
22:01:16      8.51    522.40
22:01:17      2.60    144.42
22:01:18     11.73    777.50
22:01:19      1.98     95.19
22:01:20     13.07    847.98
22:01:21      6.87    402.56
22:01:22     13.10    847.67
22:01:23      5.35    338.56
22:01:24     13.15    847.14
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
22:01:25      6.60    405.83
22:01:26     12.56    802.33
