  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:17:25      4.64    112.95
12:17:26     12.24    782.73
12:17:27     12.08    828.56
12:17:28     11.73    855.77
12:17:29     11.82    826.88
12:17:30      3.78    274.57
12:17:31      9.41    598.12
12:17:32      0.00      0.00
12:17:33     10.73    729.81
12:17:34      5.96    428.79
12:17:35      9.69    683.61
12:17:36      3.60    251.17
12:17:37      9.03    612.69
12:17:38      7.85    580.63
12:17:39      8.47    596.90
12:17:40     11.72    827.88
12:17:41     11.18    736.93
12:17:42     11.73    808.29
12:17:43      7.33    490.32
12:17:44      5.96    402.42
12:17:45      6.01    384.29
12:17:46      9.65    694.83
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:17:47      5.16    312.82
12:17:48      9.08    639.86
12:17:49      4.21    263.09
12:17:50     11.84    855.31
12:17:51      3.74    231.94
12:17:52     11.26    721.57
12:17:53      6.29    403.67
12:17:54     11.45    854.59
12:17:55      4.82    236.23
12:17:56     11.26    436.68
12:17:57     11.14    433.79
12:17:58     10.07    405.03
12:17:59     11.78    433.06
12:18:00     11.32    417.73
12:18:01     11.17    442.55
12:18:02      9.32    413.25
12:18:03      3.75    149.94
12:18:04      2.98     99.48
12:18:05      2.52     80.96
12:18:06      2.51     76.55
12:18:07     10.98    463.09
12:18:08     10.12    356.80
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:18:09     10.79    418.11
12:18:10      0.90     24.31
12:18:11     10.89    401.54
12:18:12      0.52      9.86
12:18:13     10.60    417.21
12:18:14      0.26      2.63
12:18:15     11.15    420.10
12:18:16      0.00      0.07
12:18:17     10.55    397.49
12:18:18      1.04     47.61
12:18:19     10.08    380.24
12:18:20      2.56     98.94
12:18:21      9.13    314.98
12:18:22      4.74    188.39
12:18:23      9.11    345.14
12:18:24      8.43    305.04
12:18:25      8.18    307.75
12:18:26      3.03    125.10
12:18:27      7.80    272.97
12:18:28      1.46     48.10
12:18:29      6.58    270.34
12:18:30      5.34    199.30
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
12:18:31      6.48    228.16
12:18:32      6.72    264.01
12:18:33      6.01    216.70
12:18:34      7.39    258.50
12:18:35      5.44    187.81
12:18:36      6.24    234.38
12:18:37      4.59    161.65
12:18:38      5.68    257.73
