time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo
0.008,18688,12,0,24.5,26.6,21.2,26.6,5.2,418739,5,0,0,bbr1
0.005,21256,14,55,25.1,29.8,21.2,29.8,5.2,418739,8,0,0,bbr1
0.005,28415,19,0,23.2,20.1,20.1,29.8,3.9,827550,17,0,0,bbr1
0.006,28415,19,0,23.6,26.1,20.1,29.8,3.6,827550,18,0,0,bbr1
0.027,28415,19,18720,23.9,26.0,20.1,29.8,3.3,827550,33,0,0,bbr1
0.029,28415,19,17280,23.6,21.9,20.1,29.8,3.0,827550,34,0,0,bbr1
0.034,28415,19,18720,23.6,23.3,20.1,29.8,2.3,840759,37,0,0,bbr1
0.037,31263,21,18720,23.5,23.1,20.1,29.8,1.9,1180687,39,0,0,bbr1
0.041,34111,23,20160,23.5,23.1,20.1,29.8,1.5,1180687,42,0,0,bbr1
0.044,34111,23,21600,23.4,23.0,20.1,29.8,1.3,1180687,45,0,0,bbr1
0.046,34111,23,21600,23.3,22.9,20.1,29.8,1.1,1180687,47,0,0,bbr1
0.050,36959,25,23040,23.2,22.4,20.1,29.8,1.0,2124192,50,0,0,bbr1
0.053,39807,27,27360,23.2,22.8,20.1,29.8,0.9,2276520,55,0,0,bbr1
0.057,42655,29,33120,23.1,22.5,20.1,29.8,0.8,2355863,61,0,0,bbr1
0.060,45503,31,37440,23.0,22.6,20.1,29.8,0.7,2374730,66,0,0,bbr1
0.063,48351,33,41760,23.1,23.7,20.1,29.8,0.7,2425764,71,0,0,bbr1
0.067,51199,35,46080,23.3,24.9,20.1,29.8,1.0,2425764,76,0,0,bbr1
0.070,54047,37,48960,23.7,25.9,20.1,29.8,1.4,2428722,80,0,0,bbr1
0.073,56895,39,51840,24.1,26.9,20.1,29.8,1.8,2428722,84,0,0,bbr1
0.077,59743,41,54720,24.5,27.8,20.1,29.8,2.3,2428722,88,0,0,bbr1
0.080,59743,41,57600,25.1,29.3,20.1,29.8,2.9,2429639,92,0,0,bbr1
0.083,59743,41,57600,25.9,31.4,20.1,31.4,3.8,2429639,94,0,0,bbr1
0.087,59743,41,57600,26.9,33.8,20.1,33.8,4.8,2429639,96,0,0,bbr1
0.090,59743,41,57600,28.0,35.6,20.1,35.6,5.8,2431238,98,0,0,bbr1
0.094,59743,41,57600,29.2,37.7,20.1,37.7,6.8,2431298,100,0,0,bbr1
0.005,59743,41,220,62.9,69.4,20.1,69.9,10.4,2496540,106,0,0,bbr1
0.007,59743,41,0,58.3,26.1,20.1,69.9,17.0,2496540,107,0,0,bbr1
0.027,59743,41,51840,54.4,27.2,20.1,69.9,20.5,2496540,145,0,0,bbr1
0.029,59743,41,53280,50.3,21.7,20.1,69.9,23.6,2496540,148,0,0,bbr1
0.034,59743,41,57600,47.2,25.8,20.1,69.9,23.8,2496540,153,0,0,bbr1
0.037,59743,41,57600,44.8,27.8,20.1,69.9,22.7,2496540,155,0,0,bbr1
0.041,59743,41,57600,43.0,30.1,20.1,69.9,20.7,2496540,157,0,0,bbr1
0.044,59743,41,57600,41.6,32.4,20.1,69.9,18.2,2496540,159,0,0,bbr1
0.047,59743,41,57600,40.7,34.4,20.1,69.9,15.4,2496540,161,0,0,bbr1
0.051,59743,41,57600,40.3,36.8,20.1,69.9,12.5,2496540,163,0,0,bbr1
0.058,59743,41,54720,40.3,40.6,20.1,69.9,9.5,2496540,165,0,0,bbr1
0.063,59743,41,56160,40.8,44.0,20.1,69.9,8.0,2496540,169,0,0,bbr1
0.070,59743,41,54720,41.7,48.5,20.1,69.9,8.0,2496540,172,0,0,bbr1
0.076,59743,41,54720,43.1,53.0,20.1,69.9,8.8,2496540,176,0,0,bbr1
0.083,59743,41,54720,44.9,57.4,20.1,69.9,10.2,2496540,180,0,0,bbr1
0.090,59743,41,54720,47.1,62.4,20.1,69.9,12.0,2496540,184,0,0,bbr1
0.099,59743,41,54720,49.5,66.3,20.1,69.9,13.8,2496540,188,0,0,bbr1
0.103,59743,41,56160,52.1,70.2,20.1,70.2,15.5,2496540,192,0,0,bbr1
0.108,59743,41,54720,54.2,69.4,20.1,70.2,16.0,2496540,195,0,0,bbr1
0.115,59743,41,54720,56.1,69.2,20.1,70.2,15.7,2496540,199,0,0,bbr1
0.122,59743,41,54720,57.8,69.3,20.1,70.2,15.1,2496540,203,0,0,bbr1
0.129,59743,41,54720,59.2,69.4,20.1,70.2,14.2,2496540,207,0,0,bbr1
0.147,45535,31,44640,62.2,69.3,20.1,70.2,10.7,299867,212,0,0,bbr1
0.154,49807,34,41760,63.1,68.8,20.1,70.2,9.7,299867,213,0,0,bbr1
0.159,55503,38,38880,63.7,68.2,20.1,70.2,8.5,299867,215,0,0,bbr1
0.169,58877,40,37440,63.7,64.0,20.1,70.2,6.5,299867,217,0,0,bbr1
0.173,58877,40,33120,64.0,66.1,20.1,70.2,5.4,299867,218,0,0,bbr1
