  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
18:04:46      4.93    118.50
18:04:47     13.67    781.45
18:04:48      6.99    403.19
18:04:49     13.98    846.94
18:04:50      6.48    371.76
18:04:51     13.81    848.57
18:04:52      5.81    329.15
18:04:53     12.96    818.75
18:04:54      5.37    319.20
18:04:55     12.94    798.19
18:04:56      8.14    494.10
18:04:57     12.34    746.46
18:04:58      5.30    330.10
18:04:59     11.69    709.55
18:05:00      5.77    348.00
18:05:01     11.21    669.92
18:05:02      9.27    571.29
18:05:03     10.37    621.27
18:05:04      0.66     36.47
18:05:05      9.13    548.51
18:05:06      6.88    419.74
18:05:07      8.85    530.06
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
18:05:08      9.84    595.11
18:05:09      7.81    457.74
18:05:10     12.50    768.97
18:05:11      6.86    406.98
18:05:12     12.44    756.63
18:05:13      6.62    388.65
18:05:14     13.81    853.53
18:05:15     13.68    827.60
18:05:16     13.42    827.54
18:05:17      5.87    357.17
18:05:18      4.97    284.15
18:05:19     10.31    636.49
18:05:20      4.49    261.08
18:05:21     13.92    855.65
18:05:22      6.76    392.88
18:05:23     13.72    853.46
18:05:24      5.34    304.73
18:05:25     13.73    853.86
18:05:26      6.58    382.35
18:05:27     13.72    853.43
18:05:28      3.93    217.72
18:05:29     13.82    853.81
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
18:05:30      3.64    199.40
18:05:31      9.27    559.08
18:05:32      0.42      2.59
18:05:33     13.15    814.49
18:05:34      5.94    341.31
18:05:35     12.66    772.33
18:05:36      2.69    161.73
18:05:37     12.44    752.56
18:05:38      7.29    440.19
18:05:39     11.85    703.09
18:05:40      1.51     90.57
18:05:41      9.60    544.09
18:05:42      7.29    441.70
18:05:43     10.17    607.64
18:05:44     10.45    646.22
18:05:45      9.41    563.00
18:05:46      4.64    264.91
18:05:47      8.37    490.73
18:05:48      9.75    587.13
18:05:49      7.62    444.45
18:05:50      8.61    506.55
18:05:51      7.24    428.58
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
18:05:52     13.70    827.06
18:05:53     14.07    853.63
18:05:54     13.62    825.78
18:05:55      8.80    548.06
18:05:56     10.08    593.57
18:05:57      9.57    579.29
18:05:58      9.26    545.66
18:05:59     10.98    665.86
18:06:00      6.20    333.21
18:06:01     12.87    789.75
18:06:02      5.54    318.92
18:06:03      0.00      0.00
18:06:04      6.49    380.06
18:06:05      0.00      0.00
18:06:06      5.72    326.13
18:06:07     11.83    726.18
18:06:08      5.35    306.04
18:06:09     13.91    853.56
18:06:10      5.92    333.49
18:06:11     12.49    730.66
18:06:12      9.13    543.27
18:06:13     13.92    852.78
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
18:06:14      5.34    313.66
18:06:15     13.86    852.89
18:06:16      5.35    300.43
18:06:17     13.91    853.74
18:06:18      5.54    308.76
18:06:19     13.83    854.55
18:06:20      5.63    325.85
18:06:21     13.86    853.81
18:06:22      5.82    332.62
18:06:23     13.44    836.91
18:06:24      1.39     70.47
18:06:25     13.13    795.45
18:06:26      0.66     37.25
18:06:27     12.64    745.22
18:06:28      6.34    390.63
18:06:29     11.78    700.30
18:06:30      1.61     95.20
18:06:31     10.93    658.19
18:06:32      9.28    572.98
18:06:33      9.89    583.26
18:06:34     11.45    698.85
18:06:35      9.51    561.54
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
18:06:36     10.32    627.93
18:06:37      8.94    515.25
18:06:38     13.35    796.65
18:06:39      7.90    467.59
18:06:40     11.52    686.96
18:06:41      6.86    395.64
18:06:42     13.91    853.84
18:06:43     13.81    826.39
18:06:44     13.52    825.70
18:06:45     13.67    818.73
18:06:46      6.20    361.09
18:06:47     10.03    613.37
18:06:48      5.82    340.75
18:06:49     14.02    852.95
18:06:50      6.67    371.78
18:06:51     13.82    854.18
18:06:52      5.73    327.40
18:06:53     12.11    717.80
18:06:54      6.29    359.16
18:06:55     14.01    853.89
18:06:56      7.24    427.08
18:06:57     13.91    853.52
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
18:06:58      3.36    184.07
18:06:59     13.91    853.92
18:07:00      2.98    160.70
18:07:01     13.92    853.07
18:07:02      5.91    344.01
18:07:03     11.26    644.26
18:07:04      0.26      2.59
18:07:05     13.14    793.60
18:07:06      2.97    172.92
18:07:07     12.54    747.65
18:07:08      6.24    376.51
18:07:09     11.88    703.44
