time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo
0.007,3072,2,0,22.3,20.3,20.3,22.9,4.5,862882,5,1,1,cubic
0.006,3072,2,0,23.5,27.8,20.3,27.8,4.8,862882,7,1,1,cubic
0.026,5920,4,1440,23.9,26.0,20.3,27.8,4.2,862882,10,1,1,cubic
0.006,7344,5,0,23.2,20.3,20.3,27.8,3.7,862882,14,1,1,cubic
0.006,7344,5,0,23.7,27.3,20.3,27.8,3.7,862882,15,1,1,cubic
0.026,11759,8,0,24.5,26.1,20.3,27.8,2.7,480096,21,1,1,cubic
0.047,11829,8,8640,23.9,20.1,20.1,27.8,3.1,493903,29,1,1,cubic
0.053,11851,8,8640,23.5,20.1,20.1,27.8,3.3,504899,31,1,1,cubic
0.058,11870,8,8640,23.1,20.1,20.1,27.8,3.3,514922,33,1,1,cubic
0.067,11891,8,10080,22.7,20.1,20.1,27.8,3.2,524155,36,1,1,cubic
0.072,11909,8,10080,22.4,20.1,20.1,27.8,3.1,532531,38,1,1,cubic
0.078,11929,8,10080,22.1,20.1,20.1,27.8,2.9,540213,40,1,1,cubic
0.083,11947,8,10080,21.8,20.1,20.1,27.8,2.6,547149,42,1,1,cubic
0.088,11964,8,10080,21.6,20.1,20.1,27.8,2.4,553350,44,1,1,cubic
0.093,11982,8,10080,21.4,20.2,20.1,27.8,2.2,558914,46,1,1,cubic
0.098,12001,8,10080,21.3,20.1,20.1,27.8,2.0,564142,48,1,1,cubic
0.103,12016,8,10080,21.1,20.2,20.1,27.8,1.7,568589,50,1,1,cubic
0.108,12321,8,10080,21.0,20.1,20.1,27.8,1.6,586546,52,1,1,cubic
0.114,12654,8,10080,20.9,20.1,20.1,27.8,1.4,605599,54,1,1,cubic
0.118,12978,9,10080,20.8,20.1,20.1,27.8,1.2,624062,56,1,1,cubic
0.125,13294,9,11520,20.7,20.1,20.1,27.8,1.1,641819,59,1,1,cubic
0.130,13603,9,11520,20.6,20.2,20.1,27.8,1.0,658964,61,1,1,cubic
0.134,13904,9,11520,20.6,20.1,20.1,27.8,0.8,675673,63,1,1,cubic
0.139,14199,9,11520,20.5,20.1,20.1,27.8,0.8,691992,65,1,1,cubic
0.143,14488,10,11520,20.5,20.1,20.1,27.8,0.7,707732,67,1,1,cubic
0.148,14771,10,12960,20.4,20.1,20.1,27.8,0.6,723111,70,1,1,cubic
0.152,15049,10,12960,20.4,20.3,20.1,27.8,0.5,737226,72,1,1,cubic
0.156,15321,10,12960,20.4,20.2,20.1,27.8,0.4,751618,74,1,1,cubic
0.160,15589,10,12960,20.3,20.1,20.1,27.8,0.4,766081,76,1,1,cubic
0.164,15852,11,12960,20.3,20.2,20.1,27.8,0.3,779887,78,1,1,cubic
0.172,16365,11,14400,20.3,20.1,20.1,27.8,0.2,806157,83,1,1,cubic
0.176,16616,11,14400,20.3,20.1,20.1,27.8,0.2,819531,85,1,1,cubic
0.180,16862,11,14400,20.3,20.1,20.1,27.8,0.2,832362,87,1,1,cubic
0.184,17106,11,14400,20.2,20.1,20.1,27.8,0.2,845032,89,1,1,cubic
0.188,17345,12,14400,20.2,20.1,20.1,27.8,0.2,857644,91,1,1,cubic
0.191,17582,12,15840,20.2,20.1,20.1,27.8,0.1,869879,94,1,1,cubic
0.195,17815,12,15840,20.2,20.2,20.1,27.8,0.1,881232,96,1,1,cubic
0.198,18045,12,15840,20.2,20.1,20.1,27.8,0.1,893095,98,1,1,cubic
0.201,18273,12,15840,20.2,20.1,20.1,27.8,0.1,905007,100,1,1,cubic
0.205,18497,12,15840,20.2,20.1,20.1,27.8,0.1,916782,102,1,1,cubic
0.208,18719,12,15840,20.2,20.1,20.1,27.8,0.1,928245,104,1,1,cubic
0.211,18938,13,15840,20.2,20.2,20.1,27.8,0.1,938872,106,1,1,cubic
0.215,19154,13,17280,20.2,20.1,20.1,27.8,0.1,950052,110,1,1,cubic
0.218,19368,13,17280,20.2,20.3,20.1,27.8,0.1,959857,112,1,1,cubic
0.222,19580,13,17280,20.2,20.1,20.1,27.8,0.1,970700,114,1,1,cubic
0.225,19790,13,17280,20.2,20.1,20.1,27.8,0.1,981500,116,1,1,cubic
0.228,19997,13,17280,20.2,20.3,20.1,27.8,0.1,991128,118,1,1,cubic
0.232,20202,14,17280,20.2,20.2,20.1,27.8,0.1,1001090,120,1,1,cubic
