time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo
0.006,3072,2,0,21.4,20.2,20.2,22.4,6.5,897783,5,1,1,cubic
0.006,3072,2,55,22.7,27.2,20.2,27.2,6.0,897783,8,1,1,cubic
0.027,7383,5,0,23.7,26.7,20.2,27.2,5.0,897783,11,1,1,cubic
0.005,7383,5,0,22.9,20.3,20.2,27.2,4.2,897783,15,1,1,cubic
0.005,7383,5,0,23.3,26.0,20.2,27.2,3.9,897783,16,1,1,cubic
0.026,11759,8,0,24.1,25.8,20.2,27.2,2.9,487864,22,1,1,cubic
0.046,11830,8,8640,23.6,20.2,20.2,27.2,3.1,500846,30,1,1,cubic
0.052,11851,8,8640,23.2,20.1,20.1,27.2,3.2,511149,32,1,1,cubic
0.058,11870,8,8640,22.8,20.2,20.1,27.2,3.2,520385,34,1,1,cubic
0.066,11891,8,10080,22.5,20.1,20.1,27.2,3.0,529029,37,1,1,cubic
0.072,11909,8,10080,22.2,20.2,20.1,27.2,2.9,536755,39,1,1,cubic
0.077,11927,8,10080,21.9,20.1,20.1,27.2,2.7,543817,41,1,1,cubic
0.082,11945,8,10080,21.7,20.2,20.1,27.2,2.4,550156,43,1,1,cubic
0.088,11964,8,10080,21.5,20.2,20.1,27.2,2.2,555973,45,1,1,cubic
0.092,11982,8,10080,21.4,20.2,20.1,27.2,2.0,561165,47,1,1,cubic
0.097,11999,8,10080,21.2,20.3,20.1,27.2,1.8,565590,49,1,1,cubic
0.102,12014,8,10080,21.1,20.2,20.1,27.2,1.6,569843,51,1,1,cubic
0.108,12331,8,10080,21.0,20.1,20.1,27.2,1.4,588170,53,1,1,cubic
0.112,12664,8,10080,20.9,20.1,20.1,27.2,1.3,607036,55,1,1,cubic
0.118,12988,9,10080,20.8,20.2,20.1,27.2,1.1,624993,57,1,1,cubic
0.124,13303,9,11520,20.7,20.1,20.1,27.2,1.0,642688,60,1,1,cubic
0.128,13612,9,11520,20.6,20.2,20.1,27.2,0.9,659560,62,1,1,cubic
0.133,13913,9,11520,20.6,20.1,20.1,27.2,0.8,676274,64,1,1,cubic
0.138,14208,9,11520,20.5,20.3,20.1,27.2,0.7,691858,66,1,1,cubic
0.142,14496,10,11520,20.5,20.1,20.1,27.2,0.6,707639,68,1,1,cubic
0.147,14779,10,12960,20.4,20.2,20.1,27.2,0.5,722760,71,1,1,cubic
0.151,15057,10,12960,20.4,20.2,20.1,27.2,0.5,737509,73,1,1,cubic
0.155,15329,10,12960,20.4,20.3,20.1,27.2,0.4,751347,75,1,1,cubic
0.160,15597,10,12960,20.4,20.3,20.1,27.2,0.3,765083,77,1,1,cubic
0.163,15860,11,12960,20.4,20.1,20.1,27.2,0.3,779246,79,1,1,cubic
0.168,16118,11,14400,20.3,20.2,20.1,27.2,0.3,792779,82,1,1,cubic
0.171,16373,11,14400,20.3,20.2,20.1,27.2,0.2,806194,84,1,1,cubic
0.175,16623,11,14400,20.3,20.2,20.1,27.2,0.2,818988,86,1,1,cubic
0.180,16870,11,14400,20.3,20.2,20.1,27.2,0.2,831567,88,1,1,cubic
0.183,17113,11,14400,20.3,20.2,20.1,27.2,0.2,844252,90,1,1,cubic
0.187,17352,12,14400,20.3,20.2,20.1,27.2,0.1,856550,92,1,1,cubic
0.190,17589,12,15840,20.2,20.2,20.1,27.2,0.1,868678,95,1,1,cubic
0.194,17822,12,15840,20.2,20.2,20.1,27.2,0.1,880707,97,1,1,cubic
0.197,18052,12,15840,20.2,20.1,20.1,27.2,0.1,892691,99,1,1,cubic
0.200,18279,12,15840,20.2,20.2,20.1,27.2,0.1,904050,101,1,1,cubic
0.006,18279,12,482,20.2,20.1,20.1,27.2,0.1,903782,104,1,1,cubic
0.027,18279,12,0,21.6,26.4,20.1,27.2,2.5,846014,105,1,1,cubic
0.048,18504,12,15840,24.8,47.5,20.1,47.5,8.3,744687,118,1,1,cubic
0.051,18944,13,12960,24.5,23.5,20.1,47.5,5.2,772152,120,1,1,cubic
0.058,19161,13,17280,24.8,26.6,20.1,47.5,4.5,772683,125,1,1,cubic
