  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
01:23:14      6.73    181.29
01:23:15     11.77    764.95
01:23:16      8.57    594.11
01:23:17      7.79    561.65
01:23:18      2.00     90.19
01:23:19      8.99    656.07
01:23:20      0.99     44.24
01:23:21      9.56    777.54
01:23:22      0.42      2.58
01:23:23     11.26    782.94
01:23:24      0.16      0.00
01:23:25      7.49    464.91
01:23:26      0.00      0.00
01:23:27     10.36    745.38
01:23:28      1.29    120.69
01:23:29      8.94    498.01
01:23:30      0.00      0.00
01:23:31      6.89    576.78
01:23:32      0.42      2.93
01:23:33      8.75    540.40
01:23:34      3.31    264.64
01:23:35      8.45    473.90
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
01:23:36     11.43    815.42
01:23:37     11.40    812.65
01:23:38      2.18    165.20
01:23:39      5.91    375.86
01:23:40      4.92    364.78
01:23:41      4.97    321.93
01:23:42      6.53    510.00
01:23:43      4.40    280.06
01:23:44      7.66    525.79
01:23:45      3.55    166.95
01:23:46     10.12    625.58
01:23:47      2.88    127.24
01:23:48     10.70    645.47
01:23:49      2.85    125.67
01:23:50      9.85    668.49
01:23:51      6.20    403.83
01:23:52     10.79    649.03
01:23:53      6.86    480.46
01:23:54     11.17    639.49
01:23:55      6.10    494.86
01:23:56     11.17    733.46
01:23:57      5.12    413.58
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
01:23:58     10.39    602.85
01:23:59      8.99    589.66
01:24:00      9.70    561.54
01:24:01      7.10    541.14
01:24:02      6.39    316.48
01:24:03      0.00      0.00
01:24:04      7.43    374.64
01:24:05      0.00      0.00
01:24:06      7.66    358.18
01:24:07      9.37    679.08
01:24:08      7.53    329.15
01:24:09      8.01    512.07
01:24:10      5.67    275.93
01:24:11      8.39    574.99
01:24:12      5.66    232.12
01:24:13      9.36    576.93
01:24:14      6.68    191.98
01:24:15      4.42    228.17
01:24:16      4.50    140.84
01:24:17      5.65    301.20
01:24:18      4.06    113.95
01:24:19     11.45    573.04
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
01:24:20      6.43    298.61
01:24:21      8.96    455.80
01:24:22      1.63     19.87
01:24:23      7.47    528.11
01:24:24      1.78      7.30
01:24:25     10.11    630.38
01:24:26      2.47     73.84
01:24:27      8.76    540.59
01:24:28      5.56    287.31
01:24:29      9.76    472.81
01:24:30      4.55    138.90
01:24:31      8.28    461.62
01:24:32      2.63      8.63
01:24:33      4.75    230.35
01:24:34      3.63      6.37
01:24:35      7.95    317.54
01:24:36     10.70    642.73
01:24:37      9.03    709.92
01:24:38     10.70    747.22
01:24:39      4.88    312.80
01:24:40     10.79    680.33
01:24:41      6.77    542.07
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
01:24:42     10.70    668.38
01:24:43      6.39    482.77
01:24:44     10.95    656.08
01:24:45      6.29    538.52
01:24:46     11.36    676.87
01:24:47      4.51    277.43
01:24:48     10.49    567.58
01:24:49     10.31    658.90
01:24:50     10.52    592.73
01:24:51      4.13    300.45
01:24:52      8.60    483.03
01:24:53      7.85    643.12
01:24:54      7.96    407.75
01:24:55      5.97    427.18
01:24:56      6.46    411.95
01:24:57      6.91    651.46
01:24:58      7.12    382.52
01:24:59     10.03    664.06
01:25:00      7.09    291.31
01:25:01     10.00    653.93
01:25:02      6.42    256.28
01:25:03      6.75    360.92
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
01:25:04      7.53    247.14
01:25:05      2.52    133.09
01:25:06      5.83    201.03
01:25:07      3.66    191.51
01:25:08      4.53    172.57
01:25:09     10.88    590.33
01:25:10      5.23    188.84
01:25:11      5.65    303.54
01:25:12      3.74    118.28
01:25:13     10.41    681.89
01:25:14      4.13    112.46
01:25:15     10.41    686.60
01:25:16      4.25    146.02
01:25:17      5.27    261.66
01:25:18      2.39     20.84
01:25:19      6.13    300.82
01:25:20      2.71      9.64
01:25:21      7.92    415.07
01:25:22      3.05     11.21
01:25:23      8.56    416.77
01:25:24      2.44      9.65
01:25:25     10.36    533.36
  Time         s2-eth2      
HH:MM:SS   KB/s in  KB/s out
01:25:26      8.20    694.61
01:25:27      8.67    462.40
01:25:28      2.54      7.84
01:25:29      8.27    377.39
01:25:30      7.19    434.07
01:25:31      8.23    475.26
01:25:32      8.52    661.17
01:25:33      8.10    494.40
01:25:34      5.87    423.74
01:25:35      6.95    377.47
01:25:36      9.27    683.57
01:25:37      9.22    541.73
01:25:38      6.06    355.33
01:25:39      5.72    299.44
01:25:40      9.65    667.16
01:25:41      4.87    243.70
01:25:42      9.66    658.98
01:25:43     10.45    614.93
01:25:44      8.16    533.98
