Segment,Actual_Bitrate_Kbps,Quality_Switches,Stall_Duration_Sec,Live_Latency,Playback_Rate
1,804.0,0,0.0,4.42,1.08
2,1270.0,2,0.0,4.3149999999999995,1.0665
3,3253.0,0,0.0,4.195,1.048
4,4831.0,0,0.0,4.115,1.0314999999999999
5,5070.0,0,0.0,4.07,1.019
6,4687.0,0,0.0,4.035,1.012
7,4765.0,0,0.0,4.02,1.008
8,4680.0,0,0.0,4.01,1.003
9,4674.0,0,0.0,4.0,1.003
10,4717.0,0,0.0,4.0,0.999
11,3527.0,0,0.0,4.0,0.999
12,3229.0,0,0.0,4.0,0.999
13,4406.0,0,0.0,4.0,0.999
14,3084.0,0,0.0,4.0,0.9993333333333334
15,4777.0,0,0.0,4.0,1.0
16,4977.0,0,0.9755,4.4675,1.0474999999999999
17,4616.0,0,1.5835000000000001,5.16,1.099
18,1629.0,1,0.0,5.05,1.099
19,1618.0,0,0.0,4.91,1.099
20,3137.0,1,0.0,4.76,1.099
21,1624.0,0,0.0,4.615,1.093
22,1640.0,0,0.0,4.44,1.081
23,1728.0,0,0.0,4.32,1.071
24,2054.0,0,0.0,4.23,1.0554999999999999
25,1755.0,0,0.0,4.140000000000001,1.0354999999999999
26,1749.0,0,0.0,4.08,1.023
27,1650.0,0,0.0,4.045,1.0145
28,1865.0,0,0.0,4.02,1.0066666666666666
29,1816.0,0,0.0,4.01,1.004
30,1893.0,0,0.0,4.005,1.004
31,1157.0,0,0.0,4.0,1.0
32,1475.0,0,0.0,4.0,1.0
33,1519.0,0,0.0,4.0,1.0
34,1667.0,0,0.0,4.0,1.0
35,1751.0,0,0.0,4.0,1.0
36,1697.0,0,0.0,4.0,1.0
37,1795.0,0,0.0,4.0,1.0
38,1203.0,0,0.0,4.0,1.0
39,1235.0,0,0.0,4.0,1.0
40,1640.0,0,0.0,4.0,1.0
41,1638.0,0,0.0,4.0,1.0
42,1825.0,0,0.0,4.0,1.0
43,1807.0,0,0.0,4.0,1.0
44,1947.0,0,0.0,4.0,1.0
45,2284.0,1,0.0,4.0,1.0
46,3176.0,0,0.004999999999999893,4.0,1.0
47,1531.0,1,0.015499999999999847,4.0,1.0
48,1697.0,0,0.010499999999999954,4.0,1.0
49,2302.0,1,0.0,4.0,1.0
50,1433.0,1,0.0,4.0,1.0
51,1747.0,0,0.0,4.0,1.0
52,1581.0,0,0.0,4.0,1.0
53,1540.0,0,0.1462500000000002,4.0275,1.0
54,3202.0,1,0.5467499999999998,4.08,1.019
55,1653.0,1,0.05449999999999999,4.0649999999999995,1.019
56,1726.0,0,0.05449999999999999,4.05,1.014
57,1729.0,0,0.0,4.035,1.0114999999999998
58,1741.0,0,0.0,4.015,1.005
59,1779.0,0,0.0,4.003333333333333,1.0033333333333332
60,3433.0,1,0.0,4.0,1.0
61,581.0,1,0.0,4.0,1.0
62,1270.0,1,0.12250000000000005,4.0325,1.0
63,4083.0,1,0.9945000000000004,4.42,1.08
64,1826.0,1,0.24099999999999966,4.44,1.08
65,1642.0,0,0.0,4.325,1.0715
66,1648.0,0,0.0,4.23,1.056
67,1632.0,0,0.0,4.16,1.041
68,1718.0,0,0.0,4.095000000000001,1.0255
69,1850.0,0,0.0,4.06,1.019
70,1944.0,0,0.0,4.045,1.0114999999999998
71,1111.0,0,0.0,4.02,1.0063333333333333
72,2762.0,1,0.0,4.005,1.005
73,1671.0,1,0.0,4.0,1.001
74,1237.0,0,0.0,4.0,1.001
75,1813.0,0,0.0,4.0,1.001
76,1902.0,0,0.0,4.0,1.001
77,1834.0,0,0.0,4.0,1.001
78,5090.0,1,0.0,3.99,1.001
79,4480.0,0,0.0,3.99,1.001
80,4927.0,0,0.0,3.99,1.001
81,4653.0,0,0.0,3.99,1.001
82,4864.0,0,0.0,3.99,1.001
83,3780.0,0,0.0,3.99,1.001
84,4941.0,0,0.0,3.98,1.001
85,4769.0,0,0.0,3.98,1.001
86,4454.0,0,0.0,3.98,1.001
87,5050.0,0,0.0,3.98,1.001
88,4205.0,0,0.0,3.98,1.001
89,4126.0,0,0.0,3.98,1.001
90,4817.0,0,0.0,3.98,1.001
