      Time     KB/s_in    KB/s_out
  18:33:35         0.9         3.4
  18:33:36        14.9       595.3
  18:33:37        17.8       830.6
  18:33:38        19.2       853.7
  18:33:39        18.2       812.6
  18:33:40        13.6       582.3
  18:33:41         8.8       397.3
  18:33:42        13.1       555.5
  18:33:43        15.1       690.1
  18:33:44        12.6       532.0
  18:33:45         6.4       290.4
  18:33:46        12.0       505.1
  18:33:47        12.4       565.2
  18:33:48        11.3       474.0
  18:33:49        10.3       470.1
  18:33:50        10.7       448.9
  18:33:51        14.7       673.4
  18:33:52        10.3       428.3
  18:33:53        16.1       735.4
  18:33:54         9.8       406.3
  18:33:55        16.8       769.0
  18:33:56         9.3       385.6
  18:33:57        17.0       778.9
  18:33:58         8.8       361.8
  18:33:59        18.4       841.5
  18:34:00         8.4       338.4
  18:34:01        17.0       777.1
  18:34:02         7.8       311.5
  18:34:03         0.2         5.7
  18:34:04         7.3       290.8
  18:34:05         1.9        86.8
  18:34:06         4.1       134.2
  18:34:07        11.1       426.9
  18:34:08        11.4       437.4
  18:34:09        11.2       406.4
  18:34:10        11.4       431.4
  18:34:11        11.2       419.9
  18:34:12        11.7       425.4
  18:34:13        11.6       427.3
  18:34:14         4.5       149.1
  18:34:15         8.4       332.9
  18:34:16         2.5        70.7
  18:34:17         9.5       371.0
  18:34:18         2.3        60.3
  18:34:19        10.4       415.1
  18:34:20         2.0        48.5
  18:34:21        10.7       427.1
  18:34:22         2.5        60.6
  18:34:23         6.2       250.2
  18:34:24         1.4        21.9
  18:34:25         8.2       339.5
  18:34:26         1.2         8.6
  18:34:27        10.0       421.2
  18:34:28         1.1         2.9
  18:34:29         7.9       316.2
  18:34:30         0.5         0.0
  18:34:31        10.6       410.7
  18:34:32         1.5        55.8
  18:34:33        10.8       397.2
  18:34:34         2.4        91.4
  18:34:35        10.0       384.0
  18:34:36         2.3        87.5
  18:34:37        10.1       372.1
  18:34:38         1.4        47.0
  18:34:39         9.7       360.3
  18:34:40        11.3       420.8
  18:34:41        10.8       387.7
  18:34:42         1.9        74.0
  18:34:43         9.0       333.7
  18:34:44         2.2        88.3
  18:34:45         8.2       321.8
  18:34:46         3.1       122.3
  18:34:47         8.7       308.6
  18:34:48         5.5       218.8
  18:34:49         8.1       296.8
  18:34:50         3.9       154.6
  18:34:51         7.9       284.9
  18:34:52         4.1       164.8
  18:34:53         7.6       273.1
  18:34:54         3.8       151.3
  18:34:55         7.2       261.3
  18:34:56         5.5       218.0
  18:34:57         6.9       246.5
  18:34:58         6.0       220.5
  18:34:59         6.7       233.2
  18:35:00         6.4       253.3
  18:35:01         6.1       221.4
  18:35:02         2.1        77.2
  18:35:03         6.0       206.6
  18:35:04         4.3       173.1
  18:35:05         5.5       196.3
  18:35:06         4.9       194.8
  18:35:07         5.1       181.4
  18:35:08         6.4       247.3
  18:35:09         4.8       168.2
  18:35:10         7.2       281.9
  18:35:11         4.7       154.9
  18:35:12         7.0       281.6
  18:35:13         4.4       144.6
  18:35:14         8.1       316.9
  18:35:15         4.0       131.2
  18:35:16         4.5       179.0
  18:35:17         3.8       116.5
  18:35:18         5.2       202.0
  18:35:19         3.3       103.2
  18:35:20         8.2       318.8
  18:35:21         3.0        91.4
  18:35:22         8.2       330.0
  18:35:23         2.7        79.5
  18:35:24         9.7       389.5
  18:35:25         2.6        69.2
  18:35:26         9.9       395.1
  18:35:27         2.2        54.5
  18:35:28        11.5       427.2
  18:35:29         2.3        61.3
  18:35:30         6.3       262.6
  18:35:31         1.6        27.8
  18:35:32        10.2       391.7
  18:35:33         1.3        16.1
  18:35:34         9.3       378.1
  18:35:35         1.1         3.2
  18:35:36        10.5       428.6
  18:35:37         0.8         8.2
  18:35:38         7.7       285.1
  18:35:39         0.0         0.1
  18:35:40        10.4       369.1
  18:35:41         0.0         0.0
  18:35:42        11.1       398.8
  18:35:43         1.4        50.7
  18:35:44        10.7       386.9
  18:35:45         0.7        20.0
  18:35:46         9.7       376.6
  18:35:47         0.5        19.8
  18:35:48        10.1       364.8
  18:35:49         1.4        52.4
  18:35:50         9.7       351.5
  18:35:51         1.9        73.6
  18:35:52         9.1       339.7
  18:35:53         2.5       104.2
  18:35:54         8.7       324.8
  18:35:55         3.0       119.9
  18:35:56         8.4       313.0
  18:35:57         3.4       134.8
  18:35:58         8.3       301.2
  18:35:59         4.2       156.1
  18:36:00         7.9       287.9
  18:36:01         4.6       172.2
  18:36:02         4.4       151.7
  18:36:03         0.0         0.0
  18:36:04         5.2       178.8
  18:36:05         0.0         0.0
  18:36:06         6.4       248.0
  18:36:07         5.0       192.7
  18:36:08         6.6       236.1
  18:36:09         6.1       233.1
  18:36:10         6.5       224.4
  18:36:11         5.3       198.1
  18:36:12         6.0       214.0
  18:36:13         5.7       210.0
  18:36:14         5.6       199.3
  18:36:15         5.7       220.6
  18:36:16         5.2       187.3
  18:36:17         6.8       254.3
  18:36:18         4.9       177.1
  18:36:19         7.4       298.3
  18:36:20         4.7       162.3
  18:36:21         8.7       337.2
  18:36:22         4.5       150.5
  18:36:23         3.3       136.4
  18:36:24         4.0       138.7
  18:36:25         5.5       222.7
  18:36:26         4.1       126.8
  18:36:27         8.0       302.9
  18:36:28         3.6       112.2
  18:36:29         5.2       206.9
  18:36:30         3.3       100.2
  18:36:31         9.3       365.9
  18:36:32         2.9        85.5
  18:36:33        10.6       403.3
  18:36:34         2.6        73.6
  18:36:35        10.0       397.8
  18:36:36         3.4       112.0
  18:36:37         6.7       306.9
  18:36:38         2.8        86.9
  18:36:39         7.7       330.5
  18:36:40         2.3        58.9
  18:36:41        16.3       745.1
  18:36:42         1.8        38.2
  18:36:43        16.7       762.9
  18:36:44         1.4        17.5
  18:36:45        17.3       789.8
  18:36:46         1.1         2.9
  18:36:47        17.5       800.5
  18:36:48         0.5         0.0
  18:36:49        18.4       822.8
  18:36:50         2.8       122.7
  18:36:51        18.5       800.7
  18:36:52         2.0        68.1
  18:36:53        17.9       774.2
  18:36:54        18.6       832.6
