time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo
0.007,18688,12,0,24.9,26.2,20.9,26.2,5.2,423459,5,0,0,bbr1
0.006,21256,14,55,25.5,29.6,20.9,29.6,5.1,423459,8,0,0,bbr1
0.006,28415,19,110,24.4,20.3,20.3,29.6,3.6,951108,17,0,0,bbr1
0.005,28415,19,0,24.8,27.5,20.3,29.6,2.8,951108,18,0,0,bbr1
0.029,28415,19,23040,25.1,27.4,20.3,29.6,2.8,951108,36,0,0,bbr1
0.032,28415,19,23040,25.1,25.1,20.3,29.6,2.1,951108,38,0,0,bbr1
0.036,31263,21,24480,25.2,25.8,20.3,29.6,1.7,1120477,41,0,0,bbr1
0.038,34111,23,24480,25.3,25.8,20.3,29.6,1.5,1335323,43,0,0,bbr1
0.041,36959,25,25920,25.4,26.3,20.3,29.6,1.3,1335323,46,0,0,bbr1
0.045,36959,25,27360,25.6,26.6,20.3,29.6,1.3,1335323,49,0,0,bbr1
0.048,36959,25,28800,25.7,27.0,20.3,29.6,1.3,1335323,52,0,0,bbr1
0.058,27023,18,25920,26.4,28.1,20.3,29.6,1.6,290867,56,0,0,bbr1
0.061,29871,20,24480,26.6,28.4,20.3,29.6,1.7,839265,57,0,0,bbr1
0.065,32719,22,25920,26.9,29.0,20.3,29.6,1.9,847310,60,0,0,bbr1
0.068,35567,24,25920,27.3,30.1,20.3,30.1,2.2,847310,62,0,0,bbr1
0.072,38415,26,25920,27.8,31.2,20.3,31.2,2.6,847310,64,0,0,bbr1
0.075,41263,28,25920,28.4,32.5,20.3,32.5,3.1,847310,66,0,0,bbr1
0.078,43035,29,25920,29.1,33.8,20.3,33.8,3.7,847310,68,0,0,bbr1
0.082,43035,29,25920,29.8,34.9,20.3,34.9,4.2,847310,70,0,0,bbr1
0.085,43035,29,25920,30.6,36.1,20.3,36.1,4.7,847310,72,0,0,bbr1
0.089,43035,29,25920,31.4,37.3,20.3,37.3,5.2,847310,74,0,0,bbr1
0.092,43035,29,25920,31.3,30.4,20.3,37.3,4.2,847310,76,0,0,bbr1
0.095,43035,29,25920,31.3,31.5,20.3,37.3,3.2,847310,78,0,0,bbr1
0.099,43035,29,25920,31.4,31.6,20.3,37.3,2.5,847310,80,0,0,bbr1
0.102,43035,29,25920,31.4,31.5,20.3,37.3,1.9,847310,82,0,0,bbr1
0.106,43035,29,25920,31.4,31.6,20.3,37.3,1.5,847310,84,0,0,bbr1
0.109,43035,29,25920,31.4,31.5,20.3,37.3,1.1,847310,86,0,0,bbr1
0.112,43035,29,25920,31.4,31.5,20.3,37.3,0.9,847310,88,0,0,bbr1
0.116,43035,29,25920,31.4,31.5,20.3,37.3,0.7,847310,90,0,0,bbr1
0.119,43035,29,25920,31.5,31.5,20.3,37.3,0.5,847310,92,0,0,bbr1
0.126,27213,18,23040,31.5,31.5,20.3,37.3,0.3,1059137,94,0,0,bbr1
0.129,30061,20,24480,31.5,31.5,20.3,37.3,0.2,1059137,97,0,0,bbr1
0.133,32909,22,25920,31.5,31.5,20.3,37.3,0.2,1059137,100,0,0,bbr1
0.137,35757,24,27360,31.5,31.4,20.3,37.3,0.2,1059137,103,0,0,bbr1
0.139,38605,26,27360,31.5,31.4,20.3,37.3,0.1,1059137,106,0,0,bbr1
0.144,41453,28,28800,31.5,31.4,20.3,37.3,0.1,1059137,109,0,0,bbr1
0.146,43035,29,28800,31.4,31.4,20.3,37.3,0.1,1059137,111,0,0,bbr1
0.151,43035,29,30240,31.4,31.4,20.3,37.3,0.1,1059137,114,0,0,bbr1
0.154,43035,29,30240,31.4,31.3,20.3,37.3,0.1,635482,116,0,0,bbr1
0.158,43035,29,30240,31.3,30.4,20.3,37.3,0.3,635482,118,0,0,bbr1
0.161,43035,29,28800,31.2,30.4,20.3,37.3,0.5,635482,119,0,0,bbr1
0.165,43035,29,28800,31.2,31.6,20.3,37.3,0.5,635482,121,0,0,bbr1
0.167,43035,29,27360,31.4,32.4,20.3,37.3,0.6,635482,122,0,0,bbr1
0.170,43035,29,25920,31.5,32.7,20.3,37.3,0.8,635482,123,0,0,bbr1
0.172,43035,29,25920,31.8,33.3,20.3,37.3,1.0,635482,124,0,0,bbr1
0.177,43035,29,25920,32.0,34.1,20.3,37.3,1.3,635482,126,0,0,bbr1
0.182,27213,18,21600,32.7,35.4,20.3,37.3,2.0,847310,127,0,0,bbr1
0.185,30061,20,23040,33.2,36.1,20.3,37.3,2.3,847310,130,0,0,bbr1
0.188,32909,22,23040,33.6,36.7,20.3,37.3,2.6,847310,132,0,0,bbr1
0.192,35757,24,23040,33.8,35.6,20.3,37.3,2.5,847310,134,0,0,bbr1
0.195,38605,26,23040,33.9,34.5,20.3,37.3,2.0,847310,136,0,0,bbr1
0.007,43035,29,55,31.4,28.6,20.3,37.3,3.3,847310,138,0,0,bbr1
0.009,43035,29,0,31.0,28.2,20.3,37.3,3.3,1059137,139,0,0,bbr1
0.035,43035,29,25920,30.3,25.2,20.3,37.3,3.9,1059137,161,0,0,bbr1
0.042,43035,29,27360,29.8,26.5,20.3,37.3,3.9,1059137,166,0,0,bbr1
0.049,43035,29,28800,29.6,27.8,20.3,37.3,3.4,1059137,171,0,0,bbr1
0.055,43035,29,30240,29.5,29.2,20.3,37.3,2.7,1059137,176,0,0,bbr1
0.063,43035,29,31680,29.6,30.5,20.3,37.3,2.2,635482,182,0,0,bbr1
0.070,43035,29,30240,29.9,31.6,20.3,37.3,2.2,635482,185,0,0,bbr1
0.077,43035,29,28800,30.2,32.6,20.3,37.3,2.3,635482,188,0,0,bbr1
0.084,43035,29,27360,30.8,34.6,20.3,37.3,2.8,635482,191,0,0,bbr1
0.090,43035,29,25920,31.4,35.8,20.3,37.3,3.4,635482,194,0,0,bbr1
0.097,43035,29,24480,32.1,37.1,20.3,37.3,4.0,635482,197,0,0,bbr1
0.103,43035,29,23040,32.7,36.4,20.3,37.3,4.0,847310,200,0,0,bbr1
0.110,43035,29,23040,32.8,34.2,20.3,37.3,3.4,847310,204,0,0,bbr1
0.115,27213,18,21600,32.7,31.7,20.3,37.3,2.8,847310,207,0,0,bbr1
0.122,32909,22,21600,32.3,29.5,20.3,37.3,2.9,847310,211,0,0,bbr1
0.129,38605,26,21600,31.7,27.5,20.3,37.3,3.4,847310,215,0,0,bbr1
0.136,43035,29,21600,31.1,27.1,20.3,37.3,3.7,847310,219,0,0,bbr1
0.142,43035,29,21600,30.6,27.1,20.3,37.3,3.8,847310,223,0,0,bbr1
0.149,43035,29,21600,30.2,27.1,20.3,37.3,3.7,847310,227,0,0,bbr1
0.156,43035,29,21600,29.8,27.1,20.3,37.3,3.6,847310,231,0,0,bbr1
0.163,43035,29,21600,29.4,27.1,20.3,37.3,3.4,847310,235,0,0,bbr1
0.170,43035,29,21600,29.1,27.0,20.3,37.3,3.1,847310,239,0,0,bbr1
0.176,43035,29,21600,28.9,27.1,20.3,37.3,2.9,1059137,243,0,0,bbr1
0.184,43035,29,24480,28.6,27.0,20.3,37.3,2.6,1059137,249,0,0,bbr1
0.191,43035,29,25920,28.4,27.1,20.3,37.3,2.4,1059137,254,0,0,bbr1
0.198,43035,29,27360,28.3,27.1,20.3,37.3,2.1,1059137,259,0,0,bbr1
0.204,43035,29,28800,28.1,27.1,20.3,37.3,1.9,1059137,264,0,0,bbr1
0.211,43035,29,30240,28.2,29.0,20.3,37.3,1.6,1059137,269,0,0,bbr1
0.219,43035,29,31680,28.5,30.4,20.3,37.3,1.8,635482,274,0,0,bbr1
0.226,43035,29,30240,28.9,31.5,20.3,37.3,2.1,635482,277,0,0,bbr1
0.233,42869,29,28800,29.4,32.7,20.3,37.3,2.5,632420,280,0,0,bbr1
0.239,42869,29,27360,30.0,34.4,20.3,37.3,3.1,632420,283,0,0,bbr1
0.246,42869,29,27360,30.7,35.3,20.3,37.3,3.7,632420,286,0,0,bbr1
0.251,42869,29,24480,31.4,36.6,20.3,37.3,4.3,632420,288,0,0,bbr1
0.257,42869,29,23040,32.1,36.8,20.3,37.3,4.5,843227,291,0,0,bbr1
0.264,42869,29,23040,32.4,34.7,20.3,37.3,4.1,843227,295,0,0,bbr1
0.271,27130,18,23040,32.4,32.5,20.3,37.3,3.1,843127,299,0,0,bbr1
0.276,32826,22,21600,32.1,30.1,20.3,37.3,2.9,843127,302,0,0,bbr1
0.284,38522,26,23040,31.6,27.8,20.3,37.3,3.2,843127,307,0,0,bbr1
0.291,42865,29,23040,31.1,27.8,20.3,37.3,3.4,843127,311,0,0,bbr1
0.297,42865,29,21600,30.6,27.3,20.3,37.3,3.5,843127,314,0,0,bbr1
0.303,42865,29,21600,30.2,27.0,20.3,37.3,3.5,843127,318,0,0,bbr1
0.311,42865,29,23040,29.8,27.3,20.3,37.3,3.4,1053908,323,0,0,bbr1
0.318,42865,29,24480,29.5,27.1,20.3,37.3,3.2,1053908,328,0,0,bbr1
0.325,42865,29,25920,29.2,27.1,20.3,37.3,3.0,1053908,333,0,0,bbr1
0.332,42865,29,27360,28.9,27.0,20.3,37.3,2.8,1053908,338,0,0,bbr1
0.338,42865,29,28800,28.7,26.9,20.3,37.3,2.6,1053908,343,0,0,bbr1
0.345,42948,29,30240,28.7,28.7,20.3,37.3,1.9,1056442,348,0,0,bbr1
0.352,42948,29,30240,28.8,29.9,20.3,37.3,1.8,633865,352,0,0,bbr1
0.359,42948,29,28800,29.1,31.3,20.3,37.3,2.0,633865,355,0,0,bbr1
0.365,42948,29,27360,29.6,32.6,20.3,37.3,2.3,633865,358,0,0,bbr1
0.372,42948,29,25920,30.1,33.9,20.3,37.3,2.9,633865,361,0,0,bbr1
0.379,42948,29,24480,30.8,35.2,20.3,37.3,3.4,633865,364,0,0,bbr1
0.385,42948,29,23040,31.5,36.6,20.3,37.3,4.0,845154,367,0,0,bbr1
0.392,27170,18,23040,31.9,35.2,20.3,37.3,3.9,845154,371,0,0,bbr1
0.398,32866,22,21600,32.0,32.7,20.3,37.3,3.1,845154,374,0,0,bbr1
0.406,38562,26,23040,31.8,30.5,20.3,37.3,2.7,845154,379,0,0,bbr1
0.412,42948,29,23040,31.4,28.2,20.3,37.3,2.9,1056442,383,0,0,bbr1
0.419,42948,29,24480,30.9,27.8,20.3,37.3,3.1,1056442,388,0,0,bbr1
0.426,42948,29,25920,30.5,27.0,20.3,37.3,3.3,1056442,393,0,0,bbr1
0.433,42948,29,27360,30.2,28.1,20.3,37.3,3.1,1056442,398,0,0,bbr1
0.439,42948,29,28800,29.9,28.1,20.3,37.3,2.8,1056442,403,0,0,bbr1
0.446,42948,29,30240,29.8,29.4,20.3,37.3,2.2,1056442,408,0,0,bbr1
0.454,42948,29,31680,29.9,30.7,20.3,37.3,1.9,633865,413,0,0,bbr1
0.461,42948,29,30240,30.2,32.0,20.3,37.3,1.9,633865,416,0,0,bbr1
0.468,42948,29,28800,30.6,33.4,20.3,37.3,2.2,633865,419,0,0,bbr1
0.480,32866,22,21600,31.7,36.0,20.3,37.3,3.2,633865,422,0,0,bbr1
0.486,38562,26,21600,32.4,37.4,20.3,37.4,3.8,845154,426,0,0,bbr1
0.494,42948,29,23040,33.0,36.9,20.3,37.4,4.0,845154,431,0,0,bbr1
0.500,42948,29,21600,33.2,34.5,20.3,37.4,3.4,845154,434,0,0,bbr1
0.507,42948,29,21600,32.4,27.0,20.3,37.4,4.1,1056442,438,0,0,bbr1
0.514,42948,29,24480,31.7,27.0,20.3,37.4,4.4,1056442,444,0,0,bbr1
0.521,42948,29,25920,31.1,27.0,20.3,37.4,4.5,1056442,449,0,0,bbr1
0.528,42948,29,27360,30.6,27.0,20.3,37.4,4.4,1056442,454,0,0,bbr1
0.535,42948,29,28800,30.2,27.0,20.3,37.4,4.2,1056442,459,0,0,bbr1
0.542,42948,29,30240,30.0,29.1,20.3,37.4,3.4,1056442,464,0,0,bbr1
0.549,42948,29,31680,30.1,30.4,20.3,37.4,2.7,633865,469,0,0,bbr1
0.556,42948,29,30240,30.3,31.7,20.3,37.4,2.4,633865,472,0,0,bbr1
0.563,42948,29,28800,30.6,32.7,20.3,37.4,2.4,633865,475,0,0,bbr1
0.570,42948,29,27360,31.0,34.3,20.3,37.4,2.7,633865,478,0,0,bbr1
0.576,42948,29,25920,31.6,35.6,20.3,37.4,3.2,633865,481,0,0,bbr1
0.583,27170,18,24480,32.3,36.9,20.3,37.4,3.7,633865,484,0,0,bbr1
0.588,32866,22,21600,32.8,36.4,20.3,37.4,3.8,845154,486,0,0,bbr1
0.596,38562,26,23040,33.0,34.2,20.3,37.4,3.2,845154,491,0,0,bbr1
0.603,42948,29,23040,32.8,31.8,20.3,37.4,2.7,845154,495,0,0,bbr1
0.609,42948,29,23040,32.4,29.5,20.3,37.4,2.8,845154,499,0,0,bbr1
0.616,42948,29,23040,31.7,27.0,20.3,37.4,3.5,845154,503,0,0,bbr1
0.623,42948,29,23040,31.2,27.7,20.3,37.4,3.6,845154,507,0,0,bbr1
0.630,42948,29,23040,30.8,27.7,20.3,37.4,3.6,1056442,511,0,0,bbr1
0.636,42948,29,24480,30.3,27.2,20.3,37.4,3.6,1056442,516,0,0,bbr1
0.643,42948,29,25920,29.9,27.2,20.3,37.4,3.5,1056442,521,0,0,bbr1
0.650,42948,29,27360,29.6,27.2,20.3,37.4,3.3,1056442,526,0,0,bbr1
0.657,42948,29,28800,29.3,27.1,20.3,37.4,3.1,1056442,531,0,0,bbr1
0.669,32866,22,24480,29.4,30.3,20.3,37.4,2.1,632919,536,0,0,bbr1
0.676,38562,26,24480,29.6,31.5,20.3,37.4,2.1,632919,540,0,0,bbr1
0.683,42896,29,23040,30.0,32.7,20.3,37.4,2.3,632919,543,0,0,bbr1
0.690,42896,29,21600,30.5,34.1,20.3,37.4,2.8,843893,546,0,0,bbr1
0.696,42896,29,21600,31.1,35.5,20.3,37.4,3.3,843893,550,0,0,bbr1
0.703,42896,29,23040,31.3,32.1,20.3,37.4,2.7,843893,554,0,0,bbr1
0.710,42896,29,23040,31.1,29.7,20.3,37.4,2.4,843893,558,0,0,bbr1
0.715,42896,29,21600,30.6,27.4,20.3,37.4,2.7,843893,561,0,0,bbr1
0.724,42896,29,23040,30.2,27.4,20.3,37.4,2.9,843893,566,0,0,bbr1
0.731,42896,29,23040,29.8,27.3,20.3,37.4,2.9,843893,570,0,0,bbr1
0.737,42896,29,23040,29.5,27.3,20.3,37.4,2.8,843893,574,0,0,bbr1
0.744,42896,29,23040,29.2,27.1,20.3,37.4,2.7,843893,578,0,0,bbr1
0.749,42896,29,21600,29.0,27.1,20.3,37.4,2.6,843893,581,0,0,bbr1
0.756,42896,29,21600,28.7,27.1,20.3,37.4,2.4,843893,585,0,0,bbr1
0.764,42896,29,23040,28.5,27.3,20.3,37.4,2.1,1054866,590,0,0,bbr1
0.769,42896,29,23040,28.4,27.0,20.3,37.4,2.0,1054866,594,0,0,bbr1
0.776,42896,29,24480,28.2,27.0,20.3,37.4,1.8,1054866,599,0,0,bbr1
0.783,42896,29,25920,28.0,26.9,20.3,37.4,1.7,1054866,604,0,0,bbr1
0.790,42896,29,27360,27.9,26.9,20.3,37.4,1.6,1054866,609,0,0,bbr1
0.797,42961,29,28800,27.9,28.2,20.3,37.4,1.3,1056850,614,0,0,bbr1
0.803,42961,29,30240,28.1,29.5,20.3,37.4,1.3,1056850,619,0,0,bbr1
0.811,42961,29,31680,28.4,30.8,20.3,37.4,1.7,634110,624,0,0,bbr1
0.818,42961,29,30240,28.9,32.1,20.3,37.4,2.2,634110,627,0,0,bbr1
0.825,42961,29,28800,29.5,33.4,20.3,37.4,2.8,634110,630,0,0,bbr1
0.837,32872,22,21600,30.9,36.1,20.3,37.4,4.0,634110,633,0,0,bbr1
0.844,38568,26,21600,31.7,37.4,20.3,37.4,4.7,845480,637,0,0,bbr1
0.852,42961,29,23040,32.3,36.9,20.3,37.4,4.8,845480,642,0,0,bbr1
0.857,42961,29,21600,32.6,34.6,20.3,37.4,4.1,845480,645,0,0,bbr1
0.865,27176,18,23040,31.9,27.1,20.3,37.4,4.5,845480,650,0,0,bbr1
0.871,32872,22,21600,31.3,27.0,20.3,37.4,4.6,845480,653,0,0,bbr1
