time_s,cwnd_bytes,cwnd_pkts,bytes_in_flight,srtt_ms,rtt_sample_ms,rtt_min_ms,rtt_max_ms,rtt_var_ms,pacing_rate_Bps,pkts_sent,pkts_lost,timer_losses,cc_algo
0.006,3072,2,0,21.4,20.2,20.2,23.0,5.3,969498,5,1,1,cubic
0.007,17591,12,55,22.9,28.5,20.2,28.5,5.6,769577,8,1,1,cubic
0.007,17806,12,4320,23.1,25.1,20.2,28.5,4.8,769589,11,1,1,cubic
0.005,16541,11,55,25.0,28.0,20.2,28.7,4.0,661878,16,1,1,cubic
0.006,16541,11,0,25.2,26.8,20.2,28.7,2.7,655166,17,1,1,cubic
0.028,16769,11,14400,25.6,28.4,20.2,28.7,2.8,654042,29,1,1,cubic
0.032,16783,11,14400,25.6,25.2,20.2,28.7,2.2,655970,31,1,1,cubic
0.035,16797,11,14400,25.6,26.1,20.2,28.7,1.8,654879,33,1,1,cubic
0.039,16810,11,14400,25.6,25.1,20.2,28.7,1.5,657231,35,1,1,cubic
0.042,16824,11,14400,25.4,24.1,20.2,28.7,1.5,662596,37,1,1,cubic
0.046,16838,11,14400,25.1,23.0,20.2,28.7,1.7,670916,39,1,1,cubic
0.051,16859,11,14400,24.7,22.0,20.2,28.7,2.1,682329,41,1,1,cubic
0.055,16872,11,14400,24.4,22.0,20.2,28.7,2.2,692497,43,1,1,cubic
0.059,16885,11,14400,24.0,21.7,20.2,28.7,2.3,702780,45,1,1,cubic
0.061,16899,11,12960,23.6,20.7,20.2,28.7,2.6,715665,46,1,1,cubic
0.065,16914,11,12960,23.2,20.1,20.1,28.7,2.8,729712,48,1,1,cubic
0.069,16931,11,12960,22.8,20.2,20.1,28.7,2.8,742262,50,1,1,cubic
0.073,16948,11,12960,22.5,20.2,20.1,28.7,2.8,753713,52,1,1,cubic
0.078,16965,11,14400,22.2,20.2,20.1,28.7,2.7,764258,55,1,1,cubic
0.082,16980,11,14400,21.9,20.2,20.1,28.7,2.5,773646,57,1,1,cubic
0.086,16997,11,14400,21.7,20.2,20.1,28.7,2.3,782298,59,1,1,cubic
0.089,17010,11,14400,21.5,20.3,20.1,28.7,2.1,789510,61,1,1,cubic
0.093,17026,11,14400,21.4,20.2,20.1,28.7,1.9,796612,63,1,1,cubic
0.097,17040,11,14400,21.3,20.5,20.1,28.7,1.7,801542,65,1,1,cubic
0.101,17054,11,14400,21.1,20.2,20.1,28.7,1.5,807404,67,1,1,cubic
0.105,17069,11,14400,21.0,20.2,20.1,28.7,1.4,812770,69,1,1,cubic
0.108,17082,11,14400,20.9,20.2,20.1,28.7,1.2,817516,71,1,1,cubic
0.112,17096,11,14400,20.8,20.2,20.1,28.7,1.1,821686,73,1,1,cubic
0.116,17109,11,14400,20.7,20.1,20.1,28.7,1.0,825644,75,1,1,cubic
0.119,17230,11,14400,20.7,20.4,20.1,28.7,0.8,833252,77,1,1,cubic
0.123,17468,12,14400,20.7,20.5,20.1,28.7,0.7,845826,79,1,1,cubic
0.126,17703,12,15840,20.7,20.7,20.1,28.7,0.5,857080,82,1,1,cubic
0.130,17935,12,15840,20.7,20.7,20.1,28.7,0.4,867892,84,1,1,cubic
0.134,18163,12,15840,20.7,20.7,20.1,28.7,0.3,878543,86,1,1,cubic
0.137,18389,12,15840,20.8,21.3,20.1,28.7,0.4,885960,88,1,1,cubic
0.141,18612,12,15840,20.8,20.8,20.1,28.7,0.3,896618,90,1,1,cubic
0.145,18833,13,15840,20.9,21.5,20.1,28.7,0.4,903261,92,1,1,cubic
0.150,19050,13,17280,20.9,21.4,20.1,28.7,0.4,910873,95,1,1,cubic
0.151,19266,13,17280,20.9,21.2,20.1,28.7,0.4,919881,97,1,1,cubic
0.155,19478,13,17280,20.9,20.9,20.1,28.7,0.3,930492,99,1,1,cubic
0.158,19689,13,17280,20.9,20.5,20.1,28.7,0.3,943050,101,1,1,cubic
0.161,19897,13,17280,20.8,20.5,20.1,28.7,0.3,954979,103,1,1,cubic
0.165,20103,13,17280,20.8,20.3,20.1,28.7,0.4,968259,105,1,1,cubic
0.168,20307,14,17280,21.0,22.4,20.1,28.7,0.7,968752,107,1,1,cubic
0.172,20509,14,18720,21.1,22.0,20.1,28.7,0.8,972543,110,1,1,cubic
0.175,20709,14,18720,21.3,22.6,20.1,28.7,1.0,973258,112,1,1,cubic
0.178,20907,14,18720,21.4,22.6,20.1,28.7,1.0,975139,114,1,1,cubic
0.182,21103,14,18720,21.7,23.4,20.1,28.7,1.3,972981,116,1,1,cubic
0.185,21298,14,18720,21.9,23.7,20.1,28.7,1.5,970649,118,1,1,cubic
0.189,21490,14,18720,22.1,23.6,20.1,28.7,1.5,970203,120,1,1,cubic
